CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_decomonteiro_output_11_am,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,,,,,,,
'109,HILL COUNTY,'12,'109904,HILLSBORO ISD,INDEPENDENT,121 E FRANKLIN ST,HILLSBORO,TX,76645-2137,121 E FRANKLIN ST,HILLSBORO,TX,76645-2137,(254) 582-8585,(254) 582-4165,district@hillsboroisd.org,www.hillsboroisd.org,KELLY HESTAND   ,2018,'109904109,HILLSBORO INTERMEDIATE,REGULAR INSTRUCTIONAL,,1000 OLD BYNUM RD,HILLSBORO,TX,76645,1000 OLD BYNUM RD,HILLSBORO,TX,76645,(254) 582-4170,(254) 582-4175,,www.hillsboroisd.org,MRS STEPHANIE TUCKER   ,'03-06,585,Active,2001-01-09,3/14/2015 5:35:17 AM,409,USCGeocoder,1,31,e2ba0e89-5d9d-44bb-b7f0-92e4251700ac,4.01,,31.999806,-97.109062,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109905,HUBBARD ISD,INDEPENDENT,P O BOX 218,HUBBARD,TX,76648-0218,1803 NW 4TH ST,HUBBARD,TX,76648-0218,(254) 576-2564,(254) 576-5019,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,378,'109905001,HUBBARD H S,REGULAR INSTRUCTIONAL,,P O BOX 218,HUBBARD,TX,76648-0218,1803 W HWY 31,HUBBARD,TX,76648,(254) 576-2549,(254) 576-2477,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,'09-12,110,Active, ,3/14/2015 5:35:17 AM,410,USCGeocoder,1,78,3a1a2da7-e6b4-4952-8fed-2da4f8548cdc,4.01,,31.835046,-96.812216,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109905,HUBBARD ISD,INDEPENDENT,P O BOX 218,HUBBARD,TX,76648-0218,1803 NW 4TH ST,HUBBARD,TX,76648-0218,(254) 576-2564,(254) 576-5019,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,378,'109905010,HILL CO J J A E P,JJAEP INSTRUCTIONAL,,200 LINE ST,HILLSBORO,TX,76645,200 LINE ST,HILLSBORO,TX,76645,(254) 582-1023, ,,,MR HAROLD TATE   ,'06-12,0,Active,1998-01-01,3/14/2015 5:35:17 AM,411,USCGeocoder,1,0,1daea205-7ac1-4936-a182-c5f4303d165c,4.01,,32.0069725969,-97.1373511082,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1324.87088991,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109905,HUBBARD ISD,INDEPENDENT,P O BOX 218,HUBBARD,TX,76648-0218,1803 NW 4TH ST,HUBBARD,TX,76648-0218,(254) 576-2564,(254) 576-5019,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,378,'109905041,HUBBARD MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 218,HUBBARD,TX,76648-0218,1803 W HWY 31,HUBBARD,TX,76648,(254) 576-2758,(254) 576-5017,smusick@hubbardisd.org,www.hubbardisd.com,MR STUART MUSICK   ,'06-08,75,Active,1987-04-08,3/14/2015 5:35:17 AM,412,USCGeocoder,1,78,3914005c-8a0c-4223-998b-81af8184f918,4.01,,31.835046,-96.812216,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109905,HUBBARD ISD,INDEPENDENT,P O BOX 218,HUBBARD,TX,76648-0218,1803 NW 4TH ST,HUBBARD,TX,76648-0218,(254) 576-2564,(254) 576-5019,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,378,'109905101,HUBBARD EL,REGULAR INSTRUCTIONAL,,P O BOX 218,HUBBARD,TX,76648-0218,1801 W HWY 31,HUBBARD,TX,76648,(254) 576-2359,(254) 576-5018,dvardeman@hubbardisd.org,,DONNA VARDEMAN   ,'PK-05,193,Active, ,3/14/2015 5:35:17 AM,413,USCGeocoder,1,78,ad3f1d19-3093-476d-8966-23698d30ff8c,4.01,,31.835046,-96.812216,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109905,HUBBARD ISD,INDEPENDENT,P O BOX 218,HUBBARD,TX,76648-0218,1803 NW 4TH ST,HUBBARD,TX,76648-0218,(254) 576-2564,(254) 576-5019,smusick@hubbardisd.org,www.hubbardisd.com,STUART MUSICK   ,378,'109905108,HILLSBORO ALTERNATIVE SCHOOL,DAEP INSTRUCTIONAL,,200 LINE ST,HILLSBORO,TX,76645,200 LINE ST,HILLSBORO,TX,76645,(254) 582-0963, ,,,    ,'KG-12,0,Active,05/15/2003,3/14/2015 5:35:17 AM,414,USCGeocoder,1,16,403814a5-6d84-4c43-b339-233942a88e7e,4.01,,32.0069725969,-97.1373511082,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1324.87088991,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109907,ITASCA ISD,INDEPENDENT,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307,(254) 687-2922,(254) 687-2637,nmerkel@itascaisd.org,www.itascaisd.org,GLENN PITTMAN   ,665,'109907001,ITASCA H S,REGULAR INSTRUCTIONAL,,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307,(254) 687-2922 ext:115 ,(254) 687-2637,ddriver@itascaisd.org,www.itascaisd.org,DEREK DRIVER   ,'09-12,195,Active, ,3/14/2015 5:35:17 AM,415,USCGeocoder,1,16,a9e18ac7-d056-40c2-8326-746119ad075a,4.01,,32.1628591686,-97.1443608855,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2867.13499069,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109907,ITASCA ISD,INDEPENDENT,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307,(254) 687-2922,(254) 687-2637,nmerkel@itascaisd.org,www.itascaisd.org,GLENN PITTMAN   ,665,'109907010,HILL CO J J A E P,JJAEP INSTRUCTIONAL,,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307, , ,,,    ,'06-12,0,Active,1998-01-01,3/14/2015 5:35:17 AM,416,USCGeocoder,1,16,2ec8f78a-f8a9-41b6-91ad-f9424a6e42ae,4.01,,32.1628591686,-97.1443608855,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2867.13499069,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109907,ITASCA ISD,INDEPENDENT,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307,(254) 687-2922,(254) 687-2637,nmerkel@itascaisd.org,www.itascaisd.org,GLENN PITTMAN   ,665,'109907041,ITASCA MIDDLE,REGULAR INSTRUCTIONAL,,123 N COLLEGE,ITASCA,TX,76055-2307,208 N FILES,ITASCA,TX,76055-2302,(254) 687-2922 ext:124 ,(254) 687-2637,ksargent@itascaisd.org,www.itascaisd.org,KRISTI SARGENT   ,'06-08,145,Active,1991-01-07,3/14/2015 5:35:17 AM,417,USCGeocoder,1,31,fe814986-7fa6-4488-b74a-7c25d17b9a2e,4.01,,32.1631179535,-97.1458919794,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2636.43692108,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109907,ITASCA ISD,INDEPENDENT,123 N COLLEGE,ITASCA,TX,76055-2307,123 N COLLEGE,ITASCA,TX,76055-2307,(254) 687-2922,(254) 687-2637,nmerkel@itascaisd.org,www.itascaisd.org,GLENN PITTMAN   ,665,'109907101,ITASCA EL,REGULAR INSTRUCTIONAL,,300 N FILES,ITASCA,TX,76055-2333,300 N FILES,ITASCA,TX,76055-2333,(254) 687-2922 ext:120 ,(254) 687-2637,areyna@itascaisd.org,www.itascaisd.org,AMY REYNA   ,'EE-05,325,Active, ,3/14/2015 5:35:17 AM,418,USCGeocoder,1,0,f256a9c7-0b35-4367-85be-015f3770baa1,4.01,,32.1639602728,-97.1464435791,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2353.7896429,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109908,MALONE ISD,INDEPENDENT,P O BOX 38,MALONE,TX,76660-0038,202 W HACKBERRY,MALONE,TX,76660-0038,(254) 533-2321,(254) 533-5660,linda.buffe@maloneisd.org,www.maloneisd.org,MRS LINDA D BUFFE   ,96,'109908010,HILL COUNTY JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 38,MALONE,TX,76660-0038,402 W WALNUT ST,HILLSBORO,TX,76645,(254) 533-2321,(254) 533-5660,linda.buffe@maloneisd.org,,    ,'06-08,0,Active,08/17/2009,3/14/2015 5:35:17 AM,419,USCGeocoder,1,31,ea8786d2-a1fc-4797-8f34-34ad303a0fe9,4.01,,32.0086863322,-97.1357500794,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2324.6289304,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109908,MALONE ISD,INDEPENDENT,P O BOX 38,MALONE,TX,76660-0038,202 W HACKBERRY,MALONE,TX,76660-0038,(254) 533-2321,(254) 533-5660,linda.buffe@maloneisd.org,www.maloneisd.org,MRS LINDA D BUFFE   ,96,'109908101,MALONE EL,REGULAR INSTRUCTIONAL,,P O BOX 38,MALONE,TX,76660-0038,202 W APPLE,MALONE,TX,76660-0038,(254) 533-2321,(254) 533-5660,,,MS LINDA BUFFE   ,'PK-08,96,Active, ,3/14/2015 5:35:17 AM,420,USCGeocoder,1,31,818d9cd6-e9e3-4131-8bc2-c345f8e94587,4.01,,31.9207417732,-96.8953827164,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2458.10495781,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109910,MOUNT CALM ISD,INDEPENDENT,P O 105,MOUNT CALM,TX,76673-0105,200 N COATES,MOUNT CALM,TX,76673-0105,(254) 993-2611,(254) 993-1022,barbara.lane@mtcalmisd.org,www.mcisd1.org,MRS BARBARA LANE   ,161,'109910002,MOUNT CALM H S,REGULAR INSTRUCTIONAL,,P O 105,MOUNT CALM,TX,76673,115 N COATES E,MOUNT CALM,TX,76673,(254) 993-3000,(254) 993-3001,barbara.lane@mtcalmisd.org,www.mcisd1.org,ALISON FRARY   ,'09-12,49,Active,08/23/2010,3/14/2015 5:35:17 AM,421,USCGeocoder,1,63,0f89111e-a099-4f1f-90fb-4b3143ef0dbd,4.01,,31.762094436,-96.879744492,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,92.6035502959,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3447.96340353,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109910,MOUNT CALM ISD,INDEPENDENT,P O 105,MOUNT CALM,TX,76673-0105,200 N COATES,MOUNT CALM,TX,76673-0105,(254) 993-2611,(254) 993-1022,barbara.lane@mtcalmisd.org,www.mcisd1.org,MRS BARBARA LANE   ,161,'109910010,HILL COUNTY JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 105,MOUNT CALM,TX,76673-0105, , ,TX, , , ,,,    ,'06-08,0,Active,02/13/2003,3/14/2015 5:35:17 AM,422,USCGeocoder,1,203,e812b30a-0629-496c-8f1d-d7b7cd9bece3,4.01,,,,Exact,LOCATION_TYPE_USPS_ZIP_CODE,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,State,100,Unknown,FeatureClassBased,,,0,,ReturnAll,695661.333,Kilometers,98,Unknown,,,,,,,
'109,HILL COUNTY,'12,'109910,MOUNT CALM ISD,INDEPENDENT,P O 105,MOUNT CALM,TX,76673-0105,200 N COATES,MOUNT CALM,TX,76673-0105,(254) 993-2611,(254) 993-1022,barbara.lane@mtcalmisd.org,www.mcisd1.org,MRS BARBARA LANE   ,161,'109910101,MOUNT CALM EL,REGULAR INSTRUCTIONAL,,P O BOX 105,MOUNT CALM,TX,76673-0105,200 N COATES E,MOUNT CALM,TX,76673-0105,(254) 993-2611,(254) 993-1022,barbara.lane@mtcalmisd.org,www.mcisd1.org,ANGIE NORS   ,'PK-08,112,Active, ,3/14/2015 5:35:17 AM,423,USCGeocoder,1,0,5c619020-e085-4518-832e-a351d065fc3b,4.01,,31.762987572,-96.8801468002,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,92.5029585799,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4794.35473268,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911001,WHITNEY H S,REGULAR INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692-0518,1400 N BRAZOS,WHITNEY,TX,76692-0518,(254) 694-3457, ,,,CHRIS HESTILOW   ,'09-12,437,Active, ,3/14/2015 5:35:17 AM,424,USCGeocoder,1,47,c1997e37-78fe-4da2-99d1-fc55b67b9d2d,4.01,,31.967327,-97.324557,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911005,WHITNEY ALTERNATIVE EDUCATION CENTER,DAEP INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692,1501 N BRAZOS ST,WHITNEY,TX,76692,(254) 694-8379,(254) 694-8379,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,BOB KRUSE   ,'04-12,0,Active,07/21/2010,3/14/2015 5:35:17 AM,425,USCGeocoder,1,31,49104899-9ef7-46f2-998c-3601bae50e93,4.01,,31.965416,-97.324728,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,USPSZipAreaCentroid,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911010,HILL CO J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692-0518,305 N SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 582-9553,(254) 582-4015,janamiller85@gmail.com,,MR CHRIS REVILLE   ,'05-12,-1,Active,1998-01-01,3/14/2015 5:35:17 AM,426,USCGeocoder,1,16,2080b2bd-1eed-49b4-a79f-41540c9157c9,4.01,,31.951988173,-97.3203785332,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2432.01936156,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911041,WHITNEY MIDDLE SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-3446, ,,,MR WAYNE REDDING   ,'06-08,-1,Active, ,3/14/2015 5:35:17 AM,427,USCGeocoder,1,16,e088baad-1daa-440a-9f17-f6677cdbdce1,4.01,,31.9446339833,-97.3193627415,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3864.34354167,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911101,WHITNEY EL,REGULAR INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692-0518,308 S BOSQUE,WHITNEY,TX,76692,(254) 694-3456,(254) 694-2059,melaney.watson@whitney.k12.tx.us,,MRS MELANEY WATSON   ,'EE-02,407,Active, ,3/14/2015 5:35:17 AM,428,USCGeocoder,1,16,4ae0c1b6-5136-4b2b-8718-d58c5c34089d,4.01,,31.9407326522,-97.3169214174,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,999.559900596,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109911,WHITNEY ISD,INDEPENDENT,P O BOX 518,WHITNEY,TX,76692-0518,305 S SAN JACINTO ST,WHITNEY,TX,76692-2391,(254) 694-2254,(254) 694-4001,gene.solis@whitney.k12.tx.us,www.whitney.k12.tx.us,GENE SOLIS   ,1532,'109911102,WHITNEY INT,REGULAR INSTRUCTIONAL,,P O BOX 518,WHITNEY,TX,76692-0518,301 S SAN JACINTO,WHITNEY,TX,76692-0518,(254) 694-7303,(254) 694-7029,russell.gauer@whitney.k12.tx.us,,RUSSELL GAUER   ,'03-05,347,Active,1997-01-01,3/14/2015 5:35:17 AM,429,USCGeocoder,1,16,77b5c427-b2c0-4095-b990-a85c0e56cc68,4.01,,31.9446083205,-97.3193452621,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3864.34354167,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109912,AQUILLA ISD,INDEPENDENT,404 N RICHARDS,AQUILLA,TX,76622-9701,404 N RICHARDS,AQUILLA,TX,76622-9701,(254) 694-3770,(254) 694-6237,david.edison@aquillaisd.net,www.aquillaisd.net/,DR DAVID EDISON   ,275,'109912001,AQUILLA SCHOOL,REGULAR INSTRUCTIONAL,,404 N RICHARDS,AQUILLA,TX,76622-9701,404 N RICHARDS,AQUILLA,TX,76622,(254) 694-3770,(254) 694-6237,karry.ward@aquillaisd.net,www.aquillaisd.net,ANDREW CHRISTIAN   ,'PK-12,275,Active, ,3/14/2015 5:35:17 AM,430,USCGeocoder,1,63,c3fe3b26-48c7-47ce-8e2a-293d3cb1cd30,4.01,,31.854268,-97.218576,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109912,AQUILLA ISD,INDEPENDENT,404 N RICHARDS,AQUILLA,TX,76622-9701,404 N RICHARDS,AQUILLA,TX,76622-9701,(254) 694-3770,(254) 694-6237,david.edison@aquillaisd.net,www.aquillaisd.net/,DR DAVID EDISON   ,275,'109912010,HILL CO J J A E P,JJAEP INSTRUCTIONAL,,RT 1 BOX 8A,AQUILLA,TX,76622-9701,ONE COUGAR DR,AQUILLA,TX,76622-9701, , ,,,    ,'06-12,0,Active,1998-01-01,3/14/2015 5:35:17 AM,431,USCGeocoder,1,63,813484cc-150c-480a-a65c-341ef1d03ea3,4.01,,,,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Unknown,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'109,HILL COUNTY,'12,'109913,BLUM ISD,INDEPENDENT,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,deeann.bellinger@blumisd.net,www.blumisd.net,MS ELSA SCOTT   ,375,'109913001,BLUM H S,REGULAR INSTRUCTIONAL,,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,,,MR JEFF SANDERS   ,'06-12,190,Active, ,3/14/2015 5:35:17 AM,432,USCGeocoder,1,16,78dba153-5fd1-4b10-9f2a-a761e00076a7,4.01,,32.1396100658,-97.3955449622,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2553.3525238,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109913,BLUM ISD,INDEPENDENT,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,deeann.bellinger@blumisd.net,www.blumisd.net,MS ELSA SCOTT   ,375,'109913010,HILL COUNTY JJAEP,JJAEP INSTRUCTIONAL,,P O BOX 520,BLUM,TX,76627-0520,402 W WALNUT ST,HILLSBORO,TX,76645-0038,(254) 582-9553,(254) 582-4015,tinalincoln@gmail.com,,    ,'06-12,0,Active,06/16/2004,3/14/2015 5:35:17 AM,433,USCGeocoder,1,16,70d4d407-94c1-4c4e-8b50-8b9c85b8783f,4.01,,32.0086863322,-97.1357500794,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2324.6289304,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109913,BLUM ISD,INDEPENDENT,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,deeann.bellinger@blumisd.net,www.blumisd.net,MS ELSA SCOTT   ,375,'109913041,BLUM MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520, , ,deeann.bellinger@blumisd.net,,    ,'06-08,0,Under Construction,02/20/2015,3/14/2015 5:35:17 AM,434,USCGeocoder,1,16,0dcae857-87bc-47b5-9a75-f3374a8a93a8,4.01,,32.1396100658,-97.3955449622,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2553.3525238,Meters,3,StreetSegmentInterpolation,,,,,,,
'109,HILL COUNTY,'12,'109913,BLUM ISD,INDEPENDENT,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,deeann.bellinger@blumisd.net,www.blumisd.net,MS ELSA SCOTT   ,375,'109913101,BLUM EL,REGULAR INSTRUCTIONAL,,P O BOX 520,BLUM,TX,76627-0520,310 S AVE F,BLUM,TX,76627-0520,(254) 874-5231,(254) 874-5233,,,MRS MARK BRANDENBERGER   ,'PK-05,185,Active, ,3/14/2015 5:35:17 AM,435,USCGeocoder,1,0,ca1f83c8-072a-42b2-93be-e2c0a88946a8,4.01,,32.1396100658,-97.3955449622,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2553.3525238,Meters,3,StreetSegmentInterpolation,,,,,,,
