CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_gb9259_output_09_gm,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912209,NEFF ECC,REGULAR INSTRUCTIONAL,,8200 CARVEL LN,HOUSTON,TX,77036-6320,8200 CARVEL LN,HOUSTON,TX,77036-6320,(713) 778-3470,(713) 778-3473,gleal2@houstonisd.org,www.houstonisd.org,MR GERARDO LEAL   ,'EE-01,666,Active, ,2015-03-14T05:35:13,436,USCGeocoder,1,16,44b1c401-e821-4dbb-ae8d-0a9bdb461dd9,4.01,,29.6976180218,-95.5291703184,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,32054.5608974,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912210,NORTHLINE EL,REGULAR INSTRUCTIONAL,,821 WITCHER LN,HOUSTON,TX,77076-4818,821 WITCHER LN,HOUSTON,TX,77076-4818,(713) 696-2890,(713) 696-2894,bdoyle@houstonisd.org,www.houstonisd.org,MR BRIAN S DOYLE   ,'EE-05,637,Active, ,2015-03-14T05:35:13,437,USCGeocoder,1,31,bfe0f628-9ec1-44bc-9c74-891e703775f0,4.01,,29.85146727,-95.3869222507,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,95.2662721893,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,38908.4333326,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912211,OAK FOREST EL,REGULAR INSTRUCTIONAL,,1401 W 43RD ST,HOUSTON,TX,77018-4106,1401 W 43RD ST,HOUSTON,TX,77018-4106,(713) 613-2536,(713) 613-2244,JTHOMAS8@houstonisd.org,www.houstonisd.org,MS JENNY D THOMAS   ,'EE-05,809,Active, ,2015-03-14T05:35:13,438,USCGeocoder,1,47,f3ca7f3b-8918-4836-9fa5-3aba3d5ef4bb,4.01,,29.8279777432,-95.4361793419,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,31551.5282092,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912212,OATES EL,REGULAR INSTRUCTIONAL,,10044 WALLISVILLE RD,HOUSTON,TX,77013-4616,10044 WALLISVILLE RD,HOUSTON,TX,77013-4616,(713) 671-3800,(713) 671-3803,mpalacio@houstonisd.org,www.houstonisd.org,MS MARIA ISABEL PALACIOS   ,'EE-06,365,Active, ,2015-03-14T05:35:13,439,USCGeocoder,1,16,4a37de83-5c40-4d4a-a4e8-9b42d32da5c2,4.01,,29.7929268078,-95.2529616093,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,13892.7621446,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912213,OSBORNE EL,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,800 RINGOLD ST,HOUSTON,TX,77088-6337,800 RINGOLD ST,HOUSTON,TX,77088-6337,(281) 405-2525,(281) 405-2528,jparnell@houstonisd.org,www.houstonisd.org,JACQUELINE PARNELL   ,'EE-05,424,Active, ,2015-03-14T05:35:13,440,USCGeocoder,1,31,ecacf65c-f8b3-4e56-8baa-3e0b205a7f76,4.01,,29.8759991445,-95.4164428316,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,29387.603287,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912214,PARK PLACE EL,REGULAR INSTRUCTIONAL,,8235 PARK PL BLVD,HOUSTON,TX,77017-3104,8235 PARK PL BLVD,HOUSTON,TX,77017-3104,(713) 845-7458,(713) 845-7460,STRINH@houstonisd.org,www.houstonisd.org,MS SILVIA A TRINH   ,'EE-05,1011,Active, ,2015-03-14T05:35:13,441,USCGeocoder,1,78,e7f87a5d-86d6-4aef-8a08-590a0f7399e6,4.01,,29.6887426555,-95.2739746319,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.3076923077,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,12650.7238306,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912215,PARKER EL,REGULAR INSTRUCTIONAL,,10626 ATWELL DR,HOUSTON,TX,77096-4925,10626 ATWELL DR,HOUSTON,TX,77096-4925,(713) 726-3634,(713) 726-3660,lfrodine@houstonisd.org,www.houstonisd.org,MS LORI FRODINE   ,'EE-05,840,Active, ,2015-03-14T05:35:13,442,USCGeocoder,1,47,3ad7772b-7a2e-4408-b3c3-53e2f210d624,4.01,,29.6655926292,-95.4831092339,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,24250.7671585,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912216,PATTERSON EL,REGULAR INSTRUCTIONAL,,5302 ALLENDALE RD,HOUSTON,TX,77017-6214,5302 ALLENDALE RD,HOUSTON,TX,77017-6214,(713) 943-5750,(713) 943-5755,jgonzale@houstonisd.org,www.houstonisd.org,JUAN M GONZALEZ   ,'EE-05,977,Active, ,2015-03-14T05:35:13,443,USCGeocoder,1,31,8c0d88f2-9d66-4f08-8c06-18eca871b9b9,4.01,,29.6823174916,-95.2422758484,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.3076923077,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,27943.2897701,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912217,PECK EL,REGULAR INSTRUCTIONAL,,5001 MARTIN LUTHER KING JR BLVD,HOUSTON,TX,77021-2902,5001 MARTIN LUTHER KING JR BLVD,HOUSTON,TX,77021-2902,(713) 845-7463,(713) 643-3830,cbrown9@houstonisd.org,www.houstonisd.org,MS CARLOTTA R BROWN   ,'EE-05,611,Active, ,2015-03-14T05:35:13,444,USCGeocoder,1,16,02ced7a5-400b-4f51-af4e-8eba4a0e9e58,4.01,,29.7065463836,-95.3349349924,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.6715976331,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2223.9315564,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912218,PILGRIM ACADEMY,REGULAR INSTRUCTIONAL,,6302 SKYLINE,HOUSTON,TX,77057-6902,6302 SKYLINE,HOUSTON,TX,77057-6902,(713) 458-4672,(713) 458-4693,dcastil2@houstonisd.org,www.houstonisd.org,DIANA CASTILLO   ,'EE-08,1144,Active, ,2015-03-14T05:35:13,445,USCGeocoder,1,63,cfea9246-79fe-4ced-b3d8-a6e501b18305,4.01,,29.7283284928,-95.4920591632,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5582.22895567,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912219,PINEY POINT EL,REGULAR INSTRUCTIONAL,,8921 PAGEWOOD LN,HOUSTON,TX,77063-5543,8921 PAGEWOOD LN,HOUSTON,TX,77063-5543,(713) 917-3610,(713) 917-3613,bswaby@houstonisd.org,www.houstonisd.org,BOBBIE E SWABY   ,'EE-05,1244,Active, ,2015-03-14T05:35:13,446,USCGeocoder,1,31,9909d6f9-b9bb-40da-b4a7-145661481386,4.01,,29.724850585,-95.5216178984,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,33214.228749,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912220,PLEASANTVILLE EL,REGULAR INSTRUCTIONAL,,1431 GELLHORN DR,HOUSTON,TX,77029-3343,1431 GELLHORN DR,HOUSTON,TX,77029-3343,(713) 671-3840,(713) 671-3844,ghunter1@houstonisd.org,www.houstonisd.org,MS GWENDOLYN A HUNTER   ,'EE-05,317,Active, ,2015-03-14T05:35:13,447,USCGeocoder,1,16,cab8d9f9-9d4a-4422-84d4-d5071afad48e,4.01,,29.7639910147,-95.2719594028,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,29840.2396512,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912221,POE EL,REGULAR INSTRUCTIONAL,,5100 HAZARD ST,HOUSTON,TX,77098-5330,5100 HAZARD ST,HOUSTON,TX,77098-5330,(713) 535-3780,(713) 535-3784,JAMERSON@houstonisd.org,www.houstonisd.org,MR JEFFREY AMERSON   ,'EE-05,804,Active, ,2015-03-14T05:35:13,448,USCGeocoder,1,16,0b86dda1-eee4-4fab-acc6-84cbc13162c0,4.01,,29.7271937431,-95.4080064918,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,21599.330461,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912222,PORT HOUSTON EL,REGULAR INSTRUCTIONAL,,1800 MCCARTY ST,HOUSTON,TX,77029-3761,1800 MCCARTY ST,HOUSTON,TX,77029-3761,(713) 671-3890,(713) 671-3893,jlinkous@houstonisd.org,www.houstonisd.org,MS JULIA I LINKOUS   ,'EE-06,349,Active, ,2015-03-14T05:35:13,449,USCGeocoder,1,31,6928e1e7-4659-4bee-af33-b95f6683779f,4.01,,29.7592761871,-95.2847954415,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,475.020968258,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912223,PUGH EL,REGULAR INSTRUCTIONAL,,1147 KRESS ST,HOUSTON,TX,77020-7416,1147 KRESS ST,HOUSTON,TX,77020-7416,(713) 671-3820,(713) 671-3825,dvillota@houstonisd.org,www.houstonisd.org,MR DARIO F VILLOTA   ,'EE-05,431,Active, ,2015-03-14T05:35:13,450,USCGeocoder,1,31,278f6ceb-63f9-4a45-8707-c4d1c00a5364,4.01,,29.7682892232,-95.3068551232,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,15117.4969118,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912224,RED EL,REGULAR INSTRUCTIONAL,,4520 TONAWANDA DR,HOUSTON,TX,77035-3716,4520 TONAWANDA DR,HOUSTON,TX,77035-3716,(713) 726-3638,(713) 726-3698,drandle@houstonisd.org,www.houstonisd.org,MS DAWN D RANDLE   ,'EE-05,666,Active, ,2015-03-14T05:35:13,451,USCGeocoder,1,16,96095e9f-fc8d-4cd7-90e6-e6d449718983,4.01,,29.6665377578,-95.4550287711,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,19092.9356411,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912225,REYNOLDS EL,REGULAR INSTRUCTIONAL,,9601 ROSEHAVEN DR,HOUSTON,TX,77051-3132,9601 ROSEHAVEN DR,HOUSTON,TX,77051-3132,(713) 731-5590,(713) 731-5598,DBALTHAZ@houstonisd.org,www.houstonisd.org,MS DEBERA D BALTHAZAR   ,'EE-05,530,Active, ,2015-03-14T05:35:13,452,USCGeocoder,1,16,9f195685-0440-46cd-b5fa-5731b278391a,4.01,,29.6516924915,-95.3752936202,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,29450.8291706,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912227,MCNAMARA EL,REGULAR INSTRUCTIONAL,,8714 MCAVOY DR,HOUSTON,TX,77074-7308,8714 MCAVOY DR,HOUSTON,TX,77074-7308,(713) 778-3460,(713) 777-1338,tchenier@houstonisd.org,www.houstonisd.org,MS TIFFANY M CHENIER   ,'EE-05,864,Active, ,2015-03-14T05:35:13,453,USCGeocoder,1,47,23a84d8f-19f3-4021-b53b-29b16e0f4cca,4.01,,29.6843710573,-95.504514638,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,21696.2544599,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912228,RIVER OAKS EL,REGULAR INSTRUCTIONAL,,2008 KIRBY DR,HOUSTON,TX,77019-6016,2008 KIRBY DR,HOUSTON,TX,77019-6016,(713) 942-1460,(713) 942-1463,kfovargu@houstonisd.org,www.houstonisd.org,MS KERI S FOVARGUE   ,'EE KG-05,680,Active, ,2015-03-14T05:35:13,454,USCGeocoder,1,16,9d57d2f2-ab77-4ef3-8580-27ead6fab522,4.01,,29.7471781077,-95.420730484,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,51113.3800733,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912229,ROBERTS EL,REGULAR INSTRUCTIONAL,,6000 GREENBRIAR ST,HOUSTON,TX,77030-1145,6000 GREENBRIAR ST,HOUSTON,TX,77030-1145,(713) 295-5272,(713) 295-5282,rgraves1@houstonisd.org,www.houstonisd.org,MS RITA GRAVES   ,'EE-05,828,Active, ,2015-03-14T05:35:13,455,USCGeocoder,1,16,b97ca02f-71aa-407e-aa35-26fd0019d493,4.01,,29.7114248456,-95.4118556688,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,8606.42506509,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912231,ROOSEVELT EL,REGULAR INSTRUCTIONAL,,6700 FULTON ST,HOUSTON,TX,77022-5416,6700 FULTON ST,HOUSTON,TX,77022-5416,(713) 696-2820,(713) 696-2821,yrodrigu@HOUSTONISD.ORG,www.houstonisd.org,MS YOLANDA C RODRIGUEZ   ,'EE-05,716,Active, ,2015-03-14T05:35:13,456,USCGeocoder,1,16,5876f5ff-ecab-432f-8e25-2e63bfcbceb0,4.01,,29.8182464473,-95.3738811999,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,26495.5897181,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912232,ROSS EL,REGULAR INSTRUCTIONAL,,2819 BAY ST,HOUSTON,TX,77026-3203,2819 BAY ST,HOUSTON,TX,77026-3203,(713) 226-4550,(713) 226-4554,ksturgis@houstonisd.org,www.houstonisd.org,KIMBERLIN K STURGIS   ,'EE-05,430,Active, ,2015-03-14T05:35:13,457,USCGeocoder,1,16,8384b01f-0991-4efc-bc59-586eeadab7a4,4.01,,29.8003688264,-95.3418446608,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3873.61341511,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912233,RUCKER EL,REGULAR INSTRUCTIONAL,,5201 VINETT ST,HOUSTON,TX,77017-4958,5201 VINETT ST,HOUSTON,TX,77017-4958,(713) 845-7467,(713) 645-0004,bblanco@houstonisd.org,www.houstonisd.org,MS BERNADETTE O BLANCO   ,'EE-05,611,Active, ,2015-03-14T05:35:13,458,USCGeocoder,1,31,42065a5f-14a2-446e-8796-7281a3833f9f,4.01,,29.6941696299,-95.2417410268,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.3076923077,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,29519.7894442,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912234,THE RUSK SCHOOL,REGULAR INSTRUCTIONAL,,2805 GARROW ST,HOUSTON,TX,77003-2323,2805 GARROW ST,HOUSTON,TX,77003-2323,(713) 226-4543,(713) 226-4546,ESINDACO@houstonisd.org,www.houstonisd.org,MR EDUARDO D SINDACO   ,'EE-08,618,Active, ,2015-03-14T05:35:13,459,USCGeocoder,1,31,2e09f7e4-518e-40a1-84ef-f8f3dabb83d5,4.01,,29.7533632747,-95.3445047625,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,8865.2323423,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912237,SCARBOROUGH EL,REGULAR INSTRUCTIONAL,,3021 LITTLE YORK RD,HOUSTON,TX,77093-3519,3021 LITTLE YORK RD,HOUSTON,TX,77093-3519,(713) 696-2710,(713) 696-2712,mmedina3@houstonisd.org,www.houstonisd.org,MS MIRIAM MEDINA   ,'EE-05,760,Active, ,2015-03-14T05:35:13,460,USCGeocoder,1,31,7bd1ff20-22ea-425b-9a51-8cba0173d52a,4.01,,29.871825114,-95.3362681899,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,20477.7893494,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912239,SHEARN EL,REGULAR INSTRUCTIONAL,,9802 STELLA LINK RD,HOUSTON,TX,77025-4605,9802 STELLA LINK RD,HOUSTON,TX,77025-4605,(713) 295-5236,(713) 295-5253,cbuck@houstonisd.org,www.houstonisd.org,CLIFFORD W BUCK   ,'EE-05,633,Active, ,2015-03-14T05:35:13,461,USCGeocoder,1,16,4735c4cb-a7f6-4fc7-bd73-978446353520,4.01,,29.6774579666,-95.4408409725,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,31731.2467885,Meters,2,Parcel
