CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_etimms_output_14_et,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'185,PARMER COUNTY,'16,'185903,FRIONA ISD,INDEPENDENT,909 E 11TH ST,FRIONA,TX,79035-1416,909 E 11TH ST,FRIONA,TX,79035-1416,(806) 250-2747,(806) 250-3805,kaustin@frionaisd.com,www.frionaisd.com/,MR KENNY W AUSTIN   ,1150,'185903101,FRIONA EL,REGULAR INSTRUCTIONAL,,909 E 11TH,FRIONA,TX,79035-1416,200 W 8TH,FRIONA,TX,79035-1416,(806) 250-3340,(806) 250-5078,kaustin@frionaisd.com,www.frionaisd.com,BEN KIRTON   ,'02-05,302,Active, ,2015-03-14T05:35:22,415,USCGeocoder,125,1,4.01,,196cd53f-1ca0-4e28-988d-ed19f49cd337,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2618.8186796,LinearInterpolationAddressRange,StreetSegment,92.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.638620893,-102.716033209,Relaxed
'185,PARMER COUNTY,'16,'185903,FRIONA ISD,INDEPENDENT,909 E 11TH ST,FRIONA,TX,79035-1416,909 E 11TH ST,FRIONA,TX,79035-1416,(806) 250-2747,(806) 250-3805,kaustin@frionaisd.com,www.frionaisd.com/,MR KENNY W AUSTIN   ,1150,'185903102,FRIONA PRI,REGULAR INSTRUCTIONAL,,909 E 11TH ST,FRIONA,TX,79035-1416,802 EUCLID,FRIONA,TX,79035-1416,(806) 250-2240,(806) 250-3937,kaustin@frionaisd.com,,MRS ASHLEY SMITH   ,'EE-01,263,Active,1989-06-02,2015-03-14T05:35:22,416,USCGeocoder,94,1,4.01,,d12c1ebd-2b88-438f-b36f-aa623db69a90,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2615.64556123,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,34.6385361248,-102.719697753,Relaxed
'185,PARMER COUNTY,'16,'185904,LAZBUDDIE ISD,INDEPENDENT,P O BOX 9,LAZBUDDIE,TX,79053-0009,675 FM 1172,LAZBUDDIE,TX,79053-0009,(806) 965-2156,(806) 965-2892,joanna.martinez@lazbuddieisd.org,www.lazbuddieisd.org,MRS JOANNA MARTINEZ   ,194,'185904001,LAZBUDDIE SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 9,LAZBUDDIE,TX,79053-0009,675 F M 1172,LAZBUDDIE,TX,79053-0009,(806) 965-2152,(806) 965-2892,joanna.martinez@lazbuddieisd.org,lazbuddieisd.org,KEN HOSKINS   KEVIN ROBERTS   ,'EE-12,194,Active, ,2015-03-14T05:35:22,417,USCGeocoder,156,1,4.01,,ae22eed3-3e5e-4c40-b2fb-2944fd4cdee0,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,34.393153,-102.611319,Exact
'186,PECOS COUNTY,'18,'186901,BUENA VISTA ISD,INDEPENDENT,P O BOX 310,IMPERIAL,TX,79743-0310,HWY 11 W,IMPERIAL,TX,79743-0310,(432) 536-2225,(432) 536-2469,mdominguez@bvisd.esc18.net,www.bvisd.net,MR MARK DOMINGUEZ   ,177,'186901001,BUENA VISTA SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 310,IMPERIAL,TX,79743-0310,404 W HWY 11,IMPERIAL,TX,79743-0310,(432) 536-2225,(432) 536-2469,mdominguez@bvisd.esc18.net,www.bvisd.net,MR MARK DOMINGUEZ   ,'PK-12,177,Active, ,2015-03-14T05:35:22,418,USCGeocoder,109,1,4.01,,2e4a9b1a-1122-47ea-88fa-8aaabefea0a6,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.275566,-102.694703,Exact
'186,PECOS COUNTY,'18,'186902,FORT STOCKTON ISD,INDEPENDENT,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,(432) 336-4000,(432) 336-4008,beverly.olsen@fsisd.net,www.fsisd.net,RALPH TRAYNHAM   ,2486,'186902001,FORT STOCKTON H S,REGULAR INSTRUCTIONAL,,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,1200 W 17TH,FORT STOCKTON,TX,79735-2699,(432) 336-4101,(432) 336-4111,gil.madrid@fsisd.net,www.fsisd.net,GIL-RAY MADRID   ,'09-12,621,Active, ,2015-03-14T05:35:22,419,USCGeocoder,63,1,4.01,,bbe9e3f1-bf6c-454d-96c8-1ced39fe7098,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2459.09651644,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.9010041974,-102.891039667,Relaxed
'186,PECOS COUNTY,'18,'186902,FORT STOCKTON ISD,INDEPENDENT,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,(432) 336-4000,(432) 336-4008,beverly.olsen@fsisd.net,www.fsisd.net,RALPH TRAYNHAM   ,2486,'186902041,FORT STOCKTON MIDDLE,REGULAR INSTRUCTIONAL,,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,2400 W 5TH,FORT STOCKTON,TX,79735-4601,(432) 336-4131,(432) 336-4136,betty.mccallister@fsisd.net,www.fsisd.net,BETTY MCCALLISTER   ,'06-08,530,Active, ,2015-03-14T05:35:22,420,USCGeocoder,47,1,4.01,,214428ad-318e-4976-bc88-aaf6982e9b88,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8311.23718225,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.8893239455,-102.907757683,Relaxed
'186,PECOS COUNTY,'18,'186902,FORT STOCKTON ISD,INDEPENDENT,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,(432) 336-4000,(432) 336-4008,beverly.olsen@fsisd.net,www.fsisd.net,RALPH TRAYNHAM   ,2486,'186902101,INT,REGULAR INSTRUCTIONAL,,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,1100 W 2ND,FORT STOCKTON,TX,79735-6522,(432) 336-4141,(432) 336-4147,omar.sanchez@fsisd.net,www.fsisd.net,MR OMAR SANCHEZ   ,'04-05,422,Active, ,2015-03-14T05:35:22,421,USCGeocoder,47,1,4.01,,96b39a95-0fec-4a83-847f-6533b00da820,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1308.46909973,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.8864061975,-102.889998545,Relaxed
'186,PECOS COUNTY,'18,'186902,FORT STOCKTON ISD,INDEPENDENT,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,(432) 336-4000,(432) 336-4008,beverly.olsen@fsisd.net,www.fsisd.net,RALPH TRAYNHAM   ,2486,'186902102,ALAMO EL,REGULAR INSTRUCTIONAL,,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,804 S HWY 385,FORT STOCKTON,TX,79735-7451,(432) 336-4016,(432) 336-4028,adrienne.horton@fsisd.net,www.fsisd.net,ADRIENNE HORTON   ,'EE-03,538,Active,1987-07-20,2015-03-14T05:35:22,422,USCGeocoder,78,1,4.01,,f9743aed-dd76-44f6-99af-5a01311b8037,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2707.51668697,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.8929231673,-102.881239664,Relaxed
'186,PECOS COUNTY,'18,'186902,FORT STOCKTON ISD,INDEPENDENT,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,(432) 336-4000,(432) 336-4008,beverly.olsen@fsisd.net,www.fsisd.net,RALPH TRAYNHAM   ,2486,'186902104,APACHE EL,REGULAR INSTRUCTIONAL,,101 W DIVISION ST,FORT STOCKTON,TX,79735-7107,208 W 18TH,FORT STOCKTON,TX,79735-2709,(432) 336-4161,(432) 336-4167,estela.casas@fsisd.net,www.fsisd.net,BRETT STARKWEATHER   ,'EE-03,375,Active, ,2015-03-14T05:35:22,423,USCGeocoder,47,1,4.01,,a72204c3-45da-4dcf-a9a9-e8cb07d42df7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2436.99776662,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.9020041972,-102.880278953,Relaxed
'186,PECOS COUNTY,'18,'186903,IRAAN-SHEFFIELD ISD,INDEPENDENT,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:223 ,(432) 639-2501,kevin.allen@isisd.net,isisd.net,MR KEVIN ALLEN   ,545,'186903001,IRAAN H S,REGULAR INSTRUCTIONAL,,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:230 ,(432) 639-2501,randy.doege@isisd.net,isisd.esc18.net,MR RANDY DOEGE   ,'09-12,124,Active, ,2015-03-14T05:35:22,424,USCGeocoder,31,1,4.01,,41932df5-6c94-4c8e-94d9-6b34a53c654e,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.908494,-101.899794,Exact
'186,PECOS COUNTY,'18,'186903,IRAAN-SHEFFIELD ISD,INDEPENDENT,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:223 ,(432) 639-2501,kevin.allen@isisd.net,isisd.net,MR KEVIN ALLEN   ,545,'186903002,CHALLENGE H S SHEFFIELD,ALTERNATIVE INSTRUCTIONAL,,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 836-4572,(432) 836-4691,candy.cade@isisd.net,isisd.net,MS CANDRA CADE   ,'09-12,110,Active,2009-01-01,2015-03-14T05:35:22,425,USCGeocoder,31,1,4.01,,f66078d2-878e-4c0b-ba2f-63f9f66e3498,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.908494,-101.899794,Exact
'186,PECOS COUNTY,'18,'186903,IRAAN-SHEFFIELD ISD,INDEPENDENT,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:223 ,(432) 639-2501,kevin.allen@isisd.net,isisd.net,MR KEVIN ALLEN   ,545,'186903041,IRAAN J H,REGULAR INSTRUCTIONAL,,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:270 ,(432) 639-2501,melissa.hanna@isisd.net,isisd.esc18.net,MS MELISSA HANNA   ,'06-08,84,Active, ,2015-03-14T05:35:22,426,USCGeocoder,31,1,4.01,,c501cecb-cdf0-4a84-8569-4a1986660fb6,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.908494,-101.899794,Exact
'186,PECOS COUNTY,'18,'186903,IRAAN-SHEFFIELD ISD,INDEPENDENT,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:223 ,(432) 639-2501,kevin.allen@isisd.net,isisd.net,MR KEVIN ALLEN   ,545,'186903101,IRAAN EL,REGULAR INSTRUCTIONAL,,P O BOX 486,IRAAN,TX,79744-0486,100 S FARR ST,IRAAN,TX,79744-0486,(432) 639-2512 ext:290 ,(432) 639-2501,blake.andrews@isisd.net,isisd.esc18.net,MS BLAKE ANDREWS   ,'EE-05,227,Active, ,2015-03-14T05:35:22,427,USCGeocoder,47,1,4.01,,aadda281-39ed-4a6d-884c-269b1b30d166,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.908494,-101.899794,Exact
'187,POLK COUNTY,'06,'187901,BIG SANDY ISD,INDEPENDENT,P O BOX 188,DALLARDSVILLE,TX,77332-0188,9180 FM 1276,DALLARDSVILLE,TX,77332-0188,(936) 563-1000,(936) 563-1010,lkidd@bigsandyisd.net,www.bigsandyisd.net,SUSAN DIANNE HOLBROOK   ,500,'187901001,BIG SANDY SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 188,DALLARDSVILLE,TX,77332-0188,9180 FM 1276,DALLARDSVILLE,TX,77332-0188,(936) 563-1000,(936) 563-1010,lkidd@bigsandyisd.net,www.bigsandyisd.net,MR KEVIN FOSTER   MR KEVIN IVY   ,'EE-12,500,Active, ,2015-03-14T05:35:22,428,USCGeocoder,156,1,4.01,,361d7d22-573a-413f-945e-4d3e0cb32030,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.627854,-94.633029,Exact
'187,POLK COUNTY,'06,'187903,GOODRICH ISD,INDEPENDENT,P O BOX 789,GOODRICH,TX,77335-0789,234 KATIE SIMPSON,GOODRICH,TX,77335-0789,(936) 365-1100,(936) 365-3518,smitchell@goodrichisd.net,www.goodrichisd.net,DR GARY BATES   ,241,'187903001,GOODRICH H S,REGULAR INSTRUCTIONAL,,P O BOX 789,GOODRICH,TX,77335-0789,234  KATIE SIMPSON ST,GOODRICH,TX,77335-0789,(936) 365-1100 ext:121 ,(936) 365-3518,smitchell@goodrichisd.net,www.goodrichisd.net,MR JAMES SNEAD   ,'09-12,61,Active,1972-07-31,2015-03-14T05:35:22,429,USCGeocoder,63,1,4.01,,57476e79-fcbd-44a7-876b-6b5da0c639dd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.606288,-94.945039,Exact
'187,POLK COUNTY,'06,'187903,GOODRICH ISD,INDEPENDENT,P O BOX 789,GOODRICH,TX,77335-0789,234 KATIE SIMPSON,GOODRICH,TX,77335-0789,(936) 365-1100,(936) 365-3518,smitchell@goodrichisd.net,www.goodrichisd.net,DR GARY BATES   ,241,'187903041,GOODRICH MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 789,GOODRICH,TX,77335-0789,234 KATIE SIMPSON,GOODRICH,TX,77335-0789,(936) 365-1100 ext:121 ,(936) 365-2371,smitchell@goodrichisd.net,www.goodrichisd.net,MR JAMES SNEAD   ,'06-08,43,Active,1997-07-01,2015-03-14T05:35:22,430,USCGeocoder,31,1,4.01,,df21df02-7031-4ba5-91c8-2ef9a05866f9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.606288,-94.945039,Exact
'187,POLK COUNTY,'06,'187903,GOODRICH ISD,INDEPENDENT,P O BOX 789,GOODRICH,TX,77335-0789,234 KATIE SIMPSON,GOODRICH,TX,77335-0789,(936) 365-1100,(936) 365-3518,smitchell@goodrichisd.net,www.goodrichisd.net,DR GARY BATES   ,241,'187903101,GOODRICH EL,REGULAR INSTRUCTIONAL,,P O BOX 789,GOODRICH,TX,77335-0789,234 KATIE SIMPSON ST,GOODRICH,TX,77335-0789,(936) 365-1100 ext:131 ,(936) 365-2375,smitchell@goodrichisd.net,www.goodrichisd.net,DR KATHYRN WASHINGTON   ,'EE-05,137,Active,1990-07-01,2015-03-14T05:35:22,431,USCGeocoder,47,1,4.01,,3b3d70fd-e6d9-4e3e-acfc-ce11583b163b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.606288,-94.945039,Exact
'187,POLK COUNTY,'06,'187904,CORRIGAN-CAMDEN ISD,INDEPENDENT,504 S HOME ST,CORRIGAN,TX,75939-2501,504 S HOME ST,CORRIGAN,TX,75939-2501,(936) 398-4040,(936) 398-4616,shughes@ccisdtx.com,www.ccisdtx.com,MRS SHERRY HUGHES   ,988,'187904001,CORRIGAN-CAMDEN H S,REGULAR INSTRUCTIONAL,,504 S HOME ST,CORRIGAN,TX,75939-2501,504 S HOME ST,CORRIGAN,TX,75939-2501,(409) 398-2543,(409) 398-4928,shughes@corrigan-camdenisd.net,,MR JASON PURKE   ,'09-12,287,Active, ,2015-03-14T05:35:22,432,USCGeocoder,16,1,4.01,,82fceeb7-403f-4693-9dbd-ed3d49bde55b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2755.58147355,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.0024697865,-94.825278481,Relaxed
'187,POLK COUNTY,'06,'187904,CORRIGAN-CAMDEN ISD,INDEPENDENT,504 S HOME ST,CORRIGAN,TX,75939-2501,504 S HOME ST,CORRIGAN,TX,75939-2501,(936) 398-4040,(936) 398-4616,shughes@ccisdtx.com,www.ccisdtx.com,MRS SHERRY HUGHES   ,988,'187904041,CORRIGAN-CAMDEN J H,REGULAR INSTRUCTIONAL,,504 S HOME ST,CORRIGAN,TX,75939-2501,502 S MATHEWS,CORRIGAN,TX,75939-2501,(936) 398-2962,(936) 398-4928,relliott@ccisdtx.com,,MR ROBERT ELLIOTT   ,'06-08,219,Active,1987-08-07,2015-03-14T05:35:22,433,USCGeocoder,0,1,4.01,,a64dfdb2-0912-4539-b5a5-e88c3952926f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2287.39219297,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.9966125109,-94.8251510808,Relaxed
'187,POLK COUNTY,'06,'187904,CORRIGAN-CAMDEN ISD,INDEPENDENT,504 S HOME ST,CORRIGAN,TX,75939-2501,504 S HOME ST,CORRIGAN,TX,75939-2501,(936) 398-4040,(936) 398-4616,shughes@ccisdtx.com,www.ccisdtx.com,MRS SHERRY HUGHES   ,988,'187904103,CORRIGAN-CAMDEN EL,REGULAR INSTRUCTIONAL,,504 S HOME ST,CORRIGAN,TX,75939-2501,5000 W SECOND,CORRIGAN,TX,75939-2501,(936) 398-2501,(936) 398-2986,shughes@ccisdtx.com,,MS PAULA MARTIN   ,'03-05,204,Active, ,2015-03-14T05:35:22,434,USCGeocoder,94,1,4.01,,ecd6836d-9b68-4135-a787-d1c939562716,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.996225,-94.858793,Exact
'187,POLK COUNTY,'06,'187904,CORRIGAN-CAMDEN ISD,INDEPENDENT,504 S HOME ST,CORRIGAN,TX,75939-2501,504 S HOME ST,CORRIGAN,TX,75939-2501,(936) 398-4040,(936) 398-4616,shughes@ccisdtx.com,www.ccisdtx.com,MRS SHERRY HUGHES   ,988,'187904104,CORRIGAN-CAMDEN PRI,REGULAR INSTRUCTIONAL,,504 S HOME ST,CORRIGAN,TX,75939,5000 W SECOND,CORRIGAN,TX,75939,(936) 398-2503,(936) 398-9027,broden@ccisdtx.com,,MRS BARBARA RODEN   ,'EE-02,278,Active,2004-09-01,2015-03-14T05:35:22,435,USCGeocoder,125,1,4.01,,1b5d9377-688a-4534-ba3d-3b89e6ca5b43,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.996225,-94.858793,Exact
'187,POLK COUNTY,'06,'187906,LEGGETT ISD,INDEPENDENT,P O BOX 68,LEGGETT,TX,77350-0068,254 E FM 942,LEGGETT,TX,77350-0068,(936) 398-2804 ext:123 ,(936) 398-2078,jlowe@leggettisd.net,www.leggettisd.net,JANA LIN LOWE   ,168,'187906001,LEGGETT H S,REGULAR INSTRUCTIONAL,,P O BOX 68,LEGGETT,TX,77350-0068,254 E FM 942,LEGGETT,TX,77350-0068,(936) 398-2412,(936) 398-0889,jlowe@leggettisd.net,www.leggettisd.net,MS JANA LOWE   ,'07-12,72,Active, ,2015-03-14T05:35:22,436,USCGeocoder,47,1,4.01,,840753e5-1300-4e59-b207-331e062af4e9,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.816655,-94.868006,Exact
'187,POLK COUNTY,'06,'187906,LEGGETT ISD,INDEPENDENT,P O BOX 68,LEGGETT,TX,77350-0068,254 E FM 942,LEGGETT,TX,77350-0068,(936) 398-2804 ext:123 ,(936) 398-2078,jlowe@leggettisd.net,www.leggettisd.net,JANA LIN LOWE   ,168,'187906101,LEGGETT EL,REGULAR INSTRUCTIONAL,,P O BOX 68,LEGGETT,TX,77350-0068,254 E FM 942 E,LEGGETT,TX,77350-0068,(936) 398-2412,(936) 398-0889,jlowe@leggettisd.net,www.leggettisd.net,MS JANA LOWE   ,'PK-06,96,Active, ,2015-03-14T05:35:22,437,USCGeocoder,63,1,4.01,,301a444a-5585-4870-9d2c-493b40e23f58,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.816655,-94.868006,Exact
'187,POLK COUNTY,'06,'187907,LIVINGSTON ISD,INDEPENDENT,P O BOX 1297,LIVINGSTON,TX,77351-1297,1412 S HOUSTON,LIVINGSTON,TX,77351-1297,(936) 328-2100,(936) 328-2109,klowe@livingstonisd.com,www.livingstonisd.com,BRENT HAWKINS   ,4059,'187907002,LIVINGSTON H S,REGULAR INSTRUCTIONAL,,400 FM 350 S,LIVINGSTON,TX,77351-3398,400 FM 350 S,LIVINGSTON,TX,77351-3398,(936) 967-1600,(936) 967-8603,webmaster@livingstonisd.com,www.livingstonisd.com,MR JAMES BAKEWELL BARRON   ,'09-12,1096,Active, ,2015-03-14T05:35:22,438,USCGeocoder,78,1,4.01,,d612cc17-5a37-4a98-9baf-b1015b9b824c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.719721,-94.969021,Exact
'187,POLK COUNTY,'06,'187907,LIVINGSTON ISD,INDEPENDENT,P O BOX 1297,LIVINGSTON,TX,77351-1297,1412 S HOUSTON,LIVINGSTON,TX,77351-1297,(936) 328-2100,(936) 328-2109,klowe@livingstonisd.com,www.livingstonisd.com,BRENT HAWKINS   ,4059,'187907041,LIVINGSTON J H,REGULAR INSTRUCTIONAL,,1801 US 59 LOOP N,LIVINGSTON,TX,77351-3010,1801 US 59 LOOP N,LIVINGSTON,TX,77351,(936) 328-2120,(936) 328-2139,webmaster@livingstonisd.com,www.livingstonisd.com,MR BRANDON HUGHES BOYD   ,'06-08,933,Active, ,2015-03-14T05:35:22,439,USCGeocoder,31,1,4.01,,01fa9669-2d91-407d-a6a5-17aeb17f936b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.734629,-94.935169,Exact
'187,POLK COUNTY,'06,'187907,LIVINGSTON ISD,INDEPENDENT,P O BOX 1297,LIVINGSTON,TX,77351-1297,1412 S HOUSTON,LIVINGSTON,TX,77351-1297,(936) 328-2100,(936) 328-2109,klowe@livingstonisd.com,www.livingstonisd.com,BRENT HAWKINS   ,4059,'187907101,LIVINGSTON INT,REGULAR INSTRUCTIONAL,,#1 LIONS AVE,LIVINGSTON,TX,77351-1297,#1 LIONS AVE,LIVINGSTON,TX,77351-1297,(936) 328-2150,(936) 328-2159,webmaster@livingstonisd.com,www.livingstonisd.com,MRS JENNIFER DUNSON   ,'04-05,573,Active,1994-06-15,2015-03-14T05:35:22,440,USCGeocoder,31,1,4.01,,836e31c6-6659-4207-9f50-a50015d47cd1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.710276,-94.941255,Exact
