CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-25_winterbryan_output_16_bw,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'221,TAYLOR COUNTY,'14,'221904,MERKEL ISD,INDEPENDENT,P O BOX 430,MERKEL,TX,79536-0430,300 ASH,MERKEL,TX,79536-0430,(325) 928-5813 ext:1100,(325) 928-3910,bhood@merkelisd.net,www.merkel.esc14.net/,MR WILLIAM L HOOD   ,1127,'221904105,TAYLOR COUNTY LEARNING CENTER,JJAEP INSTRUCTIONAL,,P O BOX 430,MERKEL,TX,79536,889 S 25TH,ABILENE,TX,79602,(325) 928-5813,(325) 928-3910,bhood@merkel.esc14.net,,    ,'KG-12,0,Active,2002-04-30,2015-03-14T05:35:26,439,USCGeocoder,31,1,4.01,,f4920ed1-3f77-487c-8afd-a8a0cce67d5e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7271.18261582,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.4191065179,-99.7335447763,Relaxed
'221,TAYLOR COUNTY,'14,'221905,TRENT ISD,INDEPENDENT,P O BOX 105,TRENT,TX,79561-0105,12821 E INTERSTATE 20,TRENT,TX,79561-0105,(325) 862-6400,(325) 862-6448,lwest@trent.esc14.net,www.TRENT.esc14.net,MS LEANNA D WEST   ,215,'221905001,TRENT INDEPENDENT SCHOOL DISTRICT,REGULAR INSTRUCTIONAL,,P O BOX 105,TRENT,TX,79561-0105,12821 E INTERSTATE 20,TRENT,TX,79561-0105,(325) 862-6125,(325) 862-6448,lwest@trent.esc14.net,www.trent.esc14.net,MS LEANNA WEST   MS LEANNA D WEST   ,'EE-12,215,Active, ,2015-03-14T05:35:26,440,USCGeocoder,63,1,4.01,,69c59831-8d4a-4826-865c-9339bc333ebb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.494934,-100.133058,Exact
'221,TAYLOR COUNTY,'14,'221911,JIM NED CISD,INDEPENDENT,P O BOX 9,TUSCOLA,TX,79562-0009,830 GARZA ST,TUSCOLA,TX,79562,(325) 554-7500,(325) 554-7740,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR BOBBY EASTERLING   ,1138,'221911001,JIM NED H S,REGULAR INSTRUCTIONAL,,P O BOX 9,TUSCOLA,TX,79562-0009,9TH & GARZA,TUSCOLA,TX,79562-0009,(325) 554-7755,(325) 554-7550,dhogan@jimned.esc14.net,www.jimned.esc14.net,MR DAVID HOGAN   ,'09-12,320,Active, ,2015-03-14T05:35:26,441,USCGeocoder,31,1,4.01,,895f77ee-9804-4cf4-be62-1e5fbe8ce39d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.212897,-99.797567,Exact
'221,TAYLOR COUNTY,'14,'221911,JIM NED CISD,INDEPENDENT,P O BOX 9,TUSCOLA,TX,79562-0009,830 GARZA ST,TUSCOLA,TX,79562,(325) 554-7500,(325) 554-7740,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR BOBBY EASTERLING   ,1138,'221911003,NEW J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 9,TUSCOLA,TX,79562-0009,842 MOCKINGBIRD,ABILENE,TX,79603-7190, , ,,,    ,'06-12,0,Active,2002-01-18,2015-03-14T05:35:26,442,USCGeocoder,47,1,4.01,,cf39d045-9406-40f8-9ffd-f22fc94bbe51,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6038.38586624,ArealInterpolationGeometricCentroid,Parcel,88.3431952663,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.4585487002,-99.7584441064,Relaxed
'221,TAYLOR COUNTY,'14,'221911,JIM NED CISD,INDEPENDENT,P O BOX 9,TUSCOLA,TX,79562-0009,830 GARZA ST,TUSCOLA,TX,79562,(325) 554-7500,(325) 554-7740,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR BOBBY EASTERLING   ,1138,'221911041,JIM NED MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 9,TUSCOLA,TX,79562-0009,9TH & GARZA,TUSCOLA,TX,79562-0009,(325) 554-7870,(325) 554-7750,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR JAY WISE   ,'06-08,276,Active,1996-07-01,2015-03-14T05:35:26,443,USCGeocoder,16,1,4.01,,8a6a38d3-8e6f-4bcb-b9bf-9870b2acb73d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.213395,-99.796807,Exact
'221,TAYLOR COUNTY,'14,'221911,JIM NED CISD,INDEPENDENT,P O BOX 9,TUSCOLA,TX,79562-0009,830 GARZA ST,TUSCOLA,TX,79562,(325) 554-7500,(325) 554-7740,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR BOBBY EASTERLING   ,1138,'221911101,LAWN EL,REGULAR INSTRUCTIONAL,,P O BOX 118,LAWN,TX,79530-0118,525 4TH ST,LAWN,TX,79530-0118,(325) 583-2256,(325) 583-2511,cholson@jimned.esc14.net,www.jimned.esc14.net,MR CHRIS HOLSON   ,'EE-05,265,Active, ,2015-03-14T05:35:26,444,USCGeocoder,94,1,4.01,,37f006a2-3ce6-4b0c-b7e4-195aa9369b20,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2453.97563295,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.1372770655,-99.748534843,Exact
'221,TAYLOR COUNTY,'14,'221911,JIM NED CISD,INDEPENDENT,P O BOX 9,TUSCOLA,TX,79562-0009,830 GARZA ST,TUSCOLA,TX,79562,(325) 554-7500,(325) 554-7740,beasterling@jimned.esc14.net,www.jimned.esc14.net,MR BOBBY EASTERLING   ,1138,'221911102,BUFFALO GAP EL,REGULAR INSTRUCTIONAL,,P O BOX 608,BUFFALO GAP,TX,79508-0608,665 VINE ST,BUFFALO GAP,TX,79508-0608,(325) 572-3533,(325) 572-3850,cdoty@jimned.esc14.net,,MRS CRISTI DOTY   ,'EE-05,277,Active, ,2015-03-14T05:35:26,445,USCGeocoder,78,1,4.01,,3adb26db-832a-45e8-9f91-e64e3b31fe78,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.280118,-99.828379,Exact
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912001,WYLIE H S,REGULAR INSTRUCTIONAL,,4502 ANTILLEY RD,ABILENE,TX,79606-5907,4502 ANTILLEY RD,ABILENE,TX,79606-5907,(325) 690-1181 ext:2003,(325) 690-0320,mdavis@wylie.esc14.net,,MR TOMMY VAUGHN   ,'09-12,1026,Active,1974-09-01,2015-03-14T05:35:26,446,USCGeocoder,31,1,4.01,,ffed36b7-7799-496c-88f7-79649cae7345,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,221194.22005,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3752582492,-99.7831741989,Relaxed
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912041,WYLIE J H,REGULAR INSTRUCTIONAL,,4010 BELTWAY S,ABILENE,TX,79606-5509,4010 BELTWAY S,ABILENE,TX,79606-5509,(325) 695-1910 ext:1804,(325) 692-5786,tvaughn@wylie.esc14.net,,MR ROB GOODENOUGH   ,'07-08,625,Active,1974-09-01,2015-03-14T05:35:26,447,USCGeocoder,31,1,4.01,,be581d23-d298-4e66-b28f-ffef2693861d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,113461.654512,ArealInterpolationGeometricCentroid,Parcel,97.0414201183,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3540191258,-99.7766909314,Relaxed
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912101,WYLIE EL,REGULAR INSTRUCTIONAL,,7650 HARDWICK RD,ABILENE,TX,79606,7650 HARDWICK RD,ABILENE,TX,79606,(325) 692-6554 ext:1401,(325) 695-4645,dlambert@wylie.esc14.net,,MRS DEBBIE LAMBERT   ,'01-02,669,Active,1974-09-01,2015-03-14T05:35:26,448,USCGeocoder,47,1,4.01,,7c90bef4-7153-4322-bacf-ba9afe436235,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.357255,-99.759596,Exact
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912103,WYLIE INT,REGULAR INSTRUCTIONAL,,3158 BELTWAY S,ABILENE,TX,79606,3158 BELTWAY S,ABILENE,TX,79606,(325) 692-7961,(325) 695-4647,thagler@wylie.esc14.net,,MR TERRY HAGLER   ,'03-04,618,Active,1989-06-02,2015-03-14T05:35:26,449,USCGeocoder,16,1,4.01,,6c5ba701-06b7-4245-8d45-7c101c13bc66,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,171195.299473,ArealInterpolationGeometricCentroid,Parcel,97.0414201183,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3552259808,-99.7618776895,Relaxed
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912105,TAYLOR COUNTY LEARNING CENTER,JJAEP INSTRUCTIONAL,,6249 BUFFALO GAP RD,ABILENE,TX,79606,2002 JAMESON ST,ABILENE,TX,79603,(325) 677-1444,(325) 695-3438,jlight@wylie.esc14.net,,    ,'KG-12,0,Active,2002-04-19,2015-03-14T05:35:26,450,USCGeocoder,16,1,4.01,,f323e849-2099-4c27-9161-c7ff4fae1329,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40563.7277984,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.489426248,-99.7453362284,Relaxed
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912106,WYLIE EARLY CHILDHOOD CTR,REGULAR INSTRUCTIONAL,,6249 BUFFALO GAP RD,ABILENE,TX,79606,6249 BUFFALO GAP RD,ABILENE,TX,79606,(325) 437-2350 ext:2201,(325) 437-2351,lsalmon@wylie.esc14.net,,LISA SALMON   ,'EE-KG,428,Active,2007-06-07,2015-03-14T05:35:26,451,USCGeocoder,47,1,4.01,,48227a4e-c5d2-4c69-b767-ad4fef1019c0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10166.680249,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.3737482619,-99.7739159069,Relaxed
'221,TAYLOR COUNTY,'14,'221912,WYLIE ISD,INDEPENDENT,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,6251 BUFFALO GAP RD,ABILENE,TX,79606-5448,(325) 692-4353 ext:1005,(325) 695-3438,jlight@wylie.esc14.net,www.wylie.esc14.net,MR JOEY LIGHT   ,3996,'221912107,WYLIE MIDDLE,REGULAR INSTRUCTIONAL,,4134 BELTWAY S,ABILENE,TX,79606,4134 BELTWAY S,ABILENE,TX,79606,(325) 695-6870,(325) 695-6473,jlight@wylie.esc14.net,,MR PHIL BOONE   ,'05-06,630,Active,2013-05-15,2015-03-14T05:35:26,452,USCGeocoder,78,1,4.01,,5ade02d3-81f7-45b7-a87d-28ee43e774ad,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.352336,-99.799245,Exact
'222,TERRELL COUNTY,'18,'222901,TERRELL COUNTY ISD,INDEPENDENT,P O BOX 747,SANDERSON,TX,79848-0747,310 2ND ST,SANDERSON,TX,79848-0747,(432) 345-2515 ext:100 ,(432) 345-2670,rsalazar@terrell.esc18.net,terrell.esc18.net/,MR GARY D HAMILTON   ,142,'222901001,SANDERSON SCHOOLS,REGULAR INSTRUCTIONAL,,P O BOX 747,SANDERSON,TX,79848-0747,310 2ND ST,SANDERSON,TX,79848-0101,(432) 345-2515 ext:200 ,(432) 345-2670,gham@terrell.esc18.net,,GARY HAMILTON   ,'EE-12,142,Active, ,2015-03-14T05:35:26,453,USCGeocoder,188,1,4.01,,2e1e8e8f-4247-45ff-8e03-7d8c85cf31d9,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.141421,-102.391527,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901001,BROWNFIELD H S,REGULAR INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,701 CUB DR,BROWNFIELD,TX,79316-4009,(806) 637-4523,(806) 637-3801,paulcoronado@brownfieldisd.net,www.brownfieldisd.net,MR PAUL CORONADO   ,'09-12,468,Active, ,2015-03-14T05:35:26,454,USCGeocoder,125,1,4.01,,309cd122-9042-4ba7-9f1a-b303226de52d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.18721,-102.262639,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901005,BROWNFIELD EDUCATION CENTER,ALTERNATIVE INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316,601 TAHOKA RD,BROWNFIELD,TX,79316,(806) 637-2591,(806) 637-9208,chris.edwards@brownfieldisd.net,www.brownfieldisd.net,MR CHRIS EDWARDS   ,'09-12,19,Active,2008-09-17,2015-03-14T05:35:26,455,USCGeocoder,16,1,4.01,,f03cdad0-9ee0-4f99-9fb5-f500cce36877,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3510.7963924,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1811684144,-102.267957437,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901041,BROWNFIELD MIDDLE,REGULAR INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,1001 E BROADWAY ST,BROWNFIELD,TX,79316-4619,(806) 637-7521,(806) 637-2919,aaron.waldrip@brownfieldisd.net,www.brownfieldisd.net,MR AARON WALDRIP   ,'06-08,380,Active, ,2015-03-14T05:35:26,456,USCGeocoder,31,1,4.01,,f47f6e9b-6933-4eb9-b1f9-a3702e08cf3b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4361.51920475,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1782846639,-102.262798916,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901101,COLONIAL HEIGHTS EL,REGULAR INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,1100 E REPPTO ST,BROWNFIELD,TX,79316-5004,(806) 637-4282,(806) 637-1815,dana.ketchersid@brownfieldisd.net,www.brownfieldisd.net,DANA KETCHERSID   ,'EE-02,292,Active, ,2015-03-14T05:35:26,457,USCGeocoder,47,1,4.01,,5b1a96a3-21b0-4928-baff-7738e70f531b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3381.12901407,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1739843992,-102.26157261,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901102,OAK GROVE EL,REGULAR INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,1000 CACTUS LN,BROWNFIELD,TX,79316-2822,(806) 637-6455,(806) 637-3636,michelle.cooper@brownfieldisd.net,www.brownfieldisd.net,MRS MICHELLE COOPER   ,'02-05,503,Active, ,2015-03-14T05:35:26,458,USCGeocoder,94,1,4.01,,1c2062cd-50b5-44b8-a20b-189e287575d0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8276.4725667,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1905465433,-102.264206596,Exact
'223,TERRY COUNTY,'17,'223901,BROWNFIELD ISD,INDEPENDENT,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,(806) 637-2591 ext:2101,(806) 637-9208,tanya.monroe@brownfieldisd.net,www.brownfieldisd.net,DR TANYA MONROE   ,1816,'223901103,BRIGHT BEGINNINGS ACADEMIC CENTER,REGULAR INSTRUCTIONAL,,601 TAHOKA RD,BROWNFIELD,TX,79316-3631,1202 SEAGRAVES RD,BROWNFIELD,TX,79316-6126,(806) 637-0757,(806) 637-0119,kcrooks@brownfieldisd.net,www.brownfieldisd.net,MS KATHLEEN CROOKS   ,'EE-PK,154,Active,2010-05-25,2015-03-14T05:35:26,459,USCGeocoder,63,1,4.01,,537bbd2e-9736-4e7b-a128-02b6df5f60cb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9000.57615605,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1594065674,-102.293334705,Exact
'223,TERRY COUNTY,'17,'223902,MEADOW ISD,INDEPENDENT,604 4TH ST,MEADOW,TX,79345-9801,604 4TH ST,MEADOW,TX,79345-9801,(806) 539-2246 ext:102 ,(806) 539-2529,darrian.dover@meadowisd.net,meadowisd.net,DARRIAN DOVER   ,348,'223902001,MEADOW SCHOOL,REGULAR INSTRUCTIONAL,,604-4TH ST,MEADOW,TX,79345-9801,604-4TH ST,MEADOW,TX,79345-9801,(806) 539-2246 ext:102 ,(806) 539-2529,darrian.dover@meadowisd.net,meadowisd.net,MR STEVE REYNOLDS   MRS ANN CALLAWAY   ,'PK-12,348,Active, ,2015-03-14T05:35:26,460,USCGeocoder,141,1,4.01,,74faa1bc-afa8-42dc-b6b3-0a0b7e8fd6f9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2495.3493514,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.3397911439,-102.210774791,Exact
'223,TERRY COUNTY,'17,'223904,WELLMAN-UNION CISD,INDEPENDENT,P O BOX 69,WELLMAN,TX,79378-0069,505 TERRY AVE,WELLMAN,TX,79378,(806) 637-4910,(806) 637-2585,dlambert@esc17.net,wellman.esc17.net,DWAYNE CHENAULT   ,251,'223904001,WELLMAN-UNION SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 129,WELLMAN,TX,79378-0129,505 TERRY AVE,WELLMAN,TX,79378,(806) 637-4619,(806) 637-2585,mnorman@esc17.net,,MARVA HOGUE   MICHAEL NORMAN   ,'EE-12,251,Active, ,2015-03-14T05:35:26,461,USCGeocoder,109,1,4.01,,34ff6ea3-447e-4786-820d-db0e574749bf,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.046513,-102.426092,Exact
'224,THROCKMORTON COUNTY,'09,'224901,THROCKMORTON ISD,INDEPENDENT,210 COLLEGE ST,THROCKMORTON,TX,76483-5011,210 COLLEGE ST,THROCKMORTON,TX,76483-5011,(940) 849-2411,(940) 849-3345,troy.batts@esc9.net,www.throck.org,TROY BATTS   ,195,'224901001,THROCKMORTON SCHOOL,REGULAR INSTRUCTIONAL,,210 COLLEGE ST,THROCKMORTON,TX,76483-5011,210 COLLEGE ST,THROCKMORTON,TX,76483-5011,(940) 849-2421,(940) 849-3345,david.farquhar@esc9.net,www.throck.org/,DAVID FARQUHAR   ,'EE-12,195,Active, ,2015-03-14T05:35:26,462,USCGeocoder,47,1,4.01,,4d828b35-116f-4b92-b4f8-b1a4670f395c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3328.35494329,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1829133628,-99.1803202124,Exact
'224,THROCKMORTON COUNTY,'09,'224902,WOODSON ISD,INDEPENDENT,P O BOX 287,WOODSON,TX,76491-0287,207 E HILL,WOODSON,TX,76491-0287,(940) 345-6528,(940) 345-6549,gordon.thomas@woodsonisd.net,www.woodsonisd.net,GORDON THOMAS   ,147,'224902001,WOODSON SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 287,WOODSON,TX,76491-0287,207 E HILL,WOODSON,TX,76491-0287,(940) 345-6521,(940) 345-6549,gordon.thomas@woodsonisd.net,www.woodsonisd.net/,MR CASEY ADAMS   ,'EE-12,147,Active, ,2015-03-14T05:35:26,463,USCGeocoder,94,1,4.01,,bb25c1b1-83f4-4e96-a5af-371875298beb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.020387,-99.052871,Exact
'225,TITUS COUNTY,'08,'225902,MOUNT PLEASANT ISD,INDEPENDENT,P O BOX 1117,MOUNT PLEASANT,TX,75456-1117,2230 N EDWARDS AVE,MOUNT PLEASANT,TX,75456-1117,(903) 575-2000,(903) 575-2014,mpadministration@mpisd.net,www.mpisd.net,JUDD MARSHALL   ,5424,'225902001,MOUNT PLEASANT H S,REGULAR INSTRUCTIONAL,,P O BOX 1117,MOUNT PLEASANT,TX,75456-1117,2110 N EDWARDS AVE,MOUNT PLEASANT,TX,75455,(903) 575-2020,(903) 575-2036,jgibson@mpisd.net,,MR JAMES GIBSON   ,'09-12,1440,Active, ,2015-03-14T05:35:26,464,USCGeocoder,94,1,4.01,,2fd5f1b9-34fb-4808-a40c-b68e1adc4e3c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,34218.7408271,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1762001814,-94.9946074806,Relaxed
