CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_wesmartin_output_10_wm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,
'102,HARRISON COUNTY,'07,'102904,HALLSVILLE ISD,INDEPENDENT,P O BOX 810,HALLSVILLE,TX,75650-0810,210 GREEN ST,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:5032,(903) 668-5990,tbeard@hisd.com,www.hisd.com,MR JIM DUNLAP   ,4824,'102904102,HALLSVILLE PRI,REGULAR INSTRUCTIONAL,,P O BOX 810,HALLSVILLE,TX,75650-0810,302 WILLOW ST,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:5723,(903) 668-5990,bstevens@hisd.com,www.hisd.com,MRS BARBARA STEVENS   ,'PK,-1,Active, ,2015-03-14T05:35:00,461,USCGeocoder,31,1,4.01,,cf1c5fb4-25f5-4e37-9d12-ebb50bb582d1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.503473,-94.581665,Exact,
'102,HARRISON COUNTY,'07,'102904,HALLSVILLE ISD,INDEPENDENT,P O BOX 810,HALLSVILLE,TX,75650-0810,210 GREEN ST,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:5032,(903) 668-5990,tbeard@hisd.com,www.hisd.com,MR JIM DUNLAP   ,4824,'102904104,HALLSVILLE INT,REGULAR INSTRUCTIONAL,,P O BOX 810,HALLSVILLE,TX,75650-0810,101 WALDRON FERRY RD,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:1801,(903) 668-5990,awhittle@hisd.com,www.hisd.com,MRS AMY WHITTLE   ,'04-05,745,Active,1987-03-16,2015-03-14T05:35:00,462,USCGeocoder,16,1,4.01,,e83cb0a8-683f-442f-b71d-529a285522cf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4246.61649002,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.4929878402,-94.5717899822,Exact,
'102,HARRISON COUNTY,'07,'102904,HALLSVILLE ISD,INDEPENDENT,P O BOX 810,HALLSVILLE,TX,75650-0810,210 GREEN ST,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:5032,(903) 668-5990,tbeard@hisd.com,www.hisd.com,MR JIM DUNLAP   ,4824,'102904107,HALLSVILLE EAST EL,REGULAR INSTRUCTIONAL,,P O BOX 810,HALLSVILLE,TX,75650,420 GALILEE RD,HALLSVILLE,TX,75650,(903) 668-5990 ext:1601,(903) 668-5990,kbrice@hisd.com,www.hisd.com,MRS KERRI BRICE   ,'EE KG-03,765,Active, ,2015-03-14T05:35:00,463,USCGeocoder,78,1,4.01,,63437bba-67cc-4963-87d6-c3a97edf1413,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4428.03108394,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.4953420643,-94.5692098592,Exact,
'102,HARRISON COUNTY,'07,'102904,HALLSVILLE ISD,INDEPENDENT,P O BOX 810,HALLSVILLE,TX,75650-0810,210 GREEN ST,HALLSVILLE,TX,75650-0810,(903) 668-5990 ext:5032,(903) 668-5990,tbeard@hisd.com,www.hisd.com,MR JIM DUNLAP   ,4824,'102904108,HALLSVILLE NORTH EL,REGULAR INSTRUCTIONAL,,P O BOX 810,HALLSVILLE,TX,75650,200 BILLIE MARTIN PKWY,HALLSVILLE,TX,75650,(903) 668-5990,(903) 668-5990,dparker@hisd.com,hisd.com,MRS DANIELI PARKER   ,'KG-03,731,Active,2011-06-15,2015-03-14T05:35:00,464,USCGeocoder,78,1,4.01,,c5674ce9-ba8c-4262-988b-420efc27c58a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.508951,-94.581129,Exact,
'102,HARRISON COUNTY,'07,'102905,HARLETON ISD,INDEPENDENT,P O BOX 510,HARLETON,TX,75651-0510,17000 SH 154,HARLETON,TX,75651-0510,(903) 777-2372,(903) 777-2406,colemancraig@harletonisd.net,www.harletonisd.net,DR CRAIG COLEMAN   ,746,'102905001,HARLETON H S,REGULAR INSTRUCTIONAL,,P O BOX 710,HARLETON,TX,75651-0710,17000 STATE HWY 154,HARLETON,TX,75651-0710,(903) 777-2711,(903) 777-2547,knowltontonya@harletonisd.net,harletonisd.net,TONYA KNOWLTON   ,'09-12,233,Active, ,2015-03-14T05:35:00,465,USCGeocoder,63,1,4.01,,db9f4bfc-fba0-4cb5-ae6a-a754e239d404,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.677876,-94.575287,Exact,
'102,HARRISON COUNTY,'07,'102905,HARLETON ISD,INDEPENDENT,P O BOX 510,HARLETON,TX,75651-0510,17000 SH 154,HARLETON,TX,75651-0510,(903) 777-2372,(903) 777-2406,colemancraig@harletonisd.net,www.harletonisd.net,DR CRAIG COLEMAN   ,746,'102905041,HARLETON J H,REGULAR INSTRUCTIONAL,,P O BOX 610,HARLETON,TX,75651-0610,17240 STATE HWY 154,HARLETON,TX,75651-0610,(903) 777-3010,(903) 777-3009,davispaul@harletonisd.net,harletonisd.net,PAUL DAVIS   ,'06-08,169,Active,1985-08-13,2015-03-14T05:35:00,466,USCGeocoder,94,1,4.01,,34e90b2d-9535-48aa-a5ef-c20c743d9741,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.677845,-94.575282,Exact,
'102,HARRISON COUNTY,'07,'102905,HARLETON ISD,INDEPENDENT,P O BOX 510,HARLETON,TX,75651-0510,17000 SH 154,HARLETON,TX,75651-0510,(903) 777-2372,(903) 777-2406,colemancraig@harletonisd.net,www.harletonisd.net,DR CRAIG COLEMAN   ,746,'102905101,HARLETON EL,REGULAR INSTRUCTIONAL,,P O BOX 400,HARLETON,TX,75651-0400,17240 STATE HWY 154,HARLETON,TX,75651-0400,(903) 777-4092,(903) 777-3009,newmanwendy@harletonisd.net,harletonisd.net,MRS WENDY L NEWMAN   ,'EE-05,344,Active, ,2015-03-14T05:35:00,467,USCGeocoder,63,1,4.01,,36013a17-1c2b-4968-a50e-50491cc260c2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.677845,-94.575282,Exact,
'102,HARRISON COUNTY,'07,'102906,ELYSIAN FIELDS ISD,INDEPENDENT,P O BOX 120,ELYSIAN FIELDS,TX,75642-0120,2099 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1000,(903) 633-2498,dahudson@efisd.net,www.efisd.net,MR MAYNARD CHAPMAN   ,992,'102906001,ELYSIAN FIELDS H S,REGULAR INSTRUCTIONAL,,P O BOX 120,ELYSIAN FIELDS,TX,75642-0120,2400 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1200,(903) 633-2498,dimcarver@efisd.net,www.efisd.net,MR JACK PARKER   ,'09-12,319,Active, ,2015-03-14T05:35:00,468,USCGeocoder,63,1,4.01,,1334f296-ae17-4872-92b5-505f5730a3a4,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.37945,-94.14465,Exact,
'102,HARRISON COUNTY,'07,'102906,ELYSIAN FIELDS ISD,INDEPENDENT,P O BOX 120,ELYSIAN FIELDS,TX,75642-0120,2099 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1000,(903) 633-2498,dahudson@efisd.net,www.efisd.net,MR MAYNARD CHAPMAN   ,992,'102906041,ELYSIAN FIELDS MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 120,ELYSIAN FIELDS,TX,75642-0120,2450 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1300,(903) 633-2326,brgoswick@efisd.net,elysian-fields.k12.tx.us,MR BRANDON GOSWICK   ,'06-08,227,Active, ,2015-03-14T05:35:00,469,USCGeocoder,125,1,4.01,,0e1d2ccc-c616-4d44-b214-4ad34b6749b3,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.380627,-94.143862,Exact,
'102,HARRISON COUNTY,'07,'102906,ELYSIAN FIELDS ISD,INDEPENDENT,P O BOX 120,ELYSIAN FIELDS,TX,75642-0120,2099 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1000,(903) 633-2498,dahudson@efisd.net,www.efisd.net,MR MAYNARD CHAPMAN   ,992,'102906101,ELYSIAN FIELDS EL,REGULAR INSTRUCTIONAL,,P O BOX 119,ELYSIAN FIELDS,TX,75642-0120,565 FM 451,ELYSIAN FIELDS,TX,75642-0120,(903) 633-2420 ext:1400,(903) 633-2187,limarr@efisd.net,www.efisd.net,MS LINDA MARR   ,'PK-05,446,Active, ,2015-03-14T05:35:00,470,USCGeocoder,94,1,4.01,,c4736636-8998-4ae5-bb44-6106ded6ba98,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.374307,-94.175697,Exact,
'103,HARTLEY COUNTY,'16,'103901,CHANNING ISD,INDEPENDENT,P O BOX 9,CHANNING,TX,79018-0107,900 GREENWOOD AVE,CHANNING,TX,79018-0107,(806) 235-3432,(806) 235-2609,robert.mclain@region16.net,,MR ROBERT MCLAIN   ,152,'103901001,CHANNING SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX A,CHANNING,TX,79018-0107,900 GREENWOOD AVE,CHANNING,TX,79018-0107,(806) 235-3432,(806) 235-2609,robert.mclain@region16.net,,MR FORREST HEBERT   ,'EE-12,152,Active, ,2015-03-14T05:35:00,471,USCGeocoder,47,1,4.01,,8f1250fd-9464-4287-b16e-df5e5dc7f409,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Unknown,,,0,,,Exact,
'103,HARTLEY COUNTY,'16,'103902,HARTLEY ISD,INDEPENDENT,P O BOX 408,HARTLEY,TX,79044-0408,901 JOHNSON,HARTLEY,TX,79044,(806) 365-4458,(806) 365-4459,scott.vincent@region16.net,www.hartleyisd.net/,SCOTT VINCENT   ,223,'103902001,HARTLEY SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 408,HARTLEY,TX,79044-0408,901 JOHNSON,HARTLEY,TX,79044,(806) 365-4458,(806) 365-4459,doug.burke@region16.net,,MR DOUG BURKE   ,'PK-12,223,Active,1971-09-01,2015-03-14T05:35:00,472,USCGeocoder,31,1,4.01,,a7fcff46-7822-44e2-8c53-56b51ab00c97,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.880135,-102.400939,Exact,
'104,HASKELL COUNTY,'14,'104901,HASKELL CISD,INDEPENDENT,P O BOX 937,HASKELL,TX,79521-0937,605 N AVE E,HASKELL,TX,79521-4516,(940) 864-2602,(940) 864-8096,balcorn@haskell.esc14.net,www.haskell.esc14.net/,MR BILL ALCORN   ,615,'104901001,HASKELL H S,REGULAR INSTRUCTIONAL,,P O BOX 937,HASKELL,TX,79521-0937,600 N AVE E,HASKELL,TX,79521-4516,(940) 864-8535,(940) 864-3977,jyork@haskell.esc14.net,,MR JEFF YORK   ,'09-12,150,Active, ,2015-03-14T05:35:00,473,USCGeocoder,47,1,4.01,,e09235e4-fc87-4191-aa4f-b483c57b0867,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.163385,-99.735874,Exact,
'104,HASKELL COUNTY,'14,'104901,HASKELL CISD,INDEPENDENT,P O BOX 937,HASKELL,TX,79521-0937,605 N AVE E,HASKELL,TX,79521-4516,(940) 864-2602,(940) 864-8096,balcorn@haskell.esc14.net,www.haskell.esc14.net/,MR BILL ALCORN   ,615,'104901041,HASKELL J H,REGULAR INSTRUCTIONAL,,P O BOX 937,HASKELL,TX,79521,600 N AVE E,HASKELL,TX,79521,(940) 864-5981,(940) 864-5982,kcolley@haskell.esc14.net,,KENT COLLEY   ,'06-08,134,Active,2005-06-01,2015-03-14T05:35:00,474,USCGeocoder,31,1,4.01,,c7ac1502-4e77-4eb5-9d0a-337846c06c3e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.163385,-99.733309,Exact,
'104,HASKELL COUNTY,'14,'104901,HASKELL CISD,INDEPENDENT,P O BOX 937,HASKELL,TX,79521-0937,605 N AVE E,HASKELL,TX,79521-4516,(940) 864-2602,(940) 864-8096,balcorn@haskell.esc14.net,www.haskell.esc14.net/,MR BILL ALCORN   ,615,'104901101,HASKELL EL,REGULAR INSTRUCTIONAL,,P O BOX 937,HASKELL,TX,79521,306 S AVE G,HASKELL,TX,79521-6599,(940) 864-2654,(940) 864-2369,jlisle@haskell.esc14.net,,MR JAMES A LISLE   ,'EE-05,331,Active, ,2015-03-14T05:35:00,475,USCGeocoder,16,1,4.01,,3c5c8521-9ee5-4918-9a1e-f358cf26ac5b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1105.85865426,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1604223947,-99.736244816,Relaxed,
'104,HASKELL COUNTY,'14,'104903,RULE ISD,INDEPENDENT,1100 UNION AVE,RULE,TX,79547-0307,1100 UNION AVE,RULE,TX,79547-0307,(940) 997-2521,(940) 997-2446,bmcbroom@rule.esc14.net,www.rule.esc14.net,MR BARRY MCBROOM   ,122,'104903001,RULE SCHOOL,REGULAR INSTRUCTIONAL,,1100 UNION AVE,RULE,TX,79547-0307,1100 UNION AVE,RULE,TX,79547-0307,(940) 997-2246,(940) 997-2446,bmcbroom@rule.esc14.net,www.rule.esc14.net,JILL BROWN   ,'EE-12,122,Active, ,2015-03-14T05:35:00,476,USCGeocoder,78,1,4.01,,9e65ff5c-2d61-4871-a89c-c0c5a4fb59ae,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.177322,-99.733309,Exact,
'104,HASKELL COUNTY,'14,'104907,PAINT CREEK ISD,INDEPENDENT,4485 FM 600,HASKELL,TX,79521-9404,4485 FM 600,HASKELL,TX,79521-9404,(940) 864-2868,(940) 864-4488,rmoeller@paintcreek.esc14.net,www.paintcreek.esc14.net,RICKY MOELLER   ,133,'104907001,PAINT CREEK SCHOOL,REGULAR INSTRUCTIONAL,,4485 FM 600,HASKELL,TX,79521-9404,4485 FM 600,HASKELL,TX,79521-9404,(940) 864-2868,(940) 864-4488,rcumby@paintcreek.esc14.net,,RICHARD CUMBY   ,'EE-12,133,Active,1978-09-01,2015-03-14T05:35:00,477,USCGeocoder,78,1,4.01,,eee0a29e-ff3a-418b-89b7-3dc296c0317d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.06396,-99.673855,Exact,
'105,HAYS COUNTY,'13,'105801,KATHERINE ANNE PORTER SCHOOL,CHARTER,P O BOX 2053,WIMBERLEY,TX,78676,515 FM 2325,WIMBERLEY,TX,78676,(512) 847-6867,(512) 847-0737,jelliott@kapschool.org,,JORDAN ELLIOTT-PIERCE   ,146,'105801001,KATHERINE ANNE PORTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 2025,WIMBERLEY,TX,78676,515 FM 2325,WIMBERLEY,TX,78676,(512) 847-6867,(512) 847-0737,kpeters@kapschool.org,www.kapschool.org,KENN PETERS   ,'09-12,146,Active,1999-07-01,2015-03-14T05:35:00,478,USCGeocoder,16,1,4.01,,259d6d1a-52bf-4575-9acf-c3bf8804451c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7546.7771318,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0030103432,-98.1069067074,Exact,
'105,HAYS COUNTY,'13,'105802,TEXAS PREPARATORY SCHOOL,CHARTER,P O BOX 1643,SAN MARCOS,TX,78667,400 UHLAND RD,SAN MARCOS,TX,78666,(512) 805-7737,(512) 805-7739,mark.terry@bgcsct.org,www.texasprep.us,MR MARK A TERRY   ,280,'105802041,TEXAS PREPARATORY SCHOOL,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 1643,SAN MARCOS,TX,78667,400 UHLAND RD NO 2,SAN MARCOS,TX,78666,(512) 805-7737,(512) 805-7739,brandy.strait@texasprep.us,www.texasprep.us,MS BRANDY N STRAIT   ,'PK-08,161,Active,2000-07-07,2015-03-14T05:35:00,479,USCGeocoder,31,1,4.01,,60efdcc0-0b25-4214-96c9-04a61f3db9da,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,9721.7166107,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8963729169,-97.9165331417,Relaxed,
'105,HAYS COUNTY,'13,'105802,TEXAS PREPARATORY SCHOOL,CHARTER,P O BOX 1643,SAN MARCOS,TX,78667,400 UHLAND RD,SAN MARCOS,TX,78666,(512) 805-7737,(512) 805-7739,mark.terry@bgcsct.org,www.texasprep.us,MR MARK A TERRY   ,280,'105802101,TEXAS PREPARATORY SCHOOL - AUSTIN CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 1643,SAN MARCOS,TX,78667,7540 ED BLUESTEIN BLVD,AUSTIN,TX,78723,(512) 928-3000,(512) 928-3005,daphne.mcdole@texassprep.us,www.texasprep.us,MS DAPHNE M MCDOLE   ,'KG-05,119,Active,2013-08-26,2015-03-14T05:35:00,480,USCGeocoder,63,1,4.01,,c50a8b81-732a-49b5-90a1-3d57fcd7e4ea,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11045.1208728,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.3234062974,-97.67286645,Exact,
'105,HAYS COUNTY,'13,'105803,KI CHARTER ACADEMY,CHARTER,3329 WIMBLEDON DR,CIBOLO,TX,78108,120 BERT BROWN RD,SAN MARCOS,TX,78666,(210) 410-3661,(000) 000-0000,JCRALLISON@AOL.COM,,MR CHRISTOPHER ALLISON   ,0,'105803001,KI CHARTER ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,194 CAZADOR DR,SAN MARCOS,TX,78666,120 BERT BROWN RD,SAN MARCOS,TX,78666,(512) 618-0787,(000) 000-0000,JCRALLISON@AOL.COM,,    ,'01-12,0,Under Construction,2014-11-12,2015-03-14T05:35:00,481,USCGeocoder,109,1,4.01,,4d9b51bc-79fb-4e0f-9ab8-0907da78cfe7,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,239618.046742,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8994972328,-97.9284805623,Relaxed,
'105,HAYS COUNTY,'13,'105902,SAN MARCOS CISD,INDEPENDENT,P O BOX 1087,SAN MARCOS,TX,78667-1087,501 S LBJ DR,SAN MARCOS,TX,78666-6821,(512) 393-6744,(512) 393-6709,mark.eads@smcisd.net,www.smcisd.net,MR MARK EADS   ,7755,'105902001,SAN MARCOS H S,REGULAR INSTRUCTIONAL,,2601 RATTLER RD,SAN MARCOS,TX,78666-7899,2601 RATTLER RD - MCCARTY LN,SAN MARCOS,TX,78666-7899,(512) 393-6800,(512) 392-8927,michelle.darling@smcisd.net,smcisd.net,MS KELLI LOPEZ   ,'09-12,2162,Active, ,2015-03-14T05:35:00,482,USCGeocoder,47,1,4.01,,7c5cc0a9-8fa3-4ed4-80a1-dc2c55aa5a1f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.82316,-97.949692,Exact,
'105,HAYS COUNTY,'13,'105902,SAN MARCOS CISD,INDEPENDENT,P O BOX 1087,SAN MARCOS,TX,78667-1087,501 S LBJ DR,SAN MARCOS,TX,78666-6821,(512) 393-6744,(512) 393-6709,mark.eads@smcisd.net,www.smcisd.net,MR MARK EADS   ,7755,'105902004,HAYS CO JUVENILE JUSTICE ALTERNATIVE CENTER,JJAEP INSTRUCTIONAL,,P O BOX 1087,SAN MARCOS,TX,78667-1087,4125 B FM 967,BUDA,TX,78610,(512) 268-8473,(512) 295-5006,bertha.collazo@smcisd.net,,SYLVIA VILLEJO   ,'05-12,5,Active,2000-08-17,2015-03-14T05:35:00,483,USCGeocoder,63,1,4.01,,ae52dd02-3af3-45b8-a208-3ec222dc4a7b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6075.96515344,LinearInterpolationAddressRange,StreetSegment,99.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0953695605,-97.8909161373,Relaxed,
'105,HAYS COUNTY,'13,'105902,SAN MARCOS CISD,INDEPENDENT,P O BOX 1087,SAN MARCOS,TX,78667-1087,501 S LBJ DR,SAN MARCOS,TX,78666-6821,(512) 393-6744,(512) 393-6709,mark.eads@smcisd.net,www.smcisd.net,MR MARK EADS   ,7755,'105902041,GOODNIGHT MIDDLE,REGULAR INSTRUCTIONAL,,1301 HWY 123,SAN MARCOS,TX,78666-7406,1301 HWY 123,SAN MARCOS,TX,78666-7406,(512) 393-6550,(512) 393-6560,steve.dow@smcisd.net,smcisd.net,MR STEVE DOW   ,'06-08,1043,Active,1978-10-20,2015-03-14T05:35:00,484,USCGeocoder,94,1,4.01,,94f5e5fe-9962-4ede-b7b1-087de18e74cf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11379.4804566,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.8552933731,-97.9396239212,Exact,
'105,HAYS COUNTY,'13,'105902,SAN MARCOS CISD,INDEPENDENT,P O BOX 1087,SAN MARCOS,TX,78667-1087,501 S LBJ DR,SAN MARCOS,TX,78666-6821,(512) 393-6744,(512) 393-6709,mark.eads@smcisd.net,www.smcisd.net,MR MARK EADS   ,7755,'105902043,MILLER MIDDLE,REGULAR INSTRUCTIONAL,,301 FOXTAIL RUN,SAN MARCOS,TX,78666,301 FOXTAIL RUN,SAN MARCOS,TX,78666-5062,(512) 393-6660,(512) 353-6602,greg.rodriguez@smcisd.net,smcisd.net,MRS CHARLENE AGUAYO   ,'06-08,683,Active,1995-01-01,2015-03-14T05:35:00,485,USCGeocoder,31,1,4.01,,af0ef3a8-07bc-4518-9ae6-f5de48b82215,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1196.54798441,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.8553445562,-97.9716663753,Relaxed;Soundex,
'105,HAYS COUNTY,'13,'105902,SAN MARCOS CISD,INDEPENDENT,P O BOX 1087,SAN MARCOS,TX,78667-1087,501 S LBJ DR,SAN MARCOS,TX,78666-6821,(512) 393-6744,(512) 393-6709,mark.eads@smcisd.net,www.smcisd.net,MR MARK EADS   ,7755,'105902101,BOWIE EL,REGULAR INSTRUCTIONAL,,4020 MONTERREY OAKS,SAN MARCOS,TX,78666,4020 MONTERREY OAKS,SAN MARCOS,TX,78666,(512) 393-6200,(512) 393-6210,karen.mcgowan@smcisd.net,smcisd.net,MRS PAM THOMAS   ,'KG-05,748,Active, ,2015-03-14T05:35:00,486,USCGeocoder,31,1,4.01,,baad5be9-c286-4dcb-81ed-c7e1e867de75,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.820792,-97.941654,Exact,
