CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_nicolecobler_output_03_nc,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902001,ROBERT LEE H S,REGULAR INSTRUCTIONAL,,1323 HAMILTON,ROBERT LEE,TX,76945-9501,1323 HAMILTON,ROBERT LEE,TX,76945-9501,(325) 453-4557,(325) 453-2326,,,DAVID R O'DELL   ,'07-12,108,Active,1980-07-01,2015-03-14T05:35:02,421,USCGeocoder,63,1,4.01,,4f3505a3-754b-47ba-8839-b61670c9169c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.901343,-100.486548,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902002,FAIRVIEW ACCELERATED,ALTERNATIVE INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904-9664,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904-9664,(325) 651-7656, ,,,ALBERT JOHNSON   ,'06-12,-1,Active,1994-07-01,2015-03-14T05:35:02,422,USCGeocoder,16,1,4.01,,dfd3bcd2-47bc-4bab-b934-b7006c4d33c4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11175.2363934,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.3911550378,-100.400369551,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902005,FAIRVIEW DAEP,DAEP INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904-9664, , ,TX, , , ,,,BERT JOHNSON   ,'04-12,0,Active,1999-08-01,2015-03-14T05:35:02,423,USCGeocoder,344,1,4.01,,df57fe77-a96d-49b2-a058-9bde3b26514e,98,Unknown,Success,LOCATION_TYPE_USPS_ZIP_CODE,Kilometers,ArealInterpolation,695661.333,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.391295,-100.401479,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902101,ROBERT LEE EL,REGULAR INSTRUCTIONAL,,1323 HAMILTON,ROBERT LEE,TX,76945-9501,1323 HAMILTON,ROBERT LEE,TX,76945-9501,(325) 453-4557,(325) 453-2326,,,ARON HOOD   ,'EE-06,156,Active,1994-07-01,2015-03-14T05:35:02,424,USCGeocoder,47,1,4.01,,d0af2398-d006-4138-b0d1-926be59a7ce5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.901589,-100.486259,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902102,VERIBEST SPECIAL PROGRAMS,ALTERNATIVE INSTRUCTIONAL,,P O BOX 475,VERIBEST,TX,76886,10062 HWY 380,VERIBEST,TX,76886, , ,leah.zaruba@veribestisd.net,,    ,'EE-12,-1,Active,2008-09-01,2015-03-14T05:35:02,425,USCGeocoder,63,1,4.01,,1d0bf533-1b49-4b66-a2ac-3b59fd735da8,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.476805,-100.273356,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902180,WALL SP PROG,ALTERNATIVE INSTRUCTIONAL,,8065 LOOP 570,ROBERT LEE,TX,76957, , ,TX, ,(325) 651-7790, ,,,    ,'KG-08,-1,Active,1999-01-28,2015-03-14T05:35:02,426,USCGeocoder,234,1,4.01,,63c16d11-4dd0-4414-a6a4-f2f23cacd1f7,98,Unknown,Success,LOCATION_TYPE_USPS_ZIP_CODE,Kilometers,ArealInterpolation,695661.333,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.388556,-100.429922,Exact
'041,COKE COUNTY,'15,'041902,ROBERT LEE ISD,INDEPENDENT,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,1323 HAMILTON ST,ROBERT LEE,TX,76945-9501,(325) 453-4555,(325) 453-2326,AARON.HOOD@rlisd.net,www.rlisd.net,AARON HOOD   ,275,'041902195,FAIRVIEW SPECIAL PROGRAMS,ALTERNATIVE INSTRUCTIONAL,,2405 FAIRVIEW SCHOOL RD,SAN ANGELO,TX,76904, , ,TX, , , ,,,    ,'06-12,-1,Active,2004-09-16,2015-03-14T05:35:02,427,USCGeocoder,266,1,4.01,,6c092491-1420-4cea-9f02-bccd19b379cc,98,Unknown,Success,LOCATION_TYPE_USPS_ZIP_CODE,Kilometers,ArealInterpolation,695661.333,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.391249,-100.401447,Exact
'042,COLEMAN COUNTY,'15,'042901,COLEMAN ISD,INDEPENDENT,P O BOX 900,COLEMAN,TX,76834-0900,300 W PECAN ST,COLEMAN,TX,76834-4150,(325) 625-3575,(325) 625-4751,royce.young@colemanisd.net,www.colemanisd.org,MR ROYCE A YOUNG   ,929,'042901001,COLEMAN H S,REGULAR INSTRUCTIONAL,,201 W 15TH,COLEMAN,TX,76834-7211,201 W 15TH,COLEMAN,TX,76834-7211,(325) 625-2156,(325) 625-4557,diana.dobbins@colemanisd.net,chs.colemanisd.org/,DIANA DOBBINS   ,'09-12,244,Active, ,2015-03-14T05:35:02,428,USCGeocoder,78,1,4.01,,fc063fbc-1070-4b9b-8f9e-88cd4b510d29,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2088.34936265,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8118317912,-99.4241823369,Relaxed
'042,COLEMAN COUNTY,'15,'042901,COLEMAN ISD,INDEPENDENT,P O BOX 900,COLEMAN,TX,76834-0900,300 W PECAN ST,COLEMAN,TX,76834-4150,(325) 625-3575,(325) 625-4751,royce.young@colemanisd.net,www.colemanisd.org,MR ROYCE A YOUNG   ,929,'042901041,COLEMAN J H,REGULAR INSTRUCTIONAL,,301 W 15TH,COLEMAN,TX,76834-7213,301 W 15TH,COLEMAN,TX,76834-7213,(325) 625-3593,(325) 625-3358,amy.flippin@colemanisd.net,cjh.colemanisd.org/,AMY FLIPPIN   ,'06-08,214,Active, ,2015-03-14T05:35:02,429,USCGeocoder,78,1,4.01,,93c486b2-6761-46c5-b041-1d8cc6b5b136,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2154.73658281,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8118285657,-99.4260345739,Relaxed
'042,COLEMAN COUNTY,'15,'042901,COLEMAN ISD,INDEPENDENT,P O BOX 900,COLEMAN,TX,76834-0900,300 W PECAN ST,COLEMAN,TX,76834-4150,(325) 625-3575,(325) 625-4751,royce.young@colemanisd.net,www.colemanisd.org,MR ROYCE A YOUNG   ,929,'042901102,COLEMAN EL,REGULAR INSTRUCTIONAL,,303 W 15TH,COLEMAN,TX,76834-7213,303 W 15TH,COLEMAN,TX,76834-7213,(325) 625-3546,(325) 625-4064,joy.thompson@colemanisd.net,ces.colemanisd.org/,JOY THOMPSON   ,'EE-05,471,Active, ,2015-03-14T05:35:02,430,USCGeocoder,63,1,4.01,,46a6d7ae-8256-41c5-a636-1fea2fd2af86,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2154.73658281,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.8118287399,-99.4260683904,Relaxed
'042,COLEMAN COUNTY,'15,'042903,SANTA ANNA ISD,INDEPENDENT,701 BOWIE ST,SANTA ANNA,TX,76878,701 BOWIE ST,SANTA ANNA,TX,76878,(325) 348-3136,(325) 348-3141,james.bible@netxv.net,santaanna.netxv.net/,MR JAMES C BIBLE   ,265,'042903001,SANTA ANNA SECONDARY,REGULAR INSTRUCTIONAL,,701 BOWIE ST,SANTA ANNA,TX,76878,701 BOWIE,SANTA ANNA,TX,76878,(325) 348-3137,(325) 348-3149,david.robinett@netxv.net,santaanna.netxv.net/,MR DAVID ROBINETT   ,'07-12,110,Active, ,2015-03-14T05:35:02,431,USCGeocoder,63,1,4.01,,50f076cb-984f-43d2-b8b0-d3f543c1f042,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.737164,-99.32292,Exact
'042,COLEMAN COUNTY,'15,'042903,SANTA ANNA ISD,INDEPENDENT,701 BOWIE ST,SANTA ANNA,TX,76878,701 BOWIE ST,SANTA ANNA,TX,76878,(325) 348-3136,(325) 348-3141,james.bible@netxv.net,santaanna.netxv.net/,MR JAMES C BIBLE   ,265,'042903101,SANTA ANNA EL,REGULAR INSTRUCTIONAL,,701 BOWIE ST,SANTA ANNA,TX,76878,701 BOWIE ST,SANTA ANNA,TX,76878,(325) 348-3138,(325) 348-3142,debbie.bacon@netxv.net,santaanna.netxv.net/,MRS DEBBIE BACON   ,'EE-06,155,Active, ,2015-03-14T05:35:02,432,USCGeocoder,47,1,4.01,,f0ebb698-e182-4eae-81f2-1a70611b630c,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.737164,99.32292,Exact
'042,COLEMAN COUNTY,'15,'042905,PANTHER CREEK CISD,INDEPENDENT,129 PR 3421,VALERA,TX,76884-2009,129 PR 3421,VALERA,TX,76884-2009,(325) 357-4506,(325) 357-4470,dwin.nanny@pcreek.net,www.pcreek.net,MR DWIN L NANNY   ,144,'042905001,PANTHER CREEK SCHOOL,REGULAR INSTRUCTIONAL,,129 PR 3421,VALERA,TX,76884-2009,129 PR 3421,VALERA,TX,76884-2009,(325) 357-4449,(325) 357-4470,dwin.nanny@pcreek.net,www.pcreek.net,MR DWIN NANNY   ,'PK-12,144,Active,1986-07-01,2015-03-14T05:35:02,433,USCGeocoder,94,1,4.01,,19d5c01b-8a89-4014-9e8d-73cc8a40d204,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,38873.9600388,LinearInterpolationAddressRange,StreetSegment,93.6686390533,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.638460234,-99.5523206247,Relaxed
'043,COLLIN COUNTY,'10,'043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,CHARTER,2860 VIRGINIA PRKWAY,MCKINNEY,TX,75071,2860 VIRGINIA PRKWAY,MCKINNEY,TX,75071,(214) 491-1500,(214) 491-1504,Julia.Brady@imagineschools.com,imaginenorthtexas.org,ANN CARRELL   ,1097,'043801001,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2860 VIRGINIA PRKWAY,MCKINNEY,TX,75071,2860 VIRGINIA PKWY,MCKINNEY,TX,75071,(214) 491-1500,(214) 491-1504,Julia.Brady@imagineschools.com,imaginenorthtexas.org,    ,'KG-12,1097,Active,2012-08-27,2015-03-14T05:35:02,434,USCGeocoder,16,1,4.01,,274548bc-887e-44c7-9006-3bcf9ac23774,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3549.40385197,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1970134951,-96.6749683752,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901001,ALLEN H S,REGULAR INSTRUCTIONAL,,300 RIVERCREST BLVD,ALLEN,TX,75002-3007,300 RIVERCREST BLVD,ALLEN,TX,75002-3007,(972) 727-0400,(972) 727-0515,jimmy_trotter@allenisd.org,ahs.allenisd.org/,MR STEVE PAYNE   ,'10-12,4536,Active,1990-07-01,2015-03-14T05:35:02,435,USCGeocoder,31,1,4.01,,ce539aef-e176-4039-923d-ea8c631f9f3f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.110335,-96.662105,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901002,LOWERY FRESHMAN CENTER,REGULAR INSTRUCTIONAL,,601 E MAIN ST,ALLEN,TX,75002,601 E MAIN ST,ALLEN,TX,75002,(972) 396-6975,(972) 396-6981,jill_stafford@allenisd.org,www.allenisd.org/lowery/index.htm,MR JILL STAFFORD   ,'09,1571,Active, ,2015-03-14T05:35:02,436,USCGeocoder,78,1,4.01,,55cb8dde-e603-4ecd-b5b1-1882fefd34bb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.101024,-96.658628,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901003,COLLIN CO J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 13,ALLEN,TX,75013-0013,601 E MAIN ST,ALLEN,TX,75002-2837, , ,laura_jeffries@allenisd.org,,    ,'06-12,-1,Active,1996-08-01,2015-03-14T05:35:02,437,USCGeocoder,63,1,4.01,,d54a55f0-aa1b-410f-b31f-79c4c5d7e797,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.101024,96.658628,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901004,PAT DILLARD SPECIAL ACHIEVEMENT CENTER,DAEP INSTRUCTIONAL,,606-C BETHANY DR,ALLEN,TX,75002,606-C BETHANY DR,ALLEN,TX,75002,(972) 396-6953,(972) 727-7162,david_greer@allenisd.org,,MR DAVID GREER   ,'KG-12,0,Active,1998-07-01,2015-03-14T05:35:02,438,USCGeocoder,47,1,4.01,,212a6bd3-5f9e-4da4-8d19-e0d9c64e75cc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4047.24574582,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0858215623,-96.667695302,Relaxed
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901042,W E PETE FORD MIDDLE,REGULAR INSTRUCTIONAL,,630 PARK PL DR,ALLEN,TX,75002-3006,630 PARK PL DR,ALLEN,TX,75002-3006,(972) 727-0590,(972) 727-0596,susan_horowitz@allenisd.org,www.allenisd.org/ford/index.htm,MRS SUSAN HOROWITZ   ,'07-08,877,Active, ,2015-03-14T05:35:02,439,USCGeocoder,31,1,4.01,,d69bd3fc-6d4c-4670-a34a-d97d555a8cea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5331.38979648,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0931035089,-96.6567593971,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901043,WALTER & LOIS CURTIS MIDDLE,REGULAR INSTRUCTIONAL,,1530 RIVERCREST BLVD,ALLEN,TX,75002-4547,1530 RIVERCREST BLVD,ALLEN,TX,75002-4547,(972) 727-0340,(972) 727-0345,linda_lambert@allenisd.org,www.allenisd.org/curtis/index.htm,MRS SONYA PITCOCK   ,'07-08,1191,Active,1993-07-01,2015-03-14T05:35:02,440,USCGeocoder,16,1,4.01,,28eb0f25-b16e-4333-81c0-c7132e9f5f7f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8034.20423591,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1079907371,-96.6309684728,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901044,ERECKSON MIDDLE,REGULAR INSTRUCTIONAL,,450 TATUM DR,ALLEN,TX,75013,450 TATUM DR,ALLEN,TX,75013,(972) 747-3308,(972) 747-3311,phyllis_spain@allenisd.org,www.allenisd.org,MRS LESLIE NORRIS   ,'07-08,1156,Active,2004-06-17,2015-03-14T05:35:02,441,USCGeocoder,47,1,4.01,,101cb5f1-cc81-40ad-af4f-d001a242877c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18604.8993375,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0948393998,-96.7062462549,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901101,D L ROUNTREE EL,REGULAR INSTRUCTIONAL,,800 E MAIN ST,ALLEN,TX,75002-3117,800 E MAIN ST,ALLEN,TX,75002-3117,(972) 727-0550,(972) 727-0555,daniel_pitcock@allenisd.org,www.allenisd.org/web/Rountree_Elementary/Index.htm,MRS MELISSA PURSIFULL   ,'EE-06,589,Active, ,2015-03-14T05:35:02,442,USCGeocoder,47,1,4.01,,d7b987e2-abc9-4904-a112-d5a7fd7bea82,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2233.58328348,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1002371238,-96.6527417065,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901102,ALTON BOYD EL,REGULAR INSTRUCTIONAL,,800 JUPITER RD,ALLEN,TX,75002-4447,800 JUPITER RD,ALLEN,TX,75002-4447,(972) 727-0560,(972) 727-0566,kyle_pursifull@allenisd.org,www.allenisd.org/web/Boyd_Elementary/Index.htm,MR KYLE PURSIFULL   ,'EE KG-06,718,Active, ,2015-03-14T05:35:02,443,USCGeocoder,31,1,4.01,,0e06413d-ba7d-4660-87a7-19a757e33d97,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3620.72042418,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0849923099,-96.6664548991,Relaxed
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901104,GENE M REED EL,REGULAR INSTRUCTIONAL,,1200 RIVERCREST BLVD,ALLEN,TX,75002-2053,1200 RIVERCREST BLVD,ALLEN,TX,75002-2053,(972) 727-0580,(972) 727-0588,dana_swindle@allenisd.org,www.allenisd.org/web/Reed_Elementary/Index.htm,MRS SUSANNE MILLER   ,'EE KG-06,612,Active, ,2015-03-14T05:35:02,444,USCGeocoder,16,1,4.01,,2c639407-b522-4476-9034-08bda233d161,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2265.16471953,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1085157973,-96.6426111745,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901105,ALVIS C STORY EL,REGULAR INSTRUCTIONAL,,1550 EDELWEISS DR,ALLEN,TX,75002-4416,1550 EDELWEISS DR,ALLEN,TX,75002-4416,(972) 727-0570,(972) 727-0573,judith_coffman@allenisd.org,www.allenisd.org/web/Story_Elementary/Index.htm,MRS AMANDA TABOR   ,'EE KG-06,533,Active,1987-07-16,2015-03-14T05:35:02,445,USCGeocoder,47,1,4.01,,d7f14a0a-4eb2-42bc-acf2-24534eefdf70,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5791.53459288,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0957753657,-96.6305531952,Exact
'043,COLLIN COUNTY,'10,'043901,ALLEN ISD,INDEPENDENT,P O BOX 13,ALLEN,TX,75013-0013,612 E BETHANY RD,ALLEN,TX,75002-2837,(972) 727-0511,(972) 727-0518,publicinfo@allenisd.org,www.allenisd.org,DR LANCE HINDT   ,20663,'043901106,MAX O VAUGHAN EL,REGULAR INSTRUCTIONAL,,820 COTTONWOOD DR,ALLEN,TX,75002-0013,820 COTTONWOOD DR,ALLEN,TX,75002-0013,(972) 727-0470,(972) 727-0579,honey_gray@allenisd.org,www.allenisd.org/web/Vaughan_Elementary/Index.htm,MRS HONEY GRAY   ,'EE KG-06,-1,Active,1987-07-01,2015-03-14T05:35:02,446,USCGeocoder,63,1,4.01,,286d588f-ea4a-4fa4-8205-28b4848ebf62,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1405.85185403,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0833313814,-96.6591488705,Exact
