CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_DannyG_output_07_dg,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'083,GAINES COUNTY,'17,'083903,SEMINOLE ISD,INDEPENDENT,207 S W 6TH ST,SEMINOLE,TX,79360.0,207 S W 6TH ST,SEMINOLE,TX,79360.0,(432) 758-3662,(432) 758-9833,ctherwhanger@seminole.k12.tx.us,www.seminoleisd.net,MR DOUG HARRIMAN   ,2831,'083903041,SEMINOLE J H,REGULAR INSTRUCTIONAL,,207 SW 6,SEMINOLE,TX,79360-4237,600 N W AVE J,SEMINOLE,TX,79360-4237,(432) 758-9431,(432) 758-5795,dsellers@seminole.k12.tx.us,www.seminoleisd.net,MR DAYLAN SELLERS   ,'06-08,618,Active,27272.0,2015-03-14T05:35:10,478,USCGeocoder,16,1,4.01,,3f750273-67ea-4c0c-b003-e38d914154a1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2674.23464379,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7081531721,-102.651210016,Relaxed
'083,GAINES COUNTY,'17,'083903,SEMINOLE ISD,INDEPENDENT,207 S W 6TH ST,SEMINOLE,TX,79360.0,207 S W 6TH ST,SEMINOLE,TX,79360.0,(432) 758-3662,(432) 758-9833,ctherwhanger@seminole.k12.tx.us,www.seminoleisd.net,MR DOUG HARRIMAN   ,2831,'083903101,SEMINOLE EL,REGULAR INSTRUCTIONAL,,207 S W 6TH ST,SEMINOLE,TX,79360.0,401 S W AVE B,SEMINOLE,TX,79360-4324,(432) 758-3615,(432) 758-9064,eamaton@seminole.k12.tx.us,www.seminoleisd.net,MR ERNIE AMATON   ,'04-05,444,Active,27272.0,2015-03-14T05:35:10,479,USCGeocoder,47,1,4.01,,caf6cd5c-83b8-4b24-a4c5-a3a3e3fc6be9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.718225,-102.649374,Exact
'083,GAINES COUNTY,'17,'083903,SEMINOLE ISD,INDEPENDENT,207 S W 6TH ST,SEMINOLE,TX,79360.0,207 S W 6TH ST,SEMINOLE,TX,79360.0,(432) 758-3662,(432) 758-9833,ctherwhanger@seminole.k12.tx.us,www.seminoleisd.net,MR DOUG HARRIMAN   ,2831,'083903102,SEMINOLE PRI,REGULAR INSTRUCTIONAL,,207 S W 6TH ST,SEMINOLE,TX,79360.0,508 S W AVE D,SEMINOLE,TX,79360-4340,(432) 758-5841,(432) 758-5299,jsage@seminole.k12.tx.us,www.seminoleisd.net,MRS JUDY SAGE   ,'02-03,460,Active,27272.0,2015-03-14T05:35:10,480,USCGeocoder,31,1,4.01,,79183193-849f-4fa6-8423-1d29fbd4dd1f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.716452,-102.649246,Exact
'083,GAINES COUNTY,'17,'083903,SEMINOLE ISD,INDEPENDENT,207 S W 6TH ST,SEMINOLE,TX,79360.0,207 S W 6TH ST,SEMINOLE,TX,79360.0,(432) 758-3662,(432) 758-9833,ctherwhanger@seminole.k12.tx.us,www.seminoleisd.net,MR DOUG HARRIMAN   ,2831,'083903103,YOUNG EL,REGULAR INSTRUCTIONAL,,207 S W 6TH ST,SEMINOLE,TX,79360.0,2100 S W AVE B,SEMINOLE,TX,79360-3000,(432) 758-3637,(432) 758-2066,swarren@seminole.k12.tx.us,www.seminoleisd.net,MRS SHERRIE WARREN   ,'EE-01,570,Active,27272.0,2015-03-14T05:35:10,481,USCGeocoder,16,1,4.01,,11fc8eab-0a89-43df-b7db-725e917f86a1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7076.90152207,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.719118955,-102.668488738,Relaxed
'084,GALVESTON COUNTY,'04,'084801,MAINLAND PREPARATORY ACADEMY,CHARTER,319 NEWMAN RD,LAMARQUE,TX,77568.0,319 NEWMAN RD,LAMARQUE,TX,77568.0,(409) 934-9100,(409) 934-9130,dmerchant@mainlandprep.org,,MS DIANE Y MERCHANT   ,437,'084801101,MAINLAND PREPARATORY ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,319 NEWMAN RD,TEXAS CITY,TX,77568.0,319 NEWMAN RD,LA MARQUE,TX,77568.0,(409) 934-9100,(409) 934-9130,merchant@mainlandprep.org,,MRS WILMA CLARK GREEN   ,'PK-08,437,Active,34422.0,2015-03-14T05:35:10,482,USCGeocoder,16,1,4.01,,01a986d4-3c95-40f2-99d4-fcb8a8804fbe,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,12835.78826,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.3745492861,-95.0001911432,Relaxed
'084,GALVESTON COUNTY,'04,'084802,ODYSSEY ACADEMY INC,CHARTER,2412 61ST ST,GALVESTON,TX,77551.0,2412 61ST ST,GALVESTON,TX,77551.0,(409) 750-9289,(409) 740-3310,info@odyssey-academy.com,www.odyssey-academy.com,MS JENNIFER GOODMAN   ,761,'084802001,ODYSSEY ACADEMY INC,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2412 61ST ST,GALVESTON,TX,77551.0,6001 STEWART RD,GALVESTON,TX,77551.0,(409) 750-9289,(409) 740-3310,info@odyssey-academy.com,,JENNIFER GOODMAN   ,'PK-10,761,Active,35064.0,2015-03-14T05:35:10,483,USCGeocoder,16,1,4.01,,ceb29c74-0104-4ab9-ae68-9dcccbc3d4a5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10071.4466396,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.2756005239,-94.8298120852,Relaxed
'084,GALVESTON COUNTY,'04,'084804,AMBASSADORS PREPARATORY ACADEMY,CHARTER,5001 AVE U,GALVESTON,TX,77551-1866,5001 AVE U,GALVESTON,TX,77551.0,(409) 762-1115,(409) 762-1114,pawill@sbcglobal.net,www.apagalv.org,DR PATRICIA A WILLIAMS   ,308,'084804101,AMBASSADORS PREPARATORY ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,5001 AVE U,GALVESTON,TX,77551-1866,5001 AVE U,GALVESTON,TX,77551.0,(409) 762-6795,(406) 762-3903,pawill@sbcglobal.net,www.apagalv.org,DR PAT WILLIAMS   ,'EE-08,308,Active,37786.0,2015-03-14T05:35:10,484,USCGeocoder,0,1,4.01,,b548d7bc-b66e-463d-8093-4e35221a183a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3816.21741622,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.2753924516,-94.8166848401,Exact
'084,GALVESTON COUNTY,'04,'084805,PREMIER LEARNING ACADEMY,CHARTER,4916 FM 1765 BLDG C,LA MARQUE,TX,77568.0,5130 CASEY ST,LA MARQUE,TX,77568.0,(409) 935-8369,(409) 935-3337,cindy@premierlearningacademy.org,,CYNTHIA HALLAM   ,510,'084805001,PREMIER LEARNING ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,5130 CASEY,LA MARQUE,TX,77568.0,5130 CASEY,LA MARQUE,TX,77568.0,(409) 935-8369,(409) 935-3337,admin@premierlearningacademy.org,,TRAVIS WEATHERSPOON   ,'KG-12,510,Active,39315.0,2015-03-14T05:35:10,485,USCGeocoder,16,1,4.01,,c41fa3fa-9ec4-4e2c-83f9-943227f9eac9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1042.00909644,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.3809458393,-95.018377711,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901001,DICKINSON H S,REGULAR INSTRUCTIONAL,,3800 BAKER DR,DICKINSON,TX,77539-5916,3800 BAKER DR,DICKINSON,TX,77539-5916,(281) 229-6400,(281) 229-6401,bsmith@dickinsonisd.org,www.dickinsonisd.org,DR BILLYE SMITH   ,'09-12,2654,Active, ,2015-03-14T05:35:10,486,USCGeocoder,47,1,4.01,,74480b76-dd27-4bc4-9739-65460f6688d3,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,137306.033358,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.4754817433,-95.0311861326,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901009,DICKINSON CONTINUATION CENTER,ALTERNATIVE INSTRUCTIONAL,,P O DRAWER Z,DICKINSON,TX,77539.0,2805 OAK PARK,DICKINSON,TX,77539.0,(281) 229-6350,(281) 229-6351,rcobb@dickinsonisd.org,,WENDY CHIDE   ,'09-12,62,Active,38891.0,2015-03-14T05:35:10,487,USCGeocoder,16,1,4.01,,0f76581b-7a1d-40c6-a10b-6ca80030bd1d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,28921.1050308,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.4638011848,-95.0504684982,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901010,GALVESTON CO J J A E P,JJAEP INSTRUCTIONAL,,PO DRAWER Z,DICKINSON,TX,77539-2026,6101 ATTWATER,DICKINSON,TX,77539-2026,(281) 229-6320,(281) 229-6021,jahlhorn@dickinsonisd.org,www.dickinsonisd.org,JUDY AHLHORN   ,'PK-12,-1,Active,33816.0,2015-03-14T05:35:10,488,USCGeocoder,31,1,4.01,,b85d894e-72ee-4a72-81d3-6b056e8759e6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.427207,-94.980188,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901011,TRANSFORMING LIVES COOPERATIVE (TLC),ALTERNATIVE INSTRUCTIONAL,,PO DRAWER Z,DICKINSON,TX,77539-2026,6101 ATTWATER,DICKINSON,TX,77539-2026,(281) 229-6320,(281) 229-6021,jahlhorn@dickinsonisd.org,www.dickinsonisd.org,JUDY AHLHORN   ,'PK-12,10,Active,33785.0,2015-03-14T05:35:10,489,USCGeocoder,47,1,4.01,,67dffbe2-0684-4c12-9fcf-90e4f9948735,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.427207,-94.980188,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901012,GALVESTON CO DETENTION CTR,ALTERNATIVE INSTRUCTIONAL,,PO DRAWER Z,DICKINSON,TX,77539-2026,6101 ATTWATER,DICKINSON,TX,77539-2026,(281) 229-6320,(281) 229-6021,jahlhorn@dickinsonisd.org,www.dickinsonisd.org,JUDY AHLHORN   ,'PK-12,23,Active,33785.0,2015-03-14T05:35:10,490,USCGeocoder,31,1,4.01,,c06cb361-4152-47f1-aba8-fb5915139c92,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.427207,-94.980188,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901014,COASTAL ALTERNATIVE PROGRAM (CAP),DAEP INSTRUCTIONAL,,P O DRAWER Z,DICKINSON,TX,77539.0,13302 HWY 6,SANTA FE,TX,77510.0,(409) 925-9701,(409) 925-9710,rcobb@dickinsonisd.org,,LA DONNA PRATT   ,'06-12,-1,Active,38940.0,2015-03-14T05:35:10,491,USCGeocoder,47,1,4.01,,059113c3-2b4c-498b-b343-eda7964c7009,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.378192,-95.104589,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901041,R D MCADAMS J H,REGULAR INSTRUCTIONAL,,11415 HUGHES RD,DICKINSON,TX,77539-7436,11415 HUGHES RD,DICKINSON,TX,77539-7436,(281) 229-7100,(281) 229-7101,rpack@dickinsonisd.org,www.dickinsonisd.org,DR ROBERT JEFFERY PACK   ,'07-08,1418,Active, ,2015-03-14T05:35:10,492,USCGeocoder,63,1,4.01,,9cba943e-cc04-45fd-aa90-979052002c67,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.44924,-95.043134,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901042,DUNBAR MIDDLE,REGULAR INSTRUCTIONAL,,2901 23RD ST,DICKINSON,TX,77539-3553,2901 23RD ST,DICKINSON,TX,77539-3553,(281) 229-6600,(281) 229-6601,vwashington@dickinsonisd.org,www.dickinsonisd.org,DR VONDA WASHINGTON   ,'05-06,800,Active,30359.0,2015-03-14T05:35:10,493,USCGeocoder,78,1,4.01,,5811cc4b-4b37-472c-8df0-1a21bd14a722,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.477291,-95.063293,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901043,JOHN AND SHAMARION BARBER MIDDLE,REGULAR INSTRUCTIONAL,,5651 FM 517 E,DICKINSON,TX,77539.0,5651 FM 517 E,DICKINSON,TX,77539.0,(281) 229-6900,(281) 229-6901,bfried@dickinsonisd.org,www.dickinsonisd.org,KIMBERLY KELLEY   ,'05-06,734,Active,36769.0,2015-03-14T05:35:10,494,USCGeocoder,47,1,4.01,,d24961a5-f878-42dd-b9e6-b67f9a35ff80,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3859.88725223,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.4678385534,-95.0211343303,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901101,KENNETH E LITTLE EL,REGULAR INSTRUCTIONAL,,622 OKLAHOMA ST,BACLIFF,TX,77518-2119,622 OKLAHOMA ST,BACLIFF,TX,77518-2119,(281) 229-7000,(281) 229-7001,kcotton@dickinsonisd.org,www.dickinsonisd.org,KENNA COTTON   ,'EE-04,671,Active, ,2015-03-14T05:35:10,495,USCGeocoder,47,1,4.01,,eeb0011f-f194-4a7a-8d27-6b84ad749e3f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,70970.2621179,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.510351484,-94.9917936999,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901105,JAKE SILBERNAGEL EL,REGULAR INSTRUCTIONAL,,4201 25TH ST,DICKINSON,TX,77539-5465,4201 25TH ST,DICKINSON,TX,77539-5465,(281) 229-6800,(281) 229-6801,ltracyburke@dickinsonisd.org,www.dickinsonisd.org,LESLIE BURKE   ,'EE-04,754,Active,27592.0,2015-03-14T05:35:10,496,USCGeocoder,47,1,4.01,,f1a7a368-adc9-44bc-9c12-221db0a63e5f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7248.42520887,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.4793708296,-95.0452399597,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901106,HUGHES ROAD EL,REGULAR INSTRUCTIONAL,,11901 HUGHES RD,DICKINSON,TX,77539-7436,11901 HUGHES RD,DICKINSON,TX,77539-7436,(281) 229-6700,(281) 229-6701,kpeterson@dickinsonisd.org,www.dickinsonisd.org,KRISTI PETERSON   ,'EE-04,717,Active, ,2015-03-14T05:35:10,497,USCGeocoder,47,1,4.01,,5d5e5e9d-3338-42a6-9ad5-2430a33846b9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,8993.58013791,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.4472236236,-95.0485063219,Relaxed
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901107,BAY COLONY EL,REGULAR INSTRUCTIONAL,,101 BAY COLONY ELEMENTARY DR,DICKINSON,TX,77539.0,101 BAY COLONY ELEMENTARY DR,DICKINSON,TX,77539.0,(281) 229-6200,(281) 229-6201,asmith1@dickinsonisd.org,www.dickinsonisd.org,AMY SMITH   ,'EE-04,887,Active,35488.0,2015-03-14T05:35:10,498,USCGeocoder,47,1,4.01,,32e21c86-b126-4f3a-a3b1-8fa4241af1a3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.454144,-95.094546,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901108,SAN LEON EL,REGULAR INSTRUCTIONAL,,2655 BROADWAY ST,DICKINSON,TX,77539.0,2655 BROADWAY ST,DICKINSON,TX,77539.0,(281) 229-7400,(281) 229-7401,swilliams@dickinsonisd.org,www.dickinsonisd.org,STEPHANIE WILLIAMS   ,'EE-04,829,Active,37820.0,2015-03-14T05:35:10,499,USCGeocoder,47,1,4.01,,c5f9d4f6-3704-4f82-ab9b-4898534c3fa7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.495223,-94.95543,Exact
'084,GALVESTON COUNTY,'04,'084901,DICKINSON ISD,INDEPENDENT,P O DRAWER Z,DICKINSON,TX,77539-2026,2218 E FM 517,DICKINSON,TX,77539.0,(281) 229-6000,(281) 229-6023,vmims@dickinsonisd.org,www.dickinsonisd.org,VICKI MIMS   ,10418,'084901109,CALDER ROAD EL,REGULAR INSTRUCTIONAL,,6511 CALDER RD,DICKINSON,TX,77539.0,6511 CALDER RD,LEAGUE CITY,TX,77539.0,(281) 229-7500,(281) 229-7501,sacevedo@dickinsonisd.org,www.dickinsonisd.org,SOPHIA ACEVEDO   ,'EE-04,851,Active,38891.0,2015-03-14T05:35:10,500,USCGeocoder,94,1,4.01,,7bfaaf55-8669-42c2-9776-0f4e3f0ad0d3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.456517,-95.105908,Exact
'084,GALVESTON COUNTY,'04,'084902,GALVESTON ISD,INDEPENDENT,P O BOX 660,GALVESTON,TX,77553-0660,3904 AVE T,GALVESTON,TX,77550-8643,(409) 766-5121,(409) 762-8391,Larry_Nichols@GISD.org,www.gisd.org,MR LARRY W NICHOLS   ,6974,'084902001,BALL H S,REGULAR INSTRUCTIONAL,,P O BOX 660,GALVESTON,TX,77553-6999,4115 AVE O,GALVESTON,TX,77550-6999,(409) 766-5700,(409) 766-5738,Joe_Pillar@GISD.org,www.galveston-schools.org,MR JOE PILLAR   ,'09-12,1889,Active, ,2015-03-14T05:35:10,501,USCGeocoder,31,1,4.01,,42d3dee6-f804-4db0-acfe-cfa0efedaa66,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2987.51403662,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.2883323169,-94.8107205053,Exact
'084,GALVESTON COUNTY,'04,'084902,GALVESTON ISD,INDEPENDENT,P O BOX 660,GALVESTON,TX,77553-0660,3904 AVE T,GALVESTON,TX,77550-8643,(409) 766-5121,(409) 762-8391,Larry_Nichols@GISD.org,www.gisd.org,MR LARRY W NICHOLS   ,6974,'084902003,GALVESTON CO J J A E P,JJAEP INSTRUCTIONAL,,P O BOX 660,GALVESTON,TX,77553-0660,3904 AVE T,GALVESTON,TX,77553-8643,(409) 766-5800, ,,,    ,'01-12,7,Active,33816.0,2015-03-14T05:35:10,502,USCGeocoder,63,1,4.01,,c24823a8-f377-4a48-934d-8b96da6db2c0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2622.2199377,LinearInterpolationAddressRange,StreetSegment,96.0059171598,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.280458136,-94.8053561476,Relaxed
'084,GALVESTON COUNTY,'04,'084902,GALVESTON ISD,INDEPENDENT,P O BOX 660,GALVESTON,TX,77553-0660,3904 AVE T,GALVESTON,TX,77550-8643,(409) 766-5121,(409) 762-8391,Larry_Nichols@GISD.org,www.gisd.org,MR LARRY W NICHOLS   ,6974,'084902006,SCOTT COLLEGIATE ACADEMY,REGULAR INSTRUCTIONAL,CAMPUS CHARTER,4116 N 1/2,GALVESTON,TX,77550-8198,4116 N 1/2,GALVESTON,TX,77550-8198,(409) 761-6100,(409) 765-5946,Debra_Owens@GISD.org,www.gisd.org,MS DEBRA OWENS   ,'05-08,513,Active,38493.0,2015-03-14T05:35:10,503,USCGeocoder,109,1,4.01,,4ed9b074-167b-4ef1-ac43-514d98b96ec7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,29.289531,-94.811671,Exact
