CountyNumber,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_tfry01_output_06_tf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
062,DEWITT COUNTY,03,062903,YOAKUM ISD,INDEPENDENT,P O BOX 737,YOAKUM,TX,77995-0737,315 E GONZALES ST,YOAKUM,TX,77995,(361) 293-3162,(361) 293-6678,tkelley@yoakumisd.net,www.yoakumisd.net,TOM KELLEY,1642,062903103,YOAKUM PRI,REGULAR INSTRUCTIONAL,,P O BOX 737,YOAKUM,TX,77995-2697,701 W GRAND AVE,YOAKUM,TX,77995-2697,(361) 293-2011,(361) 293-2932,dstansberry@yoakumisd.net,www.yoakumisd.net,MR DARRIN STANSBERRY   MR PATRICK BREWER,EE-02,467,Active,,2015-03-14T05:35:00,298,USCGeocoder,16,1,4.01,,f43fe388-f58b-49f3-a906-bb246499465a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1882.309804,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,29.29119788,-97.15637422,Relaxed
062,DEWITT COUNTY,03,062904,YORKTOWN ISD,INDEPENDENT,P O BOX 487,YORKTOWN,TX,78164-0487,331 W MAIN,YORKTOWN,TX,78164-0487,(361) 564-2252,(361) 564-2254,aumholtz@yisd.org,www.yisd.org,MR GEORGE ALAN UMHOLTZ,513,062904001,YORKTOWN H S,REGULAR INSTRUCTIONAL,,P O BOX 487,YORKTOWN,TX,78164-0487,338 W MAIN,YORKTOWN,TX,78164-0487,(361) 564-4225 ext:201,(361) 564-2274,dlynn@yisd.org,www.yisd.org,MR DAVID LYNN,09-12,145,Active,,2015-03-14T05:35:00,299,USCGeocoder,16,1,4.01,,70ddf5a4-b76a-42b7-814b-328a484260ed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3537.170124,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,28.98022727,-97.50757268,Relaxed
062,DEWITT COUNTY,03,062904,YORKTOWN ISD,INDEPENDENT,P O BOX 487,YORKTOWN,TX,78164-0487,331 W MAIN,YORKTOWN,TX,78164-0487,(361) 564-2252,(361) 564-2254,aumholtz@yisd.org,www.yisd.org,MR GEORGE ALAN UMHOLTZ,513,062904002,GOALS PROGRAM,ALTERNATIVE INSTRUCTIONAL,,P O BOX 487,YORKTOWN,TX,78164-0487,405 PARK HTS DR,CUERO,TX,77954-4566,,,,,,PK-12,0,Active,1997-07-01,2015-03-14T05:35:00,300,USCGeocoder,47,1,4.01,,b18826e1-9667-4101-9363-18778328e7b5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4466.156075,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,29.08965943,-97.27887785,Exact
062,DEWITT COUNTY,03,062906,MEYERSVILLE ISD,INDEPENDENT,P O BOX 1,MEYERSVILLE,TX,77974-0001,1897 MEYERSVILLE RD,MEYERSVILLE,TX,77974-1897,(361) 277-5817,(361) 275-5034,dunnk@meyersvilleisd.org,www.meyersvilleisd.org/,MR KELLY CLAY DUNN,115,062906002,G O A L S PROGRAM,ALTERNATIVE INSTRUCTIONAL,,402 HUBBARD,YOAKUM,TX,77995,402 HUBBARD,YOAKUM,TX,77995,(361) 275-3639,(361) 275-5034,dunnk@meyersvilleisd.org,www.meyersvilleisd.org,MR KELLY CLAY DUNN,KG-08,0,Active,1997-07-01,2015-03-14T05:35:00,305,USCGeocoder,31,1,4.01,,945fba40-ee07-4d5c-926f-b0f1b3105fdf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1521.546392,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,29.2897927,-97.14199355,Relaxed
062,DEWITT COUNTY,03,062906,MEYERSVILLE ISD,INDEPENDENT,P O BOX 1,MEYERSVILLE,TX,77974-0001,1897 MEYERSVILLE RD,MEYERSVILLE,TX,77974-1897,(361) 277-5817,(361) 275-5034,dunnk@meyersvilleisd.org,www.meyersvilleisd.org/,MR KELLY CLAY DUNN,115,062906101,MEYERSVILLE EL,REGULAR INSTRUCTIONAL,,P O BOX 1,MEYERSVILLE,TX,77974-0001,1897 MEYERSVILLE RD,MEYERSVILLE,TX,77974-1897,(361) 275-3639,(361) 275-5034,dunnk@meyersvilleisd.org,www.meyersvilleisd.org,MR KELLY CLAY DUNN,EE-08,115,Active,1978-09-01,2015-03-14T05:35:00,306,USCGeocoder,47,1,4.01,,2df85fde-bb30-403b-b864-ddb138764ea1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14575.90151,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,28.93210093,-97.32040048,Relaxed
063,DICKENS COUNTY,17,063903,SPUR ISD,INDEPENDENT,P O BOX 550,SPUR,TX,79370-0550,800 N WILLIAMS,SPUR,TX,79370-0550,(806) 271-3272 ext:2001,(806) 271-4575,lvelez@esc17.net,www.spurbulldogs.com,MRS LORETTA VELEZ,280,063903001,SPUR SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 550,SPUR,TX,79370-0550,800 N WILLIAMS,SPUR,TX,79370-0550,(806) 271-3385 ext:2001,(806) 271-4575,lvelez@esc17.net,www.spurbulldogs.com,BRENT KIRKLAND   DEE ANNE BENTANCOURT,EE-12,280,Active,,2015-03-14T05:35:00,307,USCGeocoder,16,1,4.01,,b6cd26fb-e0e7-4e23-b8f6-05da62cbc7a7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3512.02708,LinearInterpolationAddressRange,StreetSegment,94.9704142,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,33.4839641,-100.8602891,Relaxed
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903041,CARRIZO SPRINGS J H,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,451 HWY 85 E,CARRIZO SPRINGS,TX,78834-9604,(830) 876-2496,(830) 876-3655,mvillareal@cscisd.net,,MS MARIA VILLAREAL,07-08,352,Active,,2015-03-14T05:35:00,310,USCGeocoder,31,1,4.01,,1f97cf37-94f1-4042-86ea-e690880cec2c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4593.738696,LinearInterpolationAddressRange,StreetSegment,97.63313609,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,28.52116556,-99.85098376,Relaxed
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903102,CARRIZO SPRINGS EL,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,605 N 9TH ST,CARRIZO SPRINGS,TX,78834,(830) 876-3513,(830) 876-4138,jortiz@cscisd.net,,MR JUAN JOSE ORTIZ,EE-03,780,Active,2003-06-04,2015-03-14T05:35:00,312,USCGeocoder,31,1,4.01,,93475965-ae50-40ab-9304-ef4000377942,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4496.527841,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,28.52660432,-99.86198206,Exact
064,DIMMIT COUNTY,20,064903,CARRIZO SPRINGS CISD,INDEPENDENT,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,300 N SEVENTH ST,CARRIZO SPRINGS,TX,78834-3102,(830) 876-2473,(830) 876-9700,jsalazar@cscisd.net,www.cscisd.net,MR JESSE SALAZAR,2449,064903103,CARRIZO SPRINGS INT,REGULAR INSTRUCTIONAL,,300 N 7TH ST,CARRIZO SPRINGS,TX,78834,452 HWY 85 E,CARRIZO SPRINGS,TX,78834,(830) 876-3561 ext:5501,(830) 876-5132,mhoward@cscisd.net,,MR JOSE TALAMANTEZ,04-06,551,Active,,2015-03-14T05:35:00,313,USCGeocoder,31,1,4.01,,2416ae7d-2d2e-484a-a73e-d2d838b8dbe5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4593.738696,LinearInterpolationAddressRange,StreetSegment,97.63313609,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,28.52102453,-99.85113303,Relaxed
065,DONLEY COUNTY,16,065901,CLARENDON ISD,INDEPENDENT,P O BOX 610,CLARENDON,TX,79226-0610,416 S ALLEN,CLARENDON,TX,79226-0610,(806) 874-2062,(806) 874-2579,lemons.john@clarendonisd.net,www.clarendonisd.net,MR JOHN LEMONS,481,065901001,CLARENDON H S,REGULAR INSTRUCTIONAL,,P O BOX 610,CLARENDON,TX,79226-0610,822 5TH ST,CLARENDON,TX,79226-0610,(806) 874-2181,(806) 874-3428,jeffers.larry@clarendonisd.net,www.clarendonisd.net,MR LARRY W JEFFERS,09-12,135,Active,,2015-03-14T05:35:00,315,USCGeocoder,31,1,4.01,,f1e709c7-3b49-454f-8925-a8fd8c8508d5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2573.728044,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.93885317,-100.897579,Exact
065,DONLEY COUNTY,16,065901,CLARENDON ISD,INDEPENDENT,P O BOX 610,CLARENDON,TX,79226-0610,416 S ALLEN,CLARENDON,TX,79226-0610,(806) 874-2062,(806) 874-2579,lemons.john@clarendonisd.net,www.clarendonisd.net,MR JOHN LEMONS,481,065901041,CLARENDON J H,REGULAR INSTRUCTIONAL,,P O BOX 610,CLARENDON,TX,79226-0610,822 5TH ST,CLARENDON,TX,79226-0610,(806) 874-3232,(806) 874-9748,taylor.john@clarendonisd.net,www.clarendonisd.net,MR JOHN TAYLOR,06-08,90,Active,1994-07-01,2015-03-14T05:35:00,316,USCGeocoder,16,1,4.01,,db951d93-9d7e-443f-85a6-44c122e4853e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2573.728044,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.93885317,-100.897579,Exact
065,DONLEY COUNTY,16,065901,CLARENDON ISD,INDEPENDENT,P O BOX 610,CLARENDON,TX,79226-0610,416 S ALLEN,CLARENDON,TX,79226-0610,(806) 874-2062,(806) 874-2579,lemons.john@clarendonisd.net,www.clarendonisd.net,MR JOHN LEMONS,481,065901101,CLARENDON EL,REGULAR INSTRUCTIONAL,,P O BOX 610,CLARENDON,TX,79226-0610,822 5TH ST,CLARENDON,TX,79226-0610,(806) 874-3855,(806) 874-2082,word.mike@clarendonisd.net,www.clarendonisd.net,MR MICHAEL A WORD,EE-05,256,Active,,2015-03-14T05:35:00,317,USCGeocoder,31,1,4.01,,5ae10084-b9c5-4cc3-9b30-bc6fcd375e8a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2573.728044,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.93885317,-100.897579,Exact
066,DUVAL COUNTY,02,066901,BENAVIDES ISD,INDEPENDENT,PO DRAWER P,BENAVIDES,TX,78341-0916,106 W SCHOOL ST,BENAVIDES,TX,78341-0916,(361) 256-3003,(361) 256-3002,dceballos@benavidesisd.net,www.benavidesisd.net,DR DANIEL CEBALLOS,371,066901041,BENAVIDES EL,REGULAR INSTRUCTIONAL,,P O DRAWER P,BENAVIDES,TX,78341-0916,106 W SCHOOL ST,BENAVIDES,TX,78341-0916,(361) 256-3030,(361) 256-3032,sperez@benavidesisd.net,,MRS SANDRA PEREZ,EE-06,192,Active,,2015-03-14T05:35:00,321,USCGeocoder,47,1,4.01,,8d4824c0-1100-4188-ac8e-31e257c7d47d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3146.794844,LinearInterpolationAddressRange,StreetSegment,89.9408284,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,27.59499961,-98.41284281,Relaxed
066,DUVAL COUNTY,02,066902,SAN DIEGO ISD,INDEPENDENT,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3382 ext:2222,(361) 279-3388,sbueno1@sdisd.esc2.net,www.sdisd.esc2.net,DR SAMUEL BUENO,1411,066902001,SAN DIEGO H S,REGULAR INSTRUCTIONAL,,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3382 ext:2321,(361) 279-3387,,www.sdisd.esc2.net,MRS MARY CLAUDETTE GARCIA,09-12,388,Active,,2015-03-14T05:35:00,322,USCGeocoder,63,1,4.01,,8d661bed-54f8-4da3-a386-4fa713d19076,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1530.839903,LinearInterpolationAddressRange,StreetSegment,94.08284024,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,27.75502075,-98.24496164,Relaxed
066,DUVAL COUNTY,02,066902,SAN DIEGO ISD,INDEPENDENT,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3382 ext:2222,(361) 279-3388,sbueno1@sdisd.esc2.net,www.sdisd.esc2.net,DR SAMUEL BUENO,1411,066902041,BERNARDA JAIME J H,REGULAR INSTRUCTIONAL,,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3373,(361) 279-3139,ctrevino@sdisd.esc2.net,,MR CARLOS H TREVINO,06-08,261,Active,,2015-03-14T05:35:00,323,USCGeocoder,94,1,4.01,,c2382e97-425b-4325-890a-bdf0ac4a8e4a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1530.839903,LinearInterpolationAddressRange,StreetSegment,94.08284024,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,27.75502075,-98.24496164,Relaxed
066,DUVAL COUNTY,02,066902,SAN DIEGO ISD,INDEPENDENT,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3382 ext:2222,(361) 279-3388,sbueno1@sdisd.esc2.net,www.sdisd.esc2.net,DR SAMUEL BUENO,1411,066902101,COLLINS-PARR EL,REGULAR INSTRUCTIONAL,,609 W LABBE ST,SAN DIEGO,TX,78384-3499,609 W LABBE ST,SAN DIEGO,TX,78384-3499,(361) 279-3382 ext:2421,(361) 279-3388,ymunoz@sdisd.esc2.net,,MRS YVONNE MUNOZ,EE-05,762,Active,,2015-03-14T05:35:00,324,USCGeocoder,31,1,4.01,,4a932d5e-a075-4675-962b-98be148b20da,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1530.839903,LinearInterpolationAddressRange,StreetSegment,94.08284024,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,27.75502075,-98.24496164,Relaxed
066,DUVAL COUNTY,02,066903,FREER ISD,INDEPENDENT,P O BOX 240,FREER,TX,78357-0240,905 S NORTON,FREER,TX,78357-0240,(361) 394-6025 ext:15,(361) 394-5055,lcarrillo@freerisd.net,www.freerisd.org,MR STEVE VAN MATRE,778,066903102,NORMAN M THOMAS EL,REGULAR INSTRUCTIONAL,,P O BOX 240,FREER,TX,78357-0240,1404 S NORTON,FREER,TX,78357-0240,(361) 394-6800,(361) 394-5014,fperez@freerisd.net,www.nt.freerisd.org,MRS SONJA HERRINGTON,EE-05,404,Active,,2015-03-14T05:35:00,327,USCGeocoder,78,1,4.01,,bd7032db-9020-4947-ad4d-30339f529916,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2392.988073,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,27.87008684,-98.6179731,Relaxed
067,EASTLAND COUNTY,14,067902,CISCO ISD,INDEPENDENT,P O BOX 1645,CISCO,TX,76437-1645,1503 LEGGETT,CISCO,TX,76437-1645,(254) 442-3056,(254) 442-1412,thanlon@cisco.esc14.net,www.ciscoisd.net,MR KELLY WAYNE WEST,876,067902001,CISCO H S,REGULAR INSTRUCTIONAL,,P O BOX 1645,CISCO,TX,76437-1645,1300 PERSHING,CISCO,TX,76437-1645,(254) 442-3051,(254) 442-2516,jkent@cisco.esc14.net,,MR CRAIG KENT,09-12,239,Active,,2015-03-14T05:35:00,328,USCGeocoder,16,1,4.01,,e4d51337-60d4-4897-8367-8052d692d668,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2378.240205,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.37678689,-98.99286892,Relaxed
067,EASTLAND COUNTY,14,067902,CISCO ISD,INDEPENDENT,P O BOX 1645,CISCO,TX,76437-1645,1503 LEGGETT,CISCO,TX,76437-1645,(254) 442-3056,(254) 442-1412,thanlon@cisco.esc14.net,www.ciscoisd.net,MR KELLY WAYNE WEST,876,067902004,CISCO LEARNING CENTER,ALTERNATIVE INSTRUCTIONAL,,P O BOX 1645,CISCO,TX,76437,804 AVE H,CISCO,TX,76437,(254) 442-4852,(254) 442-1917,jpatterson@cisco.esc14.net,,MRS JULIE PATTERSON,07-12,9,Active,2002-09-05,2015-03-14T05:35:00,329,USCGeocoder,16,1,4.01,,cfcfd292-f6c9-4e94-995b-a9d0a628883a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2437.840675,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.38550896,-98.98263189,Exact
067,EASTLAND COUNTY,14,067902,CISCO ISD,INDEPENDENT,P O BOX 1645,CISCO,TX,76437-1645,1503 LEGGETT,CISCO,TX,76437-1645,(254) 442-3056,(254) 442-1412,thanlon@cisco.esc14.net,www.ciscoisd.net,MR KELLY WAYNE WEST,876,067902041,CISCO J H,REGULAR INSTRUCTIONAL,,P O BOX 1645,CISCO,TX,76437-1645,1200 PERSHING,CISCO,TX,76437-1645,(254) 442-3004,(254) 442-1832,mlewis@cisco.esc14.net,,MR MARK LEWIS,06-08,178,Active,1980-07-24,2015-03-14T05:35:00,330,USCGeocoder,16,1,4.01,,6662b248-bcc2-44e7-86fa-ce8b68245eeb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,911.6034394,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.37840007,-98.9929044,Relaxed
067,EASTLAND COUNTY,14,067902,CISCO ISD,INDEPENDENT,P O BOX 1645,CISCO,TX,76437-1645,1503 LEGGETT,CISCO,TX,76437-1645,(254) 442-3056,(254) 442-1412,thanlon@cisco.esc14.net,www.ciscoisd.net,MR KELLY WAYNE WEST,876,067902101,CISCO EL,REGULAR INSTRUCTIONAL,,P O BOX 1645,CISCO,TX,76437-1645,503 W 11TH ST,CISCO,TX,76437-1645,(254) 442-1219,(254) 442-4836,swilcoxen@cisco.esc14.net,,MRS SHARON WILCOXEN,EE-05,450,Active,,2015-03-14T05:35:00,331,USCGeocoder,94,1,4.01,,d9d0874c-954b-488f-86ff-632134953257,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2880.273082,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.38331386,-98.98261448,Exact
067,EASTLAND COUNTY,14,067903,EASTLAND ISD,INDEPENDENT,P O BOX 31,EASTLAND,TX,76448-0031,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5120,(254) 631-5126,jcochran@eastland.esc14.net,www.eastlandisd.net/,MR JASON COCHRAN,1088,067903001,EASTLAND H S,REGULAR INSTRUCTIONAL,,P O BOX 31,EASTLAND,TX,76448-0031,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5000,(254) 631-5025,svalkenaar@eastland.esc14.net,,MR STEVEN VALKENAAR,09-12,295,Active,,2015-03-14T05:35:00,332,USCGeocoder,47,1,4.01,,288af334-078b-47e9-827d-27197aec06e0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2719.790553,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.39939585,-98.82682628,Relaxed
067,EASTLAND COUNTY,14,067903,EASTLAND ISD,INDEPENDENT,P O BOX 31,EASTLAND,TX,76448-0031,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5120,(254) 631-5126,jcochran@eastland.esc14.net,www.eastlandisd.net/,MR JASON COCHRAN,1088,067903003,EASTLAND CARE CAMPUS,ALTERNATIVE INSTRUCTIONAL,,P O BOX 31,EASTLAND,TX,76448,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5120,(254) 631-5126,svalkenaar@eastland.esc14.net,,MR JEREMY WILLIAMS,09-12,-1,Active,2007-09-18,2015-03-14T05:35:00,333,USCGeocoder,16,1,4.01,,68fd2582-ab38-4117-b5c6-5044efbaf7fa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2719.790553,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.39939585,-98.82682628,Relaxed
067,EASTLAND COUNTY,14,067903,EASTLAND ISD,INDEPENDENT,P O BOX 31,EASTLAND,TX,76448-0031,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5120,(254) 631-5126,jcochran@eastland.esc14.net,www.eastlandisd.net/,MR JASON COCHRAN,1088,067903041,EASTLAND MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 31,EASTLAND,TX,76448-0031,900 W PLUMMER,EASTLAND,TX,76448-2565,(254) 631-5040,(254) 631-5049,jhenry@eastland.esc14.net,,MR JASON HENRY,06-08,-1,Active,,2015-03-14T05:35:00,334,USCGeocoder,16,1,4.01,,8237c1dd-67c7-4fac-af38-213acbf0e8bb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2719.790553,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.39939585,-98.82682628,Relaxed
067,EASTLAND COUNTY,14,067908,RISING STAR ISD,INDEPENDENT,P O BOX 37,RISING STAR,TX,76471-5193,107 W NEWTON,RISING STAR,TX,76471-5193,(254) 643-2717,(254) 643-1922,sallgood@risingstar.esc14.net,www.risingstarisd.org,RAY CRASS,171,067908001,RISING STAR H S,REGULAR INSTRUCTIONAL,,P O BOX 37,RISING STAR,TX,76471-5193,905 N MAIN ST,RISING STAR,TX,76471-5193,(254) 643-3521,(254) 643-5408,ratchley@risingstar.esc14.net,www.risingstarisd.org,RHONDA ATCHLEY,07-12,79,Active,,2015-03-14T05:35:00,342,USCGeocoder,47,1,4.01,,988cb380-6c1f-4af5-9a9b-7431cfa24212,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5523.450869,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.10653227,-98.96437096,Exact
068,ECTOR COUNTY,18,068802,COMPASS ACADEMY CHARTER SCHOOL,CHARTER,1111 PAGEWOOD,ODESSA,TX,79761,1111 PAGEWOOD,ODESSA,TX,79761,(432) 368-2500,(432) 362-1779,debrastewart.compassacademy@gmail.com,,DEBRA STEWART,575,068802001,COMPASS ACADEMY CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1111 PAGEWOOD,ODESSA,TX,79761,1111 PAGEWOOD,ODESSA,TX,79761,(432) 366-2667,(432) 332-8667,debrastewart.compassacademy@gmail.com,,DEBRA STEWART,PK-12,575,Active,2011-08-17,2015-03-14T05:35:00,344,USCGeocoder,63,1,4.01,,ccce5f62-1ba7-41a2-9fda-d6a191dae07e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1394.218342,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,31.86873094,-102.326365,Relaxed
068,ECTOR COUNTY,18,068901,ECTOR COUNTY ISD,INDEPENDENT,P O BOX 3912,ODESSA,TX,79760-3912,802 N SAM HOUSTON,ODESSA,TX,79760,(432) 456-0001,(432) 456-9878,thomas.crowe@ectorcountyisd.org,www.ectorcountyisd.org,MR THOMAS CROWE,31971,068901004,ALTER ED CTR,DAEP INSTRUCTIONAL,,P O BOX 3912,ODESSA,TX,79760-3912,1299 A YUKON,ODESSA,TX,79762-3062,(432) 456-0049,(432) 456-0048,charles.quintela@ectorcountyisd.org,,MR CHARLES QUINTELA,07-12,85,Active,,2015-03-14T05:35:00,348,USCGeocoder,31,1,4.01,,fae6eb11-f9c6-4727-8e7d-e654f7af509f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3100.319361,LinearInterpolationAddressRange,StreetSegment,94.9704142,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,31.91206789,-102.3875955,Relaxed
