CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_te3556_output_04_te,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'057,DALLAS COUNTY,'10,'057829,A+ ACADEMY,CHARTER,8225 BRUTON RD,DALLAS,TX,75217.0,8225 BRUTON RD,DALLAS,TX,75217.0,(214) 381-3226,(214) 381-8259,alan.seay@aplus-cs.org,www.apluscharterschools.org,DR ALAN SEAY   ,975,'057829001,A+ ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,10327 RYLIE RD,DALLAS,TX,75217.0,10327 RYLIE RD,DALLAS,TX,75217.0,(972) 557-5578,(972) 557-5807,drshalawhite@yahoo.com,www.rylieffa.com,DR SHALA WHITE-FLOWERS   ,'PK-12,975,Active,36731.0,2015-03-14T05:35:04,420,USCGeocoder,63,1,4.01,,11e54fa5-7cda-49de-8221-e8bcba93ccc4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4000.41781075,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6906049364,-96.6441934339,Exact
'057,DALLAS COUNTY,'10,'057830,INSPIRED VISION ACADEMY,CHARTER,8225 BRUTON RD,DALLAS,TX,75217.0,8225 BRUTON RD,DALLAS,TX,75217.0,(214) 381-3226,(214) 381-8259,alan.seay@aplus-cs.org,www.apluscharterschools.org,DR ALAN SEAY   ,1084,'057830001,INSPIRED VISION ACADEMY EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,8225 BRUTON RD,DALLAS,TX,75217.0,8421 BOHANNON DR,DALLAS,TX,75217.0,(214) 391-7964,(214) 391-7954,aseay@rylieffa.com,www.rylieffa.com,LANA SPRAYBERRY KING   ,'PK-06,549,Active,36731.0,2015-03-14T05:35:04,421,USCGeocoder,63,1,4.01,,4dee7e69-90e3-4bd1-82a7-57ec347e4e25,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2036.27298457,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7427778039,-96.6760574126,Exact
'057,DALLAS COUNTY,'10,'057830,INSPIRED VISION ACADEMY,CHARTER,8225 BRUTON RD,DALLAS,TX,75217.0,8225 BRUTON RD,DALLAS,TX,75217.0,(214) 381-3226,(214) 381-8259,alan.seay@aplus-cs.org,www.apluscharterschools.org,DR ALAN SEAY   ,1084,'057830002,INSPIRED VISION ACADEMY MIDDLE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,8225 BRUTON RD,DALLAS,TX,75217.0,8501 BRUTON RD,DALLAS,TX,75217.0,(972) 285-5758,(972) 285-0061,aseay@rylieffa.com,www.rylieffa.com,MS LUCY SIMPKINS   ,'07-12,535,Active,36906.0,2015-03-14T05:35:04,422,USCGeocoder,16,1,4.01,,d8b4771c-b6a8-4264-a0e3-e59379f9d915,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,930.564081478,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7487291228,-96.6743408491,Exact
'057,DALLAS COUNTY,'10,'057831,GATEWAY CHARTER ACADEMY,CHARTER,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241.0,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241.0,(214) 375-1921,(214) 375-2730,gatewaycharter@yahoo.com,www.gatewaycharter.schoolfusion.us,ROBBIE L MOORE   ,729,'057831001,GATEWAY CHARTER ACADEMY -EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6103 UNIVERISTY HILLS BLVD,DALLAS,TX,75241.0,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241.0,(214) 375-2039,(214) 375-1842,gatewaycharter@yahoo.com,www.gatewaycharter.schoolfusion.us,DEMETRIUS REED   ,'EE-05,386,Active,36895.0,2015-03-14T05:35:04,423,USCGeocoder,31,1,4.01,,00ce5ed5-f06f-4066-ab8e-b69d706db8c6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.674079,-96.805926,Exact
'057,DALLAS COUNTY,'10,'057831,GATEWAY CHARTER ACADEMY,CHARTER,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241.0,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241.0,(214) 375-1921,(214) 375-2730,gatewaycharter@yahoo.com,www.gatewaycharter.schoolfusion.us,ROBBIE L MOORE   ,729,'057831002,GATEWAY CHARTER ACADEMY - MIDDLE - H S,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1015 E WHEATLAND RD,DALLAS,TX,75241.0,1015 E WHEATLAND RD,DALLAS,TX,75241.0,(214) 375-1921,(214) 375-2730,gatewaycharter@yahoo.com,www.gatewaycharter.schoolfusion.us,SERITA PARSON   ,'06-12,343,Active,39254.0,2015-03-14T05:35:04,424,USCGeocoder,31,1,4.01,,f96578d8-2bae-4224-b192-8a0ce945ada5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10814.167663,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6478224323,-96.8082764143,Exact
'057,DALLAS COUNTY,'10,'057832,ALPHA CHARTER SCHOOL,CHARTER,701 W STATE ST,GARLAND,TX,75040.0,701 W STATE ST,GARLAND,TX,75040.0,(972) 272-2173,(972) 205-9050,principaljefferson@yahoo.com,,ANTHONY JEFFERSON   ,157,'057832001,ALPHA CHARTER SCHOOL,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,701 W STATE ST,GARLAND,TX,75040.0,701 W STATE ST,GARLAND,TX,75040.0,(972) 272-2173,(972) 205-9050,rayala@alphacharter.org,,MR ROBERTO D AYALA   ,'PK-12,157,Active,36900.0,2015-03-14T05:35:04,425,USCGeocoder,16,1,4.01,,a65cebef-1c40-4ef2-871a-a7ffc1488d31,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2636.00070741,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.913456262,-96.6389457421,Exact
'057,DALLAS COUNTY,'10,'057833,EDUCATION CENTER INTERNATIONAL ACADEMY,CHARTER,P O BOX 852337,MESQUITE,TX,75185-2337,8200 SCHRADE RD,ROWLETT,TX,75088.0,(972) 412-8080,(214) 628-9124,dtownsend@eciacharter.com,www.eciacharter.com,DR DONNA TOWNSEND   ,399,'057833001,EDUCATION CENTER INTERNATIONAL ACADEMY 1,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 852337,MESQUITE,TX,75185-2337,302 N TOWN E BLVD,SUNNYVALE,TX,75182.0,(214) 628-9152,(214) 628-9124,bdensmore@eciacharter.com,www.eciacharter.com,BOB DENSMORE   ,'KG-08,228,Active,37106.0,2015-03-14T05:35:04,426,USCGeocoder,63,1,4.01,,46ee5f14-684b-4cf5-ae2e-8a49db7a80e1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.812363,-96.598474,Exact
'057,DALLAS COUNTY,'10,'057833,EDUCATION CENTER INTERNATIONAL ACADEMY,CHARTER,P O BOX 852337,MESQUITE,TX,75185-2337,8200 SCHRADE RD,ROWLETT,TX,75088.0,(972) 412-8080,(214) 628-9124,dtownsend@eciacharter.com,www.eciacharter.com,DR DONNA TOWNSEND   ,399,'057833002,EDUCATION CENTER INTERNATIONAL ACADEMY 2,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 852337,MESQUITE,TX,75185-2337,8200 SCHRADE RD,ROWLETT,TX,75088.0,(972) 412-8080,(214) 628-9124,lhiatt@eciacharter.com,www.eciacharter.com,LISA HIATT   ,'KG-08,171,Active,39323.0,2015-03-14T05:35:04,427,USCGeocoder,63,1,4.01,,359452df-2d62-4352-9886-8d6fdb4bd12d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5855.28464779,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9000801056,-96.5209718765,Exact
'057,DALLAS COUNTY,'10,'057834,EVOLUTION ACADEMY CHARTER SCHOOL,CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,www.evolutionacademy.org,CYNTHIA JONES TRIGG   ,794,'057834001,EVOLUTION ACADEMY CHARTER SCHOOL,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,(972) 907-3755,(972) 907-3765,cynthia.trigg@evolutionacademy.org,www.evolutionacademy.org,CYNTHIA JONES TRIGG   ,'09-12,516,Active,37243.0,2015-03-14T05:35:04,428,USCGeocoder,31,1,4.01,,5343538e-8c8f-4b6f-a078-86dd90bc3d15,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3084.91050784,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9352778763,-96.7428990791,Exact
'057,DALLAS COUNTY,'10,'057834,EVOLUTION ACADEMY CHARTER SCHOOL,CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,www.evolutionacademy.org,CYNTHIA JONES TRIGG   ,794,'057834002,EVOLUTION ACADEMY PORT ARTHUR,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1645 JEFFERSON DR,PORT ARTHUR,TX,77642.0,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,,    ,'09-12,0,Under Construction,41513.0,2015-03-14T05:35:04,429,USCGeocoder,31,1,4.01,,63ac5ec0-fb1b-4931-bd33-24fb42af2830,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,696.894311905,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.9177126127,-93.9106864766,Relaxed
'057,DALLAS COUNTY,'10,'057834,EVOLUTION ACADEMY CHARTER SCHOOL,CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,www.evolutionacademy.org,CYNTHIA JONES TRIGG   ,794,'057834003,EVOLUTION ACADEMY BEAUMONT,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,3920 W CARDINAL DR,BEAUMONT,TX,77705.0,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,,    ,'09-12,177,Active,41512.0,2015-03-14T05:35:04,430,USCGeocoder,16,1,4.01,,9b4d7065-d6dd-4d4f-a309-31ac1b0de1c5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1165.98847216,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0417942992,-94.121214218,Relaxed
'057,DALLAS COUNTY,'10,'057834,EVOLUTION ACADEMY CHARTER SCHOOL,CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,www.evolutionacademy.org,CYNTHIA JONES TRIGG   ,794,'057834004,EVOLUTION ACADEMY HOUSTON,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1101 S SHERMAN ST,RICHARDSON,TX,75081-4852,2414 SPRING CYPRESS RD,SPRING,TX,77388.0,(972) 907-3755,(972) 907-3605,cynthia.trigg@evolutionacademy.org,,    ,'09-12,101,Active,41571.0,2015-03-14T05:35:04,431,USCGeocoder,31,1,4.01,,2ba298f5-d6f0-4983-9f53-b14cb1237ce3,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,16100.9381308,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0673846034,-95.4528602075,Relaxed
'057,DALLAS COUNTY,'10,'057835,GOLDEN RULE CHARTER SCHOOL,CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR VICENTE DELGADO   ,1531,'057835001,GOLDEN RULE CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,wramos@goldencharter.org,,WILL RAMOS   ,'PK-12,837,Active,37312.0,2015-03-14T05:35:04,432,USCGeocoder,16,1,4.01,,bf7d3f3b-674a-448f-890b-c0ab1de2231b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5392.98615389,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7201549543,-96.8625055755,Exact
'057,DALLAS COUNTY,'10,'057835,GOLDEN RULE CHARTER SCHOOL,CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR VICENTE DELGADO   ,1531,'057835101,GOLDEN RULE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75262.0,622 SUNNYSIDE AVE,DALLAS,TX,75211.0,(214) 333-9330,(214) 333-9325,wramos@goldencharter.org,,MR WILL RAMOS   ,'PK-08,165,Active,38890.0,2015-03-14T05:35:04,433,USCGeocoder,31,1,4.01,,8fb32d41-a205-441c-ab53-477f9dbde1e3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4139.80459931,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7396479623,-96.8885008287,Relaxed
'057,DALLAS COUNTY,'10,'057835,GOLDEN RULE CHARTER SCHOOL,CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR VICENTE DELGADO   ,1531,'057835102,GOLDEN RULE DESOTO,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,135 W WINTERGREEN RD,DESOTO,TX,75115.0,(469) 248-4463,(469) 248-4471,vdelgado@goldencharter.org,,MR WILL RAMOS   ,'PK-04,200,Active,40065.0,2015-03-14T05:35:04,434,USCGeocoder,31,1,4.01,,f86f10b4-9760-4f30-bbfa-d1441ac4c60f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2639.67941058,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6187652421,-96.856509834,Relaxed
'057,DALLAS COUNTY,'10,'057835,GOLDEN RULE CHARTER SCHOOL,CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR VICENTE DELGADO   ,1531,'057835103,GOLDEN RULE SOUTHWEST,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,10747 BRUTON RD,DALLAS,TX,75217.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR WILL RAMOS   ,'PK-04,249,Active,40065.0,2015-03-14T05:35:04,435,USCGeocoder,31,1,4.01,,ccf8127c-fe1e-46d9-be04-341e17046ed0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5063.37985003,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7486983242,-96.6416757667,Exact
'057,DALLAS COUNTY,'10,'057835,GOLDEN RULE CHARTER SCHOOL,CHARTER,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,2602 W ILLINOIS AVE,DALLAS,TX,75233.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,MR VICENTE DELGADO   ,1531,'057835104,GOLDEN RULE GRAND PRAIRIE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,135 W WINTERGREEN RD,DESOTO,TX,75115.0,1729 AVE B,GRAND PRAIRIE,TX,75051.0,(214) 333-9330,(214) 333-9325,vdelgado@goldencharter.org,,WILL RAMOS   ,'PK-06,80,Active,41116.0,2015-03-14T05:35:04,436,USCGeocoder,16,1,4.01,,db2ef227-02ba-4d15-8835-9fa5ffbb58d5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6083.44720299,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7223302918,-96.9831423677,Exact
'057,DALLAS COUNTY,'10,'057836,ST ANTHONY SCHOOL,CHARTER,3732 MYRTLE ST,DALLAS,TX,75215.0,3732 MYRTLE ST,DALLAS,TX,75215.0,(214) 421-3645,(214) 421-7416,dray@stanthonydallas.org,,DAVID RAY   ,308,'057836041,ST ANTHONY SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3732 MYRTLE ST,DALLAS,TX,75215.0,3732 MYRTLE ST,DALLAS,TX,75215.0,(214) 421-3645,(214) 421-7416,jamsk@swbell.net,,DAVID RAY   ,'06-08,103,Active,39381.0,2015-03-14T05:35:04,437,USCGeocoder,47,1,4.01,,07de6d5a-1dda-4195-89c5-1d06df13639b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4347.77899759,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7626947442,-96.7623776693,Exact
'057,DALLAS COUNTY,'10,'057836,ST ANTHONY SCHOOL,CHARTER,3732 MYRTLE ST,DALLAS,TX,75215.0,3732 MYRTLE ST,DALLAS,TX,75215.0,(214) 421-3645,(214) 421-7416,dray@stanthonydallas.org,,DAVID RAY   ,308,'057836101,ST ANTHONY ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3732 MYRTLE ST,DALLAS,TX,75215.0,3732 MYRTLE ST,DALLAS,TX,75215.0,(214) 421-3645,(214) 421-7416,jamsk@swbell.net,,DAVID RAY   ,'KG-05,205,Active,37741.0,2015-03-14T05:35:04,438,USCGeocoder,16,1,4.01,,57b5f8fb-306a-48eb-be7b-e5739fe670c2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4347.77899759,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7626947442,-96.7623776693,Exact
'057,DALLAS COUNTY,'10,'057837,KIPP DALLAS-FORT WORTH,CHARTER,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,(214) 375-8326,(214) 375-2990,qvance@kippdfw.org,www.KIPPdfw.org,MR QUINTON VANCE   ,754,'057837041,KIPP TRUTH ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,(214) 375-8326,(214) 375-2990,mhorne@kipptruth.org,www.KIPPdfw.org,MICHAEL HORNE   ,'04-08,421,Active,38167.0,2015-03-14T05:35:04,439,USCGeocoder,16,1,4.01,,84ea8a1a-989e-4782-bdb2-f172e39fa113,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,782.443140155,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7085743285,-96.8021492791,Exact
'057,DALLAS COUNTY,'10,'057837,KIPP DALLAS-FORT WORTH,CHARTER,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216.0,(214) 375-8326,(214) 375-2990,qvance@kippdfw.org,www.KIPPdfw.org,MR QUINTON VANCE   ,754,'057837101,KIPP DESTINY EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3663 W CAMP WISDOM RD,DALLAS,TX,75237.0,3663 W CAMP WISDOM RD,DALLAS,TX,75237.0,(972) 283-5119, ,rstewart@kippdfw.org,,JAMEE LYNCH   ,'PK-04,333,Active,41492.0,2015-03-14T05:35:04,440,USCGeocoder,0,1,4.01,,e033f2e1-0fcb-4811-9bef-b7e11ca6a391,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4012.88132947,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6621081433,-96.8790841937,Exact
'057,DALLAS COUNTY,'10,'057838,UPLIFT EDUCATION - PEAK PREPARATORY,CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,4605 LIVE OAK ST,DALLAS,TX,75204.0,(214) 821-7325,(214) 370-3972,astevenson@uplifteducation.org,,ANN STEVENSON   ,2747,'057838001,UPLIFT EDUCATION-PEAK PREP PRI,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,4605 LIVE OAK ST,DALLAS,TX,75204.0,(214) 821-7325,(214) 370-3972,whurwitz@uplifteducation.org,,MS WHITNEY HURWITZ   ,'KG-05,572,Active,38575.0,2015-03-14T05:35:04,441,USCGeocoder,16,1,4.01,,226a06d1-7c88-470a-b34e-acb9a7935a7d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3644.48363717,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8005892405,-96.7751087614,Exact
'057,DALLAS COUNTY,'10,'057838,UPLIFT EDUCATION - PEAK PREPARATORY,CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,4605 LIVE OAK ST,DALLAS,TX,75204.0,(214) 821-7325,(214) 370-3972,astevenson@uplifteducation.org,,ANN STEVENSON   ,2747,'057838002,UPLIFT EDUCATION-PEAK PREP MIDDLE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,5635 BRYAN ST,DALLAS,TX,75204.0,(214) 276-5200,(214) 276-4207,enolen@uplifteducation.org,,MS EMILY NOLEN   ,'06-08,380,Active,38831.0,2015-03-14T05:35:04,442,USCGeocoder,16,1,4.01,,e08b49ff-0ded-42d4-8b83-3065978cb415,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3531.79758995,LinearInterpolationAddressRange,StreetSegment,90.0887573964,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8079361161,-96.7690483575,Relaxed
'057,DALLAS COUNTY,'10,'057838,UPLIFT EDUCATION - PEAK PREPARATORY,CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,4605 LIVE OAK ST,DALLAS,TX,75204.0,(214) 821-7325,(214) 370-3972,astevenson@uplifteducation.org,,ANN STEVENSON   ,2747,'057838006,UPLIFT EDUCATION-PEAK PREP H S,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,1825 MARKET CENTER BLVD STE 500,DALLAS,TX,75207.0,4605 LIVE OAK,DALLAS,TX,75204.0,(214) 821-7325,(214) 370-3972,rwashington@uplifteducation.org,,MS REMY WASHINGTON   ,'09-12,401,Active,39659.0,2015-03-14T05:35:04,443,USCGeocoder,0,1,4.01,,cc622fe3-10db-4f31-a89f-af1f2aaeec74,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3644.48363717,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8005892405,-96.7751087614,Relaxed
