CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_SebasAHerrera_output_08_sh,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'101,HARRIS COUNTY,'04,'101846,HARMONY SCIENCE ACADEMY,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,5435 S BRAESWOOD,HOUSTON,TX,77096,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsahouston.org,SONER TARIM   ,3471,'101846102,HARMONY SCHOOL OF EXPLORATION- HOUSTON,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,9305 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,9305 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,(713) 541-3030,(713) 541-3032,ecaglar@harmonytx.org,,ILKER FIDAN   ,'KG-05,664,Active,2013-08-26,2015-03-14T05:35:12,459,USCGeocoder,31,1,4.01,,eb7f50b7-454e-418c-8a36-7be45b470ba2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.682659,-95.556793,Exact
'101,HARRIS COUNTY,'04,'101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,CHARTER,5807 CALHOUN,HOUSTON,TX,77021,5807 CALHOUN,HOUSTON,TX,77021,(713) 747-5629,(713) 747-5683,bmayes@bmicharter.org,,BEATRICE MAYES   ,472,'101847101,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,5807 CALHOUN RD,HOUSTON,TX,77021,5807 CALHOUN RD,HOUSTON,TX,77021,(713) 747-5629,(713) 747-5683,bmayes@bmicharter.org,,BEATRICE MAYES   ,'KG-08,472,Active,2001-01-09,2015-03-14T05:35:12,460,USCGeocoder,31,1,4.01,,c3330d61-9b83-4d10-8b69-b2d48065e434,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5228.89049441,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6998892864,-95.345647884,Relaxed
'101,HARRIS COUNTY,'04,'101848,NORTHWEST PREPARATORY,CHARTER,11500 NW FWY STE 190,HOUSTON,TX,77092,11500 NW FWY STE 190,HOUSTON,TX,77092,(713) 688-3649,(713) 688-0884,roberts@nwpreparatory.com,,STEVIE L ROBERTS   ,315,'101848101,NORTHWEST PREPARATORY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4705 LYONS AVE,HOUSTON,TX,77020,600 CHARLES ST,HUMBLE,TX,77338,(713) 672-1959,(713) 676-1940,singleton@northwestprepacademy.com,,ERIK L SINGLETON   ,'PK-03,188,Active,2001-01-26,2015-03-14T05:35:12,461,USCGeocoder,16,1,4.01,,a78d168c-3cdd-4841-806c-f729abe7448c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18047.2399189,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0021427861,-95.2633836299,Relaxed
'101,HARRIS COUNTY,'04,'101848,NORTHWEST PREPARATORY,CHARTER,11500 NW FWY STE 190,HOUSTON,TX,77092,11500 NW FWY STE 190,HOUSTON,TX,77092,(713) 688-3649,(713) 688-0884,roberts@nwpreparatory.com,,STEVIE L ROBERTS   ,315,'101848102,NORTHWEST PREPARATORY CAMPUS (WILEYVALE CAMPUS),ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,11500 NW FWY STE 190,HOUSTON,TX,77092,600 CHARLES ST,HUMBLE,TX,77338,(713) 674-2105,(832) 380-2576,slroberts@aol.com,,STEVIE ROBERTS   ,'02 04-08,127,Active,2001-09-11,2015-03-14T05:35:12,462,USCGeocoder,16,1,4.01,,036e16ad-4f76-4ca0-b59a-efbf3f26a813,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,18047.2399189,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.0021427861,-95.2633836299,Relaxed
'101,HARRIS COUNTY,'04,'101849,ACCELERATED INTERMEDIATE ACADEMY,CHARTER,P O BOX 20589,HOUSTON,TX,77225,12825 SUMMIT RIDGE,HOUSTON,TX,77085,(713) 283-6298,(713) 283-6190,Hicks08@aol.com,www.aiacharterschools.org,KEVIN HICKS   ,254,'101849041,ACCELERATED INT CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 20589,HOUSTON,TX,77225-0589,12825 SUMMIT RDG DR,HOUSTON,TX,77085,(713) 728-9330,(713) 283-6190,aialanc@aol.com,www.aiacharterschools.org,LASHAWN HOSKINS   ,'07-08,0,Active,2001-03-15,2015-03-14T05:35:12,463,USCGeocoder,16,1,4.01,,564340a3-39eb-4063-8b72-5f3fdff39a21,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,28074.9276887,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6366194448,-95.4847850975,Relaxed
'101,HARRIS COUNTY,'04,'101849,ACCELERATED INTERMEDIATE ACADEMY,CHARTER,P O BOX 20589,HOUSTON,TX,77225,12825 SUMMIT RIDGE,HOUSTON,TX,77085,(713) 283-6298,(713) 283-6190,Hicks08@aol.com,www.aiacharterschools.org,KEVIN HICKS   ,254,'101849045,AIA LANCASTER MIDDLE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 20589,HOUSTON,TX,77225,901 E BELTLINE RD,LANCASTER,TX,75146-0589,(972) 227-2105,(713) 283-6190,aialanc@aol.com,www.aiacharterschools.org,LASHAWN HOLKINS   ,'07-08,0,Active,2012-08-27,2015-03-14T05:35:12,464,USCGeocoder,16,1,4.01,,fddecc1a-62bb-4e22-8b8d-0e5ef42e0820,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22384.1567559,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.585044,-96.7455922095,Exact
'101,HARRIS COUNTY,'04,'101849,ACCELERATED INTERMEDIATE ACADEMY,CHARTER,P O BOX 20589,HOUSTON,TX,77225,12825 SUMMIT RIDGE,HOUSTON,TX,77085,(713) 283-6298,(713) 283-6190,Hicks08@aol.com,www.aiacharterschools.org,KEVIN HICKS   ,254,'101849101,ACCELERATED INTERDISCIPLINARY ACAD,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 20589,HOUSTON,TX,77225-0589,12825 SUMMIT RDG DR,HOUSTON,TX,77085,(713) 728-9330,(713) 283-6190,aialanc@aol.com,www.aiacharterschools.org,LASHAWN HOSKINS   ,'PK-06,254,Active,2004-09-01,2015-03-14T05:35:12,465,USCGeocoder,0,1,4.01,,72c72a98-1c3f-4417-92bc-031f8261be1f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,28074.9276887,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6366194448,-95.4847850975,Relaxed
'101,HARRIS COUNTY,'04,'101849,ACCELERATED INTERMEDIATE ACADEMY,CHARTER,P O BOX 20589,HOUSTON,TX,77225,12825 SUMMIT RIDGE,HOUSTON,TX,77085,(713) 283-6298,(713) 283-6190,Hicks08@aol.com,www.aiacharterschools.org,KEVIN HICKS   ,254,'101849105,AIA LANCASTER EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 20589,HOUSTON,TX,77225,901 E BELTLINE RD,LANCASTER,TX,75146-0589,(972) 227-2105,(713) 283-6190,aialanc@aol.com,www.aiacharterschools.org,LASHAWN HOSKINS   ,'PK-06,0,Active,2012-05-22,2015-03-14T05:35:12,466,USCGeocoder,16,1,4.01,,76fb886c-138f-46c9-b5db-e09cc18a2d98,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22384.1567559,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.585044,-96.7455922095,Exact
'101,HARRIS COUNTY,'04,'101850,ZOE LEARNING ACADEMY,CHARTER,6701 CULLEN BLVD,HOUSTON,TX,77021,6701 CULLEN BLVD,HOUSTON,TX,77021,(713) 748-4228,(713) 748-7833,rsrose2012@gmail.com,,RICHARD ROSE   ,493,'101850101,ZOE LEARNING ACADEMY,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6701 CULLEN BLVD,HOUSTON,TX,77021,6701 CULLEN BLVD,HOUSTON,TX,77021,(713) 748-4228,(713) 748-7833,rletheridge2@sbcglobal.net,,MARTINA EDEBOR   ,'PK-08,233,Active,2001-04-27,2015-03-14T05:35:12,467,USCGeocoder,47,1,4.01,,d2be57a4-8ac0-4867-8aed-6ad33b490ce8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,423.682092279,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6905486331,-95.3524744994,Relaxed
'101,HARRIS COUNTY,'04,'101850,ZOE LEARNING ACADEMY,CHARTER,6701 CULLEN BLVD,HOUSTON,TX,77021,6701 CULLEN BLVD,HOUSTON,TX,77021,(713) 748-4228,(713) 748-7833,rsrose2012@gmail.com,,RICHARD ROSE   ,493,'101850102,ZOE LEARNING ACAD - AMBASSADOR CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6701 CULLEN BLVD,HOUSTON,TX,77021,202 W CTR ST UNIT B-H,DUNCANVILLE,TX,75116,(972) 296-3335,(817) 531-6310,rletheridge2@sbcglobal.net,,MS CHARLES POLK   ,'PK-08,131,Active,2004-08-25,2015-03-14T05:35:12,468,USCGeocoder,16,1,4.01,,cca6d2fe-e393-447b-a761-a4ae3c2a3275,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6054.85632209,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6516348312,-96.9103168249,Exact
'101,HARRIS COUNTY,'04,'101850,ZOE LEARNING ACADEMY,CHARTER,6701 CULLEN BLVD,HOUSTON,TX,77021,6701 CULLEN BLVD,HOUSTON,TX,77021,(713) 748-4228,(713) 748-7833,rsrose2012@gmail.com,,RICHARD ROSE   ,493,'101850103,ZOE LEARNING ACADEMY / KOINONIA CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2600 S LOOP W STE 285,HOUSTON,TX,77054,3229-A HADLEY ST,HOUSTON,TX,77004,(713) 659-5252,(281) 724-8255,lburns@zoelearning.org,,MICHAEL BLACKSHIRE   ,'PK-06,129,Active,2014-08-05,2015-03-14T05:35:12,469,USCGeocoder,16,1,4.01,,95c1b058-6552-4ef4-bf65-d121fc919920,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,464.683202162,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.73621321,-95.3519573965,Relaxed
'101,HARRIS COUNTY,'04,'101853,PROMISE COMMUNITY SCHOOL,CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4500 BISSONNET,BELLAIRE,TX,77401-3113,(713) 669-5330,(713) 669-5236,CVasquez@neighborhood-centers.org,,MS CLAUDIA AGUIRRE-VASQUEZ   ,1867,'101853042,RIPLEY HOUSE MIDDLE CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401,4410 NAVIGATION BLVD,HOUSTON,TX,77011,(713) 315-6480,(713) 547-8201,fshah@neighborhood-centers.org,,FARHAN SHAH   ,'06-08,144,Active,2011-08-22,2015-03-14T05:35:12,470,USCGeocoder,47,1,4.01,,a0b1562a-8588-4193-908b-950168c48b18,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,37094.2348396,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7514619937,-95.3288593241,Relaxed
'101,HARRIS COUNTY,'04,'101853,PROMISE COMMUNITY SCHOOL,CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4500 BISSONNET,BELLAIRE,TX,77401-3113,(713) 669-5330,(713) 669-5236,CVasquez@neighborhood-centers.org,,MS CLAUDIA AGUIRRE-VASQUEZ   ,1867,'101853101,RIPLEY HOUSE CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4410 NAVIGATION BLVD,HOUSTON,TX,77011-1036,(713) 315-6480,(713) 547-8201,fshah@neighborhood-centers.org,,MRS FARHAN SHAH   ,'PK-05,331,Active,2002-04-24,2015-03-14T05:35:12,471,USCGeocoder,16,1,4.01,,20fda6c2-08b7-4f1f-a8c0-fbd0eeedb19a,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,37094.2348396,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7514619937,-95.3288593241,Relaxed
'101,HARRIS COUNTY,'04,'101853,PROMISE COMMUNITY SCHOOL,CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4500 BISSONNET,BELLAIRE,TX,77401-3113,(713) 669-5330,(713) 669-5236,CVasquez@neighborhood-centers.org,,MS CLAUDIA AGUIRRE-VASQUEZ   ,1867,'101853104,NCI CHARTER SCHOOL WITHOUT WALLS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,6565 ROOKIN ST,HOUSTON,TX,77074,(713) 273-3250,(713) 273-3130,lprice@neighborhood-centers.org,,LATONYA BYRD-PRICE   ,'PK-02,1113,Active,2004-08-25,2015-03-14T05:35:12,472,USCGeocoder,16,1,4.01,,ec7d51aa-417c-416f-9f98-6fbacf005ab1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1945.72933722,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7081190034,-95.4965117497,Relaxed
'101,HARRIS COUNTY,'04,'101853,PROMISE COMMUNITY SCHOOL,CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4500 BISSONNET,BELLAIRE,TX,77401-3113,(713) 669-5330,(713) 669-5236,CVasquez@neighborhood-centers.org,,MS CLAUDIA AGUIRRE-VASQUEZ   ,1867,'101853106,BAKER-RIPLEY CHARTER SCHOOL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,6600 ROOKIN ST BLDG A,HOUSTON,TX,77074,(713) 273-3731,(713) 273-3797,fmaffuz@neighborhood-centers.org,,FIDEL MAFFUZ   ,'KG-05,261,Active,2008-07-17,2015-03-14T05:35:12,473,USCGeocoder,31,1,4.01,,acbf87e4-d29a-4e94-b457-9142623f2049,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.710869,-95.497438,Exact
'101,HARRIS COUNTY,'04,'101853,PROMISE COMMUNITY SCHOOL,CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,4500 BISSONNET,BELLAIRE,TX,77401-3113,(713) 669-5330,(713) 669-5236,CVasquez@neighborhood-centers.org,,MS CLAUDIA AGUIRRE-VASQUEZ   ,1867,'101853108,NEW NEIGHBOR CAMPUS,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,4500 BISSONNET STE 200,BELLAIRE,TX,77401-3113,6500 ROOKIN BLDG A,HOUSTON,TX,77074,(713) 273-3731,(713) 273-3797,fmaffuz@neighborhood-centers.org,,FIDEL MAFFUZ   ,'PK-05,18,Active,2011-08-22,2015-03-14T05:35:12,474,USCGeocoder,16,1,4.01,,616369bd-1215-4e28-86e8-b450269adb50,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,16547.0486442,ArealInterpolationGeometricCentroid,Parcel,90.2789518174,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7106436826,-95.4976979694,Relaxed;Soundex
'101,HARRIS COUNTY,'04,'101855,MEYERPARK ELEMENTARY,CHARTER,P O BOX 35616,HOUSTON,TX,77235-5616,10912 S POST OAK RD,HOUSTON,TX,77035,(713) 729-9712,(713) 729-9720,j.wright@meyerparkcharter.org,,JULIA WRIGHT   ,224,'101855101,MEYERPARK EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,P O BOX 35616,HOUSTON,TX,77235-5616,13166 MAIN ST,HOUSTON,TX,77035,(713) 729-9712,(713) 729-9720,juliahutcherson@yahoo.com,,JULIA HUTCHERSON   ,'PK-05,224,Active,2004-03-02,2015-03-14T05:35:12,475,USCGeocoder,47,1,4.01,,8df787cf-02ca-444c-a0c4-7f50c720d794,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.63864,-95.484536,Exact
'101,HARRIS COUNTY,'04,'101856,DRAW ACADEMY,CHARTER,3920 STONEY BROOK DR,HOUSTON,TX,77063,7914 WESTGLEN DR,HOUSTON,TX,77063,(713) 706-3729,(713) 706-3711,fdonatti@drawacademy.org,,FERNANDO DONATTI   ,542,'101856101,DRAW ACADEMY,ALTERNATIVE INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3920 STONEY BROOK DR,HOUSTON,TX,77063,3920 STONEY BROOK DR,HOUSTON,TX,77063,(713) 706-3729,(713) 706-3711,,,    ,'PK-08,372,Active,2004-07-15,2015-03-14T05:35:12,476,USCGeocoder,16,1,4.01,,f3a4d864-e2e9-4bcb-a372-da11b3752db2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,148.671336293,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7243581626,-95.5069081871,Relaxed
'101,HARRIS COUNTY,'04,'101856,DRAW ACADEMY,CHARTER,3920 STONEY BROOK DR,HOUSTON,TX,77063,7914 WESTGLEN DR,HOUSTON,TX,77063,(713) 706-3729,(713) 706-3711,fdonatti@drawacademy.org,,FERNANDO DONATTI   ,542,'101856102,DRAW ACADEMY EARLY LEARNING CENTER,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,7914 WESTGLEN,HOUSTON,TX,77063,2800 PRICHARD LN,DALLAS,TX,75227,(713) 706-3729,(713) 706-3711,draw@drawacademy.org,www.draw.org,MR FERNANDO DONATTI   ,'PK,170,Active,2011-08-22,2015-03-14T05:35:12,477,USCGeocoder,31,1,4.01,,20e239b4-827f-4850-a786-186b27582e1a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3240.03160827,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7593459305,-96.6874637456,Exact
'101,HARRIS COUNTY,'04,'101856,DRAW ACADEMY,CHARTER,3920 STONEY BROOK DR,HOUSTON,TX,77063,7914 WESTGLEN DR,HOUSTON,TX,77063,(713) 706-3729,(713) 706-3711,fdonatti@drawacademy.org,,FERNANDO DONATTI   ,542,'101856103,DRAW ACADEMY UPPER EL,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3920 STONEY BROOK DR,HOUSTON,TX,77063,3903 STONEY BROOK DR,HOUSTON,TX,77063,(713) 706-3729,(713) 706-3711,draw@drawacademy.org,,    ,'04-08,0,Active,2014-08-25,2015-03-14T05:35:12,478,USCGeocoder,47,1,4.01,,91f2b2ae-a817-4051-81e0-4417baffb7ef,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4580.30676508,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.7243893564,-95.5055603348,Relaxed
'101,HARRIS COUNTY,'04,'101858,HARMONY SCHOOL OF EXCELLENCE,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsanw.org,DR SONER TARIM   ,4018,'101858001,HARMONY SCHOOL OF EXCELLENCE,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,7340 N GESSNER DR,HOUSTON,TX,77040,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 983-8668,(713) 983-8667,hsehouston@harmonytx.org,www.hsehouston.org,MR HASAN SAZCI   ,'KG-12,906,Active,2006-04-24,2015-03-14T05:35:12,479,USCGeocoder,250,1,4.01,,2cc3514a-0e8f-4b59-8b4c-1575d29da758,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3712.54158937,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.87936172,-95.540725905,Exact
'101,HARRIS COUNTY,'04,'101858,HARMONY SCHOOL OF EXCELLENCE,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsanw.org,DR SONER TARIM   ,4018,'101858002,HARMONY SCHOOL OF EXCELLENCE - ENDEAVOR,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,5668 W LITTLE YORK RD,HOUSTON,TX,77091,5668 W LITTLE YORK RD,HOUSTON,TX,77091,(281) 999-8400,(281) 999-8404,hsendeavor@harmonytx.org,www.hsendeavor.org,MR CELAL GIRET   ,'KG-12,538,Active,2009-07-03,2015-03-14T05:35:12,480,USCGeocoder,16,1,4.01,,5c153f75-88f0-4494-93a6-b8cf83648d91,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,530.833498091,ArealInterpolationGeometricCentroid,Parcel,94.201183432,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.8639281931,-95.4729132403,Relaxed
'101,HARRIS COUNTY,'04,'101858,HARMONY SCHOOL OF EXCELLENCE,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsanw.org,DR SONER TARIM   ,4018,'101858003,HARMONY SCIENCE ACADEMY - BRYAN/COLLEGE STATION,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,2031 S TEXAS AVE,BRYAN,TX,77802,2031 S TEXAS AVE,BRYAN,TX,77802,(979) 260-6800,(979) 260-6806,info.hsahouston@harmonytx.org,,ALI TECKIN   ,'KG-12,491,Active,2010-08-04,2015-03-14T05:35:12,481,USCGeocoder,16,1,4.01,,3feb0f3d-898f-4d14-86cb-eb082ec1ad71,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,20266.8923835,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.6496864118,-96.3594346665,Relaxed
'101,HARRIS COUNTY,'04,'101858,HARMONY SCHOOL OF EXCELLENCE,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsanw.org,DR SONER TARIM   ,4018,'101858004,HARMONY SCHOOL OF ADVANCEMENT - HIGH,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,3171 N SAM HOUSTON PKWY W,HOUSTON,TX,77038,3171 N SAM HOUSTON PKWY W,HOUSTON,TX,77038,(713) 343-3333,(713) 777-8555,info.hsahouston@harmonytx.org,,    ,'EE-12,626,Active,2010-08-04,2015-03-14T05:35:12,482,USCGeocoder,31,1,4.01,,66962a84-d123-4083-9b37-5c18d0617c88,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,30775.5996721,LinearInterpolationAddressRange,StreetSegment,95.5621301775,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.9379805144,-95.4717371065,Relaxed
'101,HARRIS COUNTY,'04,'101858,HARMONY SCHOOL OF EXCELLENCE,CHARTER,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,7340 N GESSNER DR,HOUSTON,TX,77040,(713) 343-3333,(713) 777-8555,starim@harmonytx.org,www.hsanw.org,DR SONER TARIM   ,4018,'101858005,HARMONY SCHOOL OF DISCOVERY - HOUSTON,REGULAR INSTRUCTIONAL,OPEN ENROLLMENT CHARTER,6270 BARKER CYPRESS RD,HOUSTON,TX,77084,6270 BARKER CYPRESS RD,HOUSTON,TX,77084,(713) 343-3333,(713) 777-8555,auzgoren@harmonytx.org,www.hsdhouston.org,MR ALPASLAN UZGOREN   ,'EE-12,778,Active,2010-08-04,2015-03-14T05:35:12,483,USCGeocoder,47,1,4.01,,ec47d830-c7dc-48ea-b303-5ec4499eb57f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2785.72693462,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.8662431044,-95.6832098202,Exact
