CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_Phillip_Tracy_output_15_pt,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902113,WATAUGA EL,REGULAR INSTRUCTIONAL,,5937 WHITLEY RD,WATAUGA,TX,76148-3532,5937 WHITLEY RD,WATAUGA,TX,76148-3532,(817) 547-2700,(817) 581-5425,justin.vercher@birdvilleschools.net,www.birdvilleschools.net,JUSTIN VERCHER   ,'EE-05,881,Active, ,2015-03-14T05:35:24,472,USCGeocoder,16,1,4.01,,f724c4a0-fb92-4d1a-a6a8-e36fcb100c13,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,32217.0776834,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8547482176,-97.2558689576,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902114,GRACE E HARDEMAN EL,REGULAR INSTRUCTIONAL,,6100 WHISPERING LN,WATAUGA,TX,76148-2899,6100 WHISPERING LN,WATAUGA,TX,76148-2899,(817) 547-2800,(817) 581-5496,tim.drysdale@birdvilleschools.net,www.birdvilleschools.net,LINDI ANDREWS   ,'EE-05,748,Active, ,2015-03-14T05:35:24,473,USCGeocoder,16,1,4.01,,f46311f0-ff61-4f6d-a57b-e2eb23bd40f5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1949.82835624,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8636918303,-97.2489825859,Exact
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902115,W A PORTER EL,REGULAR INSTRUCTIONAL,,2750 PRESTONDALE DR,HURST,TX,76053-2399,2750 PRESTONDALE DR,HURST,TX,76053-2399,(817) 547-2900,(817) 581-5381,jaimie.smith@birdvilleschools.net,www.birdvilleschools.net,GREG BICKNELL   ,'EE-05,480,Active, ,2015-03-14T05:35:24,474,USCGeocoder,31,1,4.01,,96ebabb7-0144-462c-8c51-5459d46b8f96,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2123.2337624,LinearInterpolationAddressRange,StreetSegment,96.0059171598,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8671163573,-97.1835424251,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902116,ACADEMY AT CARRIE F THOMAS,REGULAR INSTRUCTIONAL,,8200 O'BRIAN WAY,NORTH RICHLAND HILLS,TX,76180-5598,8200 O'BRIAN WAY,NORTH RICHLAND HILLS,TX,76180-5598,(817) 547-3000,(817) 581-5490,sabrina.lindsey@birdvilleschools.net,www.birdvilleschools.net,DR SABRINA LINDSEY   ,'EE-05,692,Active, ,2015-03-14T05:35:24,475,USCGeocoder,47,1,4.01,,dffac118-9452-4ef7-b9cd-28bf04bb4fa0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,34060.4761191,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8483577563,-97.2054084359,Relaxed;Soundex
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902117,FOSTER VILLAGE EL,REGULAR INSTRUCTIONAL,,6800 SPRINGDALE LN,NORTH RICHLAND HILLS,TX,76180-3301,6800 SPRINGDALE LN,NORTH RICHLAND HILLS,TX,76180-3301,(817) 547-3100,(817) 581-5382,patrick.guy@birdvilleschools.net,www.birdvilleschools.net,MR PATRICK GUY   ,'EE-05,545,Active,1980-07-17,2015-03-14T05:35:24,476,USCGeocoder,16,1,4.01,,20654ab2-ef47-4947-8435-7ef2ec2081c4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,33506.0820282,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8757932508,-97.2317008774,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902118,NORTH RIDGE EL,REGULAR INSTRUCTIONAL,,7331 HOLIDAY LN,NORTH RICHLAND HILLS,TX,76180-2818,7331 HOLIDAY LN,NORTH RICHLAND HILLS,TX,76180-2818,(817) 547-3200,(817) 581-5440,allison.cobb@birdvilleschools.net,www.birdvilleschools.net,DEBORAH COULSON   ,'EE-05,528,Active,1988-06-03,2015-03-14T05:35:24,477,USCGeocoder,47,1,4.01,,2145fefe-46d3-4b3e-8d03-3a0332cde3c8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,15498.6560627,LinearInterpolationAddressRange,StreetSegment,96.0059171598,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8811148056,-97.2213403222,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902119,JOHN D SPICER EL,REGULAR INSTRUCTIONAL,,4300 ESTES PARK RD,HALTOM CITY,TX,76137-2106,4300 ESTES PARK RD,HALTOM CITY,TX,76137-2106,(817) 547-3300,(817) 581-5497,cheryl.schwaebler@birdvilleschools.net,www.birdvilleschools.net,DR CHERYL WADDELL   ,'EE-05,646,Active,1990-08-08,2015-03-14T05:35:24,478,USCGeocoder,16,1,4.01,,1d8b223c-d031-4443-8588-392a256862c3,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,32802.1271204,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8576593788,-97.2796084538,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902120,GREEN VALLEY EL,REGULAR INSTRUCTIONAL,,7900 SMITHFIELD RD,NORTH RICHLAND HILLS,TX,76180-1804,7900 SMITHFIELD RD,NORTH RICHLAND HILLS,TX,76180-1804,(817) 547-3400,(817) 581-5477,dawn.boriak@birdvilleschools.net,www.birdvilleschools.net,MS DAWN BORIACK   ,'EE-05,491,Active,1991-07-01,2015-03-14T05:35:24,479,USCGeocoder,31,1,4.01,,f0e77c82-4fa0-425d-87dd-6ad6358e2e12,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,37014.7438328,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8907901531,-97.210939362,Relaxed
'220,TARRANT COUNTY,'11,'220902,BIRDVILLE ISD,INDEPENDENT,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,6125 E BELKNAP ST,HALTOM CITY,TX,76117-4204,(817) 547-5700,(817) 831-5755,mark.thomas@birdvilleschools.net,www.birdvilleschools.net,DR DARRELL G BROWN   ,24389,'220902121,WALKER CREEK EL,REGULAR INSTRUCTIONAL,,8780 BRIDGE ST,NORTH RICHLAND HILLS,TX,76180,8780 BRIDGE ST,NORTH RICHLAND HILLS,TX,76180,(817) 547-3500,(817) 547-2932,scott.gregory@birdvilleschools.net,www.birdville.schools.net,SHEA SCHAEFER   ,'EE-05,653,Active,2005-08-02,2015-03-14T05:35:24,480,USCGeocoder,78,1,4.01,,a250095d-85a3-4728-a152-87403aa8c0a8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,44730.7235119,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.856830989,-97.1958011663,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904001,EVERMAN H S,REGULAR INSTRUCTIONAL,,1000 S RACE ST,EVERMAN,TX,76140-5297,1000 S RACE ST,EVERMAN,TX,76140-5297,(817) 568-5200,(817) 568-5219,npage@eisd.org,www.eisd.org,MRS NITA PAGE   ,'09-12,1372,Active, ,2015-03-14T05:35:24,481,USCGeocoder,47,1,4.01,,30244f1f-1039-4942-912c-242d6a0cd0ee,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,132741.116192,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6183074808,-97.2890182909,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904002,TARRANT COUNTY JJAEP SCHOOL,JJAEP INSTRUCTIONAL,,2701 KIMBO RD,FORT WORTH,TX,76111,2701 KIMBO RD,FORT WORTH,TX,76111,(817) 731-8681, ,,,MR KEN HARRIS   ,'07-12,0,Active, ,2015-03-14T05:35:24,482,USCGeocoder,31,1,4.01,,c1c35ec3-cf97-4b53-afa4-b153611ecf7f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,109996.677739,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.7982877256,-97.3057322268,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904003,EVERMAN ACADEMY H S,ALTERNATIVE INSTRUCTIONAL,,300 SHELBY RD,EVERMAN,TX,76140,300 SHELBY RD,EVERMAN,TX,76140,(817) 568-3592,(817) 568-3508,mdehoyos@eisd.org,,MR MARTIN DEHOYOS   ,'09-12,39,Active,2012-06-04,2015-03-14T05:35:24,483,USCGeocoder,31,1,4.01,,43f0bf6e-4262-47f3-b287-2d7b5b6d7d8e,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,14746.3887475,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6267387771,-97.281393009,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904041,CHARLES BAXTER J H,REGULAR INSTRUCTIONAL,,3038 SHELBY RD,EVERMAN,TX,76140-5123,3038 SHELBY RD,EVERMAN,TX,76140-5123,(817) 568-3530,(817) 568-3594,mlayne@eisd.org,www.eisd.org,MR MARIO LAYNE   ,'07-08,855,Active, ,2015-03-14T05:35:24,484,USCGeocoder,78,1,4.01,,07ca2656-226c-435c-aef3-eda7b4913a67,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,129081.889987,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6219205032,-97.2720893993,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904042,ROY JOHNSON SIXTH GRADE CAMPUS,REGULAR INSTRUCTIONAL,,8901 OAK GROVE RD,EVERMAN,TX,76140,8901 OAK GROVE RD,FORT WORTH,TX,76140,(817) 615-3670,(817) 615-3675,smilligan@eisd.org,www.eisd.org,SEAN MILLIGAN   ,'06,402,Active,2012-06-04,2015-03-14T05:35:24,485,USCGeocoder,16,1,4.01,,7cf0e27c-60cd-475d-b01e-c4629b128764,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,117007.563677,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6228372075,-97.3030205699,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904101,BISHOP EL,REGULAR INSTRUCTIONAL,,501 VAUGHN ST,EVERMAN,TX,76140-3891,501 VAUGHN ST,EVERMAN,TX,76140-3891,(817) 568-3575,(817) 568-3572,pmccoy@eisd.org,www.eisd.org,MS PAM MCCOY   ,'PK-04,541,Active, ,2015-03-14T05:35:24,486,USCGeocoder,63,1,4.01,,0c11ce92-d8e8-4a89-8f2f-30481479e6e4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,20313.6844618,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6284157782,-97.2879849587,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904102,E RAY EL,REGULAR INSTRUCTIONAL,,7309 SHERIDAN RD,FORT WORTH,TX,76134-5497,7309 SHERIDAN RD,FORT WORTH,TX,76134-5497,(817) 568-3545,(817) 568-3544,ckotula@eisd.org,www.eisd.org,MS COLETTE KOTULA   ,'PK-04,515,Active, ,2015-03-14T05:35:24,487,USCGeocoder,0,1,4.01,,73e2f97e-9baa-423c-80d9-600db26218e3,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19939.8947818,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6402389743,-97.3236838698,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904103,SOUDER EL,REGULAR INSTRUCTIONAL,,201 FOREST HILL DR,EVERMAN,TX,76140-3599,201 FOREST HILL DR,EVERMAN,TX,76140-3599,(817) 568-3580,(817) 568-3589,hhall@eisd.org,www.eisd.org,MRS HYACINTH HALL   ,'PK-04,507,Active, ,2015-03-14T05:35:24,488,USCGeocoder,31,1,4.01,,8072a59d-2706-46e5-a29d-502b116fdc69,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,22690.6928261,ArealInterpolationGeometricCentroid,Parcel,94.2603550296,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6336980456,-97.2709202738,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904104,HOMMEL EL,REGULAR INSTRUCTIONAL,,308 W ENON AVE,EVERMAN,TX,76140-3894,308 W ENON AVE,EVERMAN,TX,76140-3894,(817) 568-3540,(817) 568-3543,rmartin@eisd.org,www.eisd.org,MR ROBERT MARTIN   ,'PK-04,381,Active, ,2015-03-14T05:35:24,489,USCGeocoder,31,1,4.01,,d844e084-1e62-4f2e-8dd6-39bdd4291e05,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7738.21043903,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6315244644,-97.2854549235,Relaxed
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904105,DAN POWELL INT,REGULAR INSTRUCTIONAL,,8875 OAK GROVE RD,EVERMAN,TX,76140,8875 OAK GROVE RD,EVERMAN,TX,76140,(817) 568-3523,(817) 568-3533,masberry@eisd.org,www.eisd.org,MRS MYA ASBERRY   ,'05,437,Active,2005-08-08,2015-03-14T05:35:24,490,USCGeocoder,31,1,4.01,,d18a15b9-46a1-4ff9-8ff3-d7e5f21ab8c4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.62401,-97.30357,Exact
'220,TARRANT COUNTY,'11,'220904,EVERMAN ISD,INDEPENDENT,608 TOWNLEY DR,EVERMAN,TX,76140-5206,608 TOWNLEY DR,EVERMAN,TX,76140-5206,(817) 568-3500,(817) 568-3508,camos@eisd.org,www.eisd.org,CURTIS AMOS   ,5543,'220904106,JOHN AND POLLY TOWNLEY EL,REGULAR INSTRUCTIONAL,,2200 MCPHERSON RD,EVERMAN,TX,76140,2200 MCPHERSON RD,EVERMAN,TX,76140,(817) 568-3560,(817) 568-5177,mwitt@eisd.org,,MELODY WITT   ,'EE-04,494,Active,2009-05-21,2015-03-14T05:35:24,491,USCGeocoder,0,1,4.01,,b0ed0052-b752-4088-9e4f-5655c4bd06fd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3548.52103659,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6038448262,-97.275828259,Relaxed
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905001,CARTER-RIVERSIDE H S,REGULAR INSTRUCTIONAL,,3301 YUCCA AVE,FORT WORTH,TX,76111-4836,3301 YUCCA AVE,FORT WORTH,TX,76111-4836,(817) 814-9000,(817) 814-9050,web@FWISD.ORG,www.fortworthisd.org,MR GREG RUTHART   ,'09-12,1272,Active, ,2015-03-14T05:35:24,492,USCGeocoder,47,1,4.01,,0cbd315e-d626-475d-bc3f-59089898c5ac,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,112763.179353,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.7830184597,-97.2991778753,Relaxed
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905002,ARLINGTON HEIGHTS H S,REGULAR INSTRUCTIONAL,,4501 W FWY,FORT WORTH,TX,76107-5499,4501 W FWY,FORT WORTH,TX,76107-5499,(817) 815-1000,(817) 815-1050,WEB@FWISD.ORG,www.fortworthisd.org,SARAH WEEKS   ,'09-12,1831,Active, ,2015-03-14T05:35:24,493,USCGeocoder,31,1,4.01,,e99ed9a6-2102-4a2d-8cb9-a1f202f7b813,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.731096,-97.386407,Exact
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905003,SOUTH HILLS H S,REGULAR INSTRUCTIONAL,,6101 MCCART,FORT WORTH,TX,76133-3317,6101 MCCART,FORT WORTH,TX,76133-3317,(817) 814-7000,(817) 814-7050,carlos.ayala@fwisd.org,www.fortworthisd.org,MS DORTHY GOMEZ   ,'09-12,1846,Active,1996-05-10,2015-03-14T05:35:24,494,USCGeocoder,47,1,4.01,,932e43e9-43ba-408f-b701-3f5f5de74cd6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.656507,-97.358711,Exact
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905004,DIAMOND HILL-JARVIS H S,REGULAR INSTRUCTIONAL,,1411 MAYDELL ST,FORT WORTH,TX,76106-4596,1411 MAYDELL ST,FORT WORTH,TX,76106-4596,(817) 815-0000,(817) 815-0050,GAYLA.DAWSON@FWISD.ORG,www.fortworthisd.org,MS YASSMIN LEE   ,'09-12,715,Active, ,2015-03-14T05:35:24,495,USCGeocoder,16,1,4.01,,4b0d39d3-11ad-44a3-9a1c-4e092d16c934,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,62128.9290068,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8084360109,-97.3366583929,Relaxed
'220,TARRANT COUNTY,'11,'220905,FORT WORTH ISD,INDEPENDENT,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,100 N UNIVERSITY DR,FORT WORTH,TX,76107-3010,(817) 814-2000,(817) 814-2112,web@FWISD.ORG,www.fwisd.org,DR PATRICIA LINARES   ,85975,'220905005,DUNBAR H S,REGULAR INSTRUCTIONAL,,5700 RAMEY AVE,FORT WORTH,TX,76112-7999,5700 RAMEY AVE,FORT WORTH,TX,76112-7999,(817) 815-3000,(817) 815-3050,lawrence.murray@fwisd.org,www.fortworthisd.org,MR CARLOS WALKER   ,'09-12,858,Active, ,2015-03-14T05:35:24,496,USCGeocoder,0,1,4.01,,631e11e4-450e-4d35-bc97-e3303909b04d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2094.97158864,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7203978085,-97.2320155817,Exact
