CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_laurenflorence_output_05_lf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912050,LADY BIRD JOHNSON MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 152637,IRVING,TX,75015-2637,3601 W PIONEER,IRVING,TX,75061.0,(972) 600-5000,(972) 215-5003,isalazar@IRVINGISD.NET,www.irvingisd.net,ISABEL SALAZAR   ,'06-08,1002,Active,40757.0,2015-03-14T05:35:06,424,USCGeocoder,16,1,4.01,,ec4828dd-2953-4704-8ddd-f9c09f583546,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4125.96435553,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8289201784,-96.9977077505,Relaxed
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912101,BARTON EL,REGULAR INSTRUCTIONAL,,2931 CONFLANS RD,IRVING,TX,75061-4199,2931 CONFLANS RD,IRVING,TX,75061.0,(972) 600-4100,(972) 313-4110,jgorena@irvingisd.net,www.irvingisd.net,JACKIE GORENA   ,'KG-05,859,Active, ,2015-03-14T05:35:06,425,USCGeocoder,0,1,4.01,,b1c8f665-5f61-43a4-979e-11bb25763fad,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2119.3168012,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8218825535,-96.985547961,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912102,BROWN EL,REGULAR INSTRUCTIONAL,,2501 W 10TH ST,IRVING,TX,75060-3599,2501 W 10TH ST,IRVING,TX,75060-3599,(972) 600-4000,(972) 513-4099,rramsey@irvingisd.net,www.irvingisd.net,RAYMIE RAMSEY   ,'KG-05,797,Active, ,2015-03-14T05:35:06,426,USCGeocoder,78,1,4.01,,99e0b1c2-94d2-4d05-a16b-45c93e0e4fe6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5367.61039728,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8056631368,-96.9784572134,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912103,BRITAIN EL,REGULAR INSTRUCTIONAL,,631 EDMONDSON DR,IRVING,TX,75060-5499,631 EDMONDSON DR,IRVING,TX,75060-5499,(972) 600-3800,(972) 554-3899,hajackson@irvingisd.net,www.irvingisd.net,HALLEMA JACKSON   ,'EE-05,672,Active, ,2015-03-14T05:35:06,427,USCGeocoder,63,1,4.01,,f89d45b0-0b72-4444-9e6c-efe32e0daad4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2400.47977391,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8049770678,-96.9399383957,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912105,GOOD EL,REGULAR INSTRUCTIONAL,,1200 E UNION BOWER RD,IRVING,TX,75061-5499,1200 E UNION BOWER RD,IRVING,TX,75061-5499,(972) 600-3300,(972) 721-3379,jtokumoto@irvingisd.net,www.irvingisd.net,DR JILL TOKUMOTO   ,'KG-05,864,Active, ,2015-03-14T05:35:06,428,USCGeocoder,16,1,4.01,,af1d1434-6b90-4bcb-b80b-4baa7720d689,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2554.32237337,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8229575147,-96.9319402223,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912106,HALEY J EL,REGULAR INSTRUCTIONAL,,1100 SCHULZE DR,IRVING,TX,75060-2698,1100 SCHULZE DR,IRVING,TX,75060-2698,(972) 600-6600,(972) 273-6608,nrendon@irvingisd.net,www.irvingisd.net,NETASSHA RENDON   ,'KG-05,779,Active, ,2015-03-14T05:35:06,429,USCGeocoder,31,1,4.01,,0fee2a37-4ee5-46fd-94da-43c9c9eb405b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4089.91219817,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8123587285,-96.9589838497,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912107,HALEY T EL,REGULAR INSTRUCTIONAL,,3601 CHEYENNE ST,IRVING,TX,75062-8499,3601 CHEYENNE ST,IRVING,TX,75062-8499,(972) 600-7000,(972) 261-2599,azavala@irvingisd.net,www.irvingisd.net,ALBERTO ZAVALA   ,'KG-05,863,Active, ,2015-03-14T05:35:06,430,USCGeocoder,31,1,4.01,,794ee4a4-a56d-4ae5-a162-ecd5eeb28b8e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3363.44096656,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8554060379,-97.0016876793,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912108,JOHNSTON EL,REGULAR INSTRUCTIONAL,,2801 RUTGERS DR,IRVING,TX,75062-7199,2801 RUTGERS DR,IRVING,TX,75062-7199,(972) 600-7700,(972) 659-7799,trichard@irvingisd.net,www.irvingisd.net,TINA RICHARD   ,'KG-05,847,Active, ,2015-03-14T05:35:06,431,USCGeocoder,16,1,4.01,,1d131cad-7c1e-4f10-8061-5b494358b453,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,12018.4081318,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8427346366,-96.9831381463,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912109,KEYES EL,REGULAR INSTRUCTIONAL,,1501 N BRITAIN RD,IRVING,TX,75061-2693,1501 N BRITAIN RD,IRVING,TX,75061-2693,(972) 600-3400,(972) 721-3405,kherrador@irvingisd.net,www.irvingisd.net,KATIUSKA HERRADOR   ,'KG-05,790,Active, ,2015-03-14T05:35:06,432,USCGeocoder,16,1,4.01,,7041b28e-b6bb-460d-939d-4e4b39843cb1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1533.54322743,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8293604774,-96.9442150672,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912111,LEE EL,REGULAR INSTRUCTIONAL,,1600 CARLISLE ST,IRVING,TX,75062-3599,1600 CARLISLE ST,IRVING,TX,75062-3599,(972) 600-7800,(972) 261-2629,wvaughn@irvingisd.net,www.irvingisd.net,WENDI VAUGHN   ,'KG-05,728,Active, ,2015-03-14T05:35:06,433,USCGeocoder,31,1,4.01,,ef7856e7-90b9-498a-87f1-7444a2ff254d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2011.82389367,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8541321936,-96.9667690837,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912112,LIVELY EL,REGULAR INSTRUCTIONAL,,1800 E PLYMOUTH DR,IRVING,TX,75061-1999,1800 E PLYMOUTH DR,IRVING,TX,75061-1999,(972) 600-6700,(972) 273-6710,sflynn@irvingisd.net,www.irvingisd.net,SEAN FLYNN   ,'KG-05,891,Active, ,2015-03-14T05:35:06,434,USCGeocoder,63,1,4.01,,c9e852ba-a6dc-440c-a6ad-a429412ef4cf,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.830675,-96.968959,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912113,FARINE EL,REGULAR INSTRUCTIONAL,,615 METKER RD,IRVING,TX,75062-4498,615 METKER RD,IRVING,TX,75062-4498,(972) 600-7900,(972) 261-2759,scole@irvingisd.net,www.irvingisd.net,SHANNON COLE   ,'KG-05,777,Active, ,2015-03-14T05:35:06,435,USCGeocoder,0,1,4.01,,6ea54ab6-1bf2-4c52-ae9e-b492fd579db3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,636.744045368,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.84551904,-96.9509122465,Relaxed
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912114,SCHULZE EL,REGULAR INSTRUCTIONAL,,1200 S IRVING HTS DR,IRVING,TX,75060-6306,1200 S IRVING HTS DR,IRVING,TX,75060-6306,(972) 600-3500,(972) 785-3599,swurtz@irvingisd.net,www.irvingisd.net,LARIZA LINER   ,'KG-05,738,Active, ,2015-03-14T05:35:06,436,USCGeocoder,16,1,4.01,,80250c2b-5cbf-4150-9293-3e585d013438,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4058.10345082,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8010159661,-96.9256038889,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912116,BRANDENBURG EL,REGULAR INSTRUCTIONAL,,2800 HILLCREST DR,IRVING,TX,75062-6902,2800 HILLCREST DR,IRVING,TX,75062-6902,(972) 600-7100,(972) 258-7199,jmiller@irvingisd.net,www.irvingisd.net,JULIE MILLER   ,'KG-05,918,Active, ,2015-03-14T05:35:06,437,USCGeocoder,47,1,4.01,,d37bbdc1-23da-4195-980e-49077e4b41ee,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7670.28567295,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8441665305,-96.9659911524,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912118,ELLIOTT EL,REGULAR INSTRUCTIONAL,,1900 S STORY RD,IRVING,TX,75060-6599,1900 S STORY RD,IRVING,TX,75060-6599,(972) 600-4300,(972) 313-4316,speragine@irvingisd.net,www.irvingisd.net,SHEILA PERAGINE   ,'KG-05,716,Active, ,2015-03-14T05:35:06,438,USCGeocoder,16,1,4.01,,86c1693b-cfab-4ec3-874d-447ce7aeb4c3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2877.856396,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7923419431,-96.9770480749,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912119,HANES EL,REGULAR INSTRUCTIONAL,,2730 CHEYENNE ST,IRVING,TX,75062-7297,2730 CHEYENNE ST,IRVING,TX,75062-7297,(972) 600-3600,(972) 261-2950,cderrick@irvingisd.net,www.irvingisd.net,CARMEN DERRICK   ,'KG-05,743,Active, ,2015-03-14T05:35:06,439,USCGeocoder,47,1,4.01,,228d03bc-5032-4d51-995a-4a88592d52ae,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2354.72480655,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8436842575,-97.00297758,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912120,TOWNLEY EL,REGULAR INSTRUCTIONAL,,1030 W VILBIG ST,IRVING,TX,75060-5869,1030 W VILBIG ST,IRVING,TX,75060-5869,(972) 600-6800,(972) 273-6877,ssturges@irvingisd.net,www.irvingisd.net,SHIRLEY STURGES   ,'KG-05,731,Active, ,2015-03-14T05:35:06,440,USCGeocoder,47,1,4.01,,103b4f07-b5b4-4342-add3-9f3dcd0fe399,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3275.1405578,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7974582259,-96.9581398293,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912121,DAVIS EL,REGULAR INSTRUCTIONAL,,310 DAVIS AVE,IRVING,TX,75061-6219,310 DAVIS AVE,IRVING,TX,75061-6219,(972) 600-4900,(972) 313-4949,ttowels@irvingisd.net,www.irvingisd.net,TANJI TOWELS   ,'KG-05,880,Active,32690.0,2015-03-14T05:35:06,441,USCGeocoder,16,1,4.01,,b814af1a-99a6-48c6-93b0-1905b7603f9a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4430.41761326,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8174337027,-97.0000715114,Relaxed
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912122,GILBERT F M EL,REGULAR INSTRUCTIONAL,,1501 E PIONEER DR,IRVING,TX,75061-7848,1501 E PIONEER DR,IRVING,TX,75061-7848,(972) 600-0400,(972) 721-8480,pbustamante@irvingisd.net,www.irvingisd.net,PATTY BUSTAMANTE   ,'KG-05,811,Active,34835.0,2015-03-14T05:35:06,442,USCGeocoder,16,1,4.01,,a658474c-5509-4205-9999-3bc570e97a04,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4961.36286318,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8176859455,-96.9281229434,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912123,JACKIE MAE TOWNSELL EL,REGULAR INSTRUCTIONAL,,P O BOX 152637,IRVING,TX,75015-2637,3700 PLEASANT RUN,IRVING,TX,75038.0,(972) 600-5500,(972) 215-5599,amlong@irvingisd.net,www.irvingisd.net,ANGELA LONG   ,'KG-05,898,Active,37684.0,2015-03-14T05:35:06,443,USCGeocoder,31,1,4.01,,40263b91-ca92-4740-9467-166449f0e4fd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.857185,-96.987048,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912124,JOHN W AND MARGIE STIPES EL,REGULAR INSTRUCTIONAL,,3100 CROSS TIMBERS,IRVING,TX,75060.0,3100 CROSS TIMBERS,IRVING,TX,75060.0,(972) 600-4500,(972) 986-4598,brichardson@irvingisd.net,www.irvingisd.net,BONNIE RICHARDSON   ,'KG-05,758,Active,38817.0,2015-03-14T05:35:06,444,USCGeocoder,63,1,4.01,,cc6998b4-34b5-43e4-a78e-f753b9485d80,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.798255,-96.99002,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912161,CLIFTON EARLY CHILDHOOD,REGULAR INSTRUCTIONAL,,P O BOX 152637,IRVING,TX,75015-2637,3950 PLEASANT RUN,IRVING,TX,75062.0,(972) 600-4200,(972) 261-2849,lmcneese@irvingisd.net,www.irvingisd.net,LEIGH ANNE MCNEESE   ,'EE-PK,704,Active, ,2015-03-14T05:35:06,445,USCGeocoder,125,1,4.01,,20baeca7-6d4d-4e44-bc01-171cad68be6b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.859044,-96.987563,Exact
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912162,PIERCE EARLY CHILDHOOD,REGULAR INSTRUCTIONAL,,P O BOX 152637,IRVING,TX,75015-2637,901 N BRITAIN,IRVING,TX,75061.0,(972) 600-3700,(972) 554-3749,lihill@irvingisd.net,www.irvingisd.net,LISA HILL   ,'EE-PK,568,Active, ,2015-03-14T05:35:06,446,USCGeocoder,63,1,4.01,,f876170a-709b-475f-8be3-02ab0fca6d7f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1373.68747749,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8268072649,-96.9425889025,Relaxed
'057,DALLAS COUNTY,'10,'057912,IRVING ISD,INDEPENDENT,P O BOX 152637,IRVING,TX,75015-2637,2621 W AIRPORT FWY,IRVING,TX,75062-6020,(972) 600-5000,(972) 215-5003,jparra@irvingisd.net,www.irvingisd.net,DR JOSE PARRA   ,35191,'057912163,KINKEADE EARLY CHILDHOOD,REGULAR INSTRUCTIONAL,,P O BOX 152637,IRVING,TX,75015-2637,2333 CAMERON,IRVING,TX,75060.0,(972) 600-6500,(972) 273-6549,jmckee@irvingisd.net,www.irvingisd.net,JENNIFER MCKEE   ,'EE-PK,654,Active, ,2015-03-14T05:35:06,447,USCGeocoder,16,1,4.01,,9759b8c3-3421-46c3-abc1-f1329f4e4ff2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2652.57117727,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8069379537,-96.976204952,Relaxed
'057,DALLAS COUNTY,'10,'057913,LANCASTER ISD,INDEPENDENT,422 S CENTRE AVE,LANCASTER,TX,75146-1621,422 S CENTRE AVE,LANCASTER,TX,75146-1621,(972) 218-1400,(972) 218-1401,michaelmcfarland@lancasterisd.org,www.lancasterisd.org,DR MICHAEL DOUGLAS MCFARLAND   ,7052,'057913001,LANCASTER H S,REGULAR INSTRUCTIONAL,,200 E WINTERGREEN RD,LANCASTER,TX,75134-1499,200 E WINTERGREEN RD,LANCASTER,TX,75134-1499,(972) 218-1800,(972) 218-5797,josephshowell@lancasterisd.org,,MR JOSEPH SHOWELL   ,'09-12,1841,Active, ,2015-03-14T05:35:06,448,USCGeocoder,16,1,4.01,,91566d17-f1b2-4488-a740-e9f325fa5cf3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8488.29956876,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6184988279,-96.7635924512,Relaxed
'057,DALLAS COUNTY,'10,'057913,LANCASTER ISD,INDEPENDENT,422 S CENTRE AVE,LANCASTER,TX,75146-1621,422 S CENTRE AVE,LANCASTER,TX,75146-1621,(972) 218-1400,(972) 218-1401,michaelmcfarland@lancasterisd.org,www.lancasterisd.org,DR MICHAEL DOUGLAS MCFARLAND   ,7052,'057913002,JD HALL LEARNING CENTER,DAEP INSTRUCTIONAL,,602 E SECOND ST,LANCASTER,TX,75146-2604,602 E SECOND ST,LANCASTER,TX,75146-2604,(972) 218-1441,(972) 218-1442,eleanorwebb@lancasterisd.org,,MRS ELEANOR WEBB   ,'01-12,0,Active,31168.0,2015-03-14T05:35:06,449,USCGeocoder,47,1,4.01,,fcb91939-83cf-434e-a0ad-f33fe7b2dbcb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4228.53876516,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5933848978,-96.7521142274,Exact
