CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_Manzhi_output_17_mw,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'234,VAN ZANDT COUNTY,'07,'234906,VAN ISD,INDEPENDENT,P O BOX 697,VAN,TX,75790-0697,549 E TEXAS ST,VAN,TX,75790-0697,(903) 963-8328,(903) 963-3904,hobbss@van.sprnet.org,www.vanschools.org,MR DON DUNN   ,2338,'234906041,VAN J H,REGULAR INSTRUCTIONAL,,P O BOX 697,VAN,TX,75790-0697,630 S OAK ST,VAN,TX,75790-0697,(903) 963-8321,(903) 963-3277,johnsonjason@van.sprnet.org,,MR JASON JOHNSON   ,'07-08,372,Active, ,2015-03-14T05:35:00,396,USCGeocoder,47,1,4.01,,25a6bbab-0bb7-44fd-9594-4a757e1e926e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2092.55532746,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5157232736,-95.6432519514,Exact
'234,VAN ZANDT COUNTY,'07,'234906,VAN ISD,INDEPENDENT,P O BOX 697,VAN,TX,75790-0697,549 E TEXAS ST,VAN,TX,75790-0697,(903) 963-8328,(903) 963-3904,hobbss@van.sprnet.org,www.vanschools.org,MR DON DUNN   ,2338,'234906101,RHODES EL,REGULAR INSTRUCTIONAL,,P O BOX 697,VAN,TX,75790-0697,250 PECAN ST,VAN,TX,75790-0697,(903) 963-8386,(903) 963-5586,smithj@van.sprnet.org,,MRS JONNIE SMITH   ,'EE-01,419,Active, ,2015-03-14T05:35:00,397,USCGeocoder,16,1,4.01,,c04bb6ee-a453-48b7-a703-c1d696c8d1c7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9372.71154227,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5265400844,-95.6339535776,Relaxed
'234,VAN ZANDT COUNTY,'07,'234906,VAN ISD,INDEPENDENT,P O BOX 697,VAN,TX,75790-0697,549 E TEXAS ST,VAN,TX,75790-0697,(903) 963-8328,(903) 963-3904,hobbss@van.sprnet.org,www.vanschools.org,MR DON DUNN   ,2338,'234906103,VAN INT,REGULAR INSTRUCTIONAL,,P O BOX 697,VAN,TX,75790.0,349 E TEXAS ST,VAN,TX,75790.0,(903) 963-8331,(903) 963-5582,moorem@van.sprnet.org,,MRS MARTY MOORE   ,'02-03,327,Active,39597.0,2015-03-14T05:35:00,398,USCGeocoder,31,1,4.01,,18feb90d-21ed-46c6-a3c6-ee7e94bda85c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7497.89711298,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5254816105,-95.6282637436,Exact
'234,VAN ZANDT COUNTY,'07,'234906,VAN ISD,INDEPENDENT,P O BOX 697,VAN,TX,75790-0697,549 E TEXAS ST,VAN,TX,75790-0697,(903) 963-8328,(903) 963-3904,hobbss@van.sprnet.org,www.vanschools.org,MR DON DUNN   ,2338,'234906104,VAN MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 697,VAN,TX,75790.0,14300 STATE HWY 110,VAN,TX,75790.0,(903) 963-1461,(903) 963-1472,davidsons@van.sprnet.org,,MR SHELBY DAVIDSON   ,'04-06,495,Active,38139.0,2015-03-14T05:35:00,399,USCGeocoder,31,1,4.01,,39c2244f-a06f-4da9-a1d1-ff20a93f58ca,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4763.51212584,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5244474013,-95.6191348308,Exact
'234,VAN ZANDT COUNTY,'10,'234907,WILLS POINT ISD,INDEPENDENT,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,(903) 873-3161,(903) 873-2462,suzanne.blasingame@wpisd.com,www.wpisd.com,SUZANNE BLASINGAME   ,2431,'234907002,WILLS POINT H S,REGULAR INSTRUCTIONAL,,1800 W S COMMERCE,WILLS POINT,TX,75169-2378,1800 W S COMMERCE,WILLS POINT,TX,75169-2378,(903) 873-2371,(903) 873-6008,jimmy.lamb@wpisd.com,wphs.wpisd.com,JIM LAMB   ,'09-12,725,Active, ,2015-03-14T05:35:00,400,USCGeocoder,31,1,4.01,,bd68c021-d934-4ae6-9511-4f3c08eae819,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.706666,-96.027883,Exact
'234,VAN ZANDT COUNTY,'10,'234907,WILLS POINT ISD,INDEPENDENT,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,(903) 873-3161,(903) 873-2462,suzanne.blasingame@wpisd.com,www.wpisd.com,SUZANNE BLASINGAME   ,2431,'234907041,WILLS POINT MIDDLE,REGULAR INSTRUCTIONAL,,101 SCHOOL ST,WILLS POINT,TX,75169-2440,101 SCHOOL ST,WILLS POINT,TX,75169-2440,(903) 873-3617,(903) 873-2465,glenn.wilson@wpisd.com,wpms.wpisd.com,MRS ANITA NANCE   ,'05-06,325,Active,34334.0,2015-03-14T05:35:00,401,USCGeocoder,16,1,4.01,,4e4e6a27-f2a0-4588-a078-ecab64c343b1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3243.42024426,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7070349049,-96.0137786254,Exact
'234,VAN ZANDT COUNTY,'10,'234907,WILLS POINT ISD,INDEPENDENT,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,(903) 873-3161,(903) 873-2462,suzanne.blasingame@wpisd.com,www.wpisd.com,SUZANNE BLASINGAME   ,2431,'234907042,WILLS POINT J H,REGULAR INSTRUCTIONAL,,200 TIGER DR,WILLS POINT,TX,75169-2351,200 TIGER DR,WILLS POINT,TX,75169-2351,(903) 873-4924,(903) 873-4873,thomas.harp@wpisd.com,wpjh.wpisd.com,MR GLENN WILSON   ,'07-08,388,Active, ,2015-03-14T05:35:00,402,USCGeocoder,16,1,4.01,,80e51367-fc94-496a-8771-e74b15a5b341,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2518.64665862,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7063091634,-96.0171819016,Exact
'234,VAN ZANDT COUNTY,'10,'234907,WILLS POINT ISD,INDEPENDENT,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,(903) 873-3161,(903) 873-2462,suzanne.blasingame@wpisd.com,www.wpisd.com,SUZANNE BLASINGAME   ,2431,'234907101,EARNEST O WOODS INT,REGULAR INSTRUCTIONAL,,307 WINGO WAY,WILLS POINT,TX,75169-9805,307 WINGO WAY,WILLS POINT,TX,75169-9805,(903) 873-2841,(903) 873-3134,stacy.morris@wpisd.com,wpis.wpisd.com,MR LARRY HARTWICK   ,'02-04,515,Active, ,2015-03-14T05:35:00,403,USCGeocoder,78,1,4.01,,f9a0bf0d-7b56-47da-9b9c-0d2c01b51b66,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6274.20558982,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7079923784,-96.0224235669,Exact
'234,VAN ZANDT COUNTY,'10,'234907,WILLS POINT ISD,INDEPENDENT,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,338 W N COMMERCE ST,WILLS POINT,TX,75169-2504,(903) 873-3161,(903) 873-2462,suzanne.blasingame@wpisd.com,www.wpisd.com,SUZANNE BLASINGAME   ,2431,'234907102,WILLS POINT PRI,REGULAR INSTRUCTIONAL,,447 TER DR,WILLS POINT,TX,75169-2323,447 TER DR,WILLS POINT,TX,75169-2323,(903) 873-2491,(903) 873-3051,dkdeen@ednet10.net,,MRS DEBORAH DEEN   ,'EE-01,478,Active, ,2015-03-14T05:35:00,404,USCGeocoder,31,1,4.01,,80bd10a9-8398-4ce3-82de-d29bf908c25a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.705962,-96.017747,Exact
'234,VAN ZANDT COUNTY,'07,'234909,FRUITVALE ISD,INDEPENDENT,P O BOX 77,FRUITVALE,TX,75127-0077,244 VZCR 1910,FRUITVALE,TX,75127-9799,(903) 896-1191,(903) 896-1011,jonesj@fruitvaleisd.com,www.fruitvaleisd.com,DR JENNIFER JONES   ,393,'234909001,FRUITVALE H S,REGULAR INSTRUCTIONAL,,P O BOX 77,FRUITVALE,TX,75127-0077,141 VZCR 1901,FRUITVALE,TX,75127-9799,(903) 896-4363,(903) 896-1011,mccanns@mail.fruitvaleisd.com,www.fruitvaleisd.com,MR CHARLES HARFORD III   ,'09-12,118,Active,27612.0,2015-03-14T05:35:00,405,USCGeocoder,47,1,4.01,,e1c27de9-b4e2-4b72-a4de-053115d4a7b9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.685685,-95.803576,Exact
'234,VAN ZANDT COUNTY,'07,'234909,FRUITVALE ISD,INDEPENDENT,P O BOX 77,FRUITVALE,TX,75127-0077,244 VZCR 1910,FRUITVALE,TX,75127-9799,(903) 896-1191,(903) 896-1011,jonesj@fruitvaleisd.com,www.fruitvaleisd.com,DR JENNIFER JONES   ,393,'234909041,FRUITVALE MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 77,FRUITVALE,TX,75127-0077,141 VZCR 1901,FRUITVALE,TX,75127-9799,(903) 896-4363,(903) 896-1011,,www.fruitvaleisd.com,MR CHARLES HARFORD III   ,'06-08,75,Active,34454.0,2015-03-14T05:35:00,406,USCGeocoder,31,1,4.01,,95c72f92-966a-4f82-a882-666d06cca876,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.685685,-95.803576,Exact
'234,VAN ZANDT COUNTY,'07,'234909,FRUITVALE ISD,INDEPENDENT,P O BOX 77,FRUITVALE,TX,75127-0077,244 VZCR 1910,FRUITVALE,TX,75127-9799,(903) 896-1191,(903) 896-1011,jonesj@fruitvaleisd.com,www.fruitvaleisd.com,DR JENNIFER JONES   ,393,'234909101,HALLIE RANDALL EL,REGULAR INSTRUCTIONAL,,P O BOX 77,FRUITVALE,TX,75127-0077,131 VZCR 1901,FRUITVALE,TX,75127-9626,(903) 896-4466,(903) 896-1011,,www.fruitvaleisd.com,MR ZACH MASTERSON   ,'PK-05,200,Active, ,2015-03-14T05:35:00,407,USCGeocoder,47,1,4.01,,3cbc4936-4187-4a64-9f3d-bfa7c8a6d990,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.683621,-95.797592,Exact
'235,VICTORIA COUNTY,'03,'235901,BLOOMINGTON ISD,INDEPENDENT,P O BOX 158,BLOOMINGTON,TX,77951-0158,2875 F M 616,VICTORIA,TX,77905.0,(361) 897-1652,(361) 897-1214,delores.warnell@bisd-tx.org,www.bisd-tx.org/,MRS DELORES WARNELL   ,922,'235901001,BLOOMINGTON H S,REGULAR INSTRUCTIONAL,,P O BOX 158,BLOOMINGTON,TX,77951-0158,2785 F M 616,BLOOMINGTON,TX,77951-0158,(361) 897-1551,(361) 897-1888,james.pieper@bisd-tx.org,www.bisd-tx.org,JAMES PIEPER   ,'09-12,235,Active, ,2015-03-14T05:35:00,408,USCGeocoder,63,1,4.01,,95299844-921b-4589-a70e-6200bf736036,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,40.48621,-88.973855,Exact
'235,VICTORIA COUNTY,'03,'235901,BLOOMINGTON ISD,INDEPENDENT,P O BOX 158,BLOOMINGTON,TX,77951-0158,2875 F M 616,VICTORIA,TX,77905.0,(361) 897-1652,(361) 897-1214,delores.warnell@bisd-tx.org,www.bisd-tx.org/,MRS DELORES WARNELL   ,922,'235901041,BLOOMINGTON J H,REGULAR INSTRUCTIONAL,,P O BOX 158,BLOOMINGTON,TX,77951-0158,2781 FM 616,BLOOMINGTON,TX,77951-0158,(361) 897-2260,(361) 897-3822,marsha.moore@bisd-tx.org,www.bisd-tx.org,MR ABBIE BARNETT   ,'06-08,204,Active,34150.0,2015-03-14T05:35:00,409,USCGeocoder,63,1,4.01,,c379cbc8-db92-41e0-ba7f-27c302d26a88,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,40.487032,-88.976641,Exact
'235,VICTORIA COUNTY,'03,'235901,BLOOMINGTON ISD,INDEPENDENT,P O BOX 158,BLOOMINGTON,TX,77951-0158,2875 F M 616,VICTORIA,TX,77905.0,(361) 897-1652,(361) 897-1214,delores.warnell@bisd-tx.org,www.bisd-tx.org/,MRS DELORES WARNELL   ,922,'235901101,BLOOMINGTON EL,REGULAR INSTRUCTIONAL,,P O BOX 668,BLOOMINGTON,TX,77951-0668,200 N LEONARD,BLOOMINGTON,TX,77951-0668,(361) 897-1121,(361) 897-0212,elvis.whaley@bisd-tx.org,www.bisd-tx.org,MR ELVIS WHALEY   ,'02-05,281,Active, ,2015-03-14T05:35:00,410,USCGeocoder,31,1,4.01,,1d930794-2217-4d56-b758-c990553411a3,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.650261,-96.890457,Exact
'235,VICTORIA COUNTY,'03,'235901,BLOOMINGTON ISD,INDEPENDENT,P O BOX 158,BLOOMINGTON,TX,77951-0158,2875 F M 616,VICTORIA,TX,77905.0,(361) 897-1652,(361) 897-1214,delores.warnell@bisd-tx.org,www.bisd-tx.org/,MRS DELORES WARNELL   ,922,'235901103,PLACEDO EL,REGULAR INSTRUCTIONAL,,P O BOX 156,PLACEDO,TX,77977-0156,400 WILLIAMS,PLACEDO,TX,77977-0156,(361) 897-1717,(361) 897-3894,delores.warnell@bisd-tx.org,www.bisd-tx.org,MS EDNA SALINAS   ,'EE-01,202,Active, ,2015-03-14T05:35:00,411,USCGeocoder,31,1,4.01,,e82133cd-5a3e-4d82-90d1-6fd2057d4099,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.694393,-96.828252,Exact
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902004,MITCHELL GUIDANCE CENTER,DAEP INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-6602,306 E COMMERCIAL,VICTORIA,TX,77901-6602,(361) 788-9658,(361) 788-9665,tedrick.valentine@visd.net,,MR TEDRICK VALENTINE   ,'09-12,50,Active,30714.0,2015-03-14T05:35:00,412,USCGeocoder,47,1,4.01,,4bde55f9-bd57-446c-895c-be39ed11320b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7256.91297057,ArealInterpolationGeometricCentroid,Parcel,93.2396449704,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.8013519004,-97.002366836,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902006,LIBERTY ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-7346,1110 SAM HOUSTON DR,VICTORIA,TX,77901-7346,(361) 788-9650,(361) 788-9649,sheila.obriant@visd.net,,MS SHEILA GARCIA   ,'09-12,154,Active,31026.0,2015-03-14T05:35:00,413,USCGeocoder,63,1,4.01,,6e6af5a4-9edd-4743-9748-b62e066bcb44,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,323031.196781,ArealInterpolationGeometricCentroid,Parcel,99.1568047337,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.8259726715,-96.9725030548,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902008,VICTORIA REGIONAL JUVENILE JUSTICE CENTER,ALTERNATIVE INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-1759,97 FOSTER FIELD DR,VICTORIA,TX,77901-7346,(361) 575-0399,(361) 575-6254,kristine.martin@visd.net,,KRISTINE MARTIN   ,'04-12,41,Active,32324.0,2015-03-14T05:35:00,414,USCGeocoder,0,1,4.01,,c328d780-a0f0-4069-9821-ca428cca703f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6387.81139907,LinearInterpolationAddressRange,StreetSegment,96.0059171598,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,28.8383685232,-96.9204158737,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902013,VICTORIA EAST H S,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902.0,4103 E MOCKINGBIRD DR,VICTORIA,TX,77904.0,(361) 788-2820,(361) 788-2826,lisa.blundell@visd.net,www.visd.com,MRS LISA BLUNDELL   ,'09-12,1862,Active,38910.0,2015-03-14T05:35:00,415,USCGeocoder,16,1,4.01,,c63653e8-a5c6-4d92-9fae-4c2f9ad0aa26,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,473535.166494,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.8481704772,-96.9696567056,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902014,VICTORIA WEST H S,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902.0,307 W TROPICAL DR,VICTORIA,TX,77904.0,(361) 788-2830,(361) 788-2836,debbie.crick@visd.net,www.visd.net,MRS DEBBIE CRICK   ,'09-12,1720,Active,38910.0,2015-03-14T05:35:00,416,USCGeocoder,63,1,4.01,,289ab875-97fe-4126-b697-6638f9054432,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.859812,-97.032204,Exact
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902041,STROMAN MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-4117,3002 E N ST,VICTORIA,TX,77901.0,(361) 573-7453,(361) 788-9566,dawn.maroney@visd.net,,MRS DAWN MARONEY   ,'06-08,774,Active, ,2015-03-14T05:35:00,417,USCGeocoder,63,1,4.01,,c6d0bc44-0630-4f1c-821f-b22d1bc75235,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.796029,-96.974713,Exact
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902042,PATTI WELDER MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-7053,1604 E N ST,VICTORIA,TX,77901-7053,(361) 575-4553,(361) 788-9629,richard.wright@visd.net,,MR RICHARD WRIGHT   ,'06-08,702,Active, ,2015-03-14T05:35:00,418,USCGeocoder,63,1,4.01,,065a7bf5-538b-4526-af03-a9fbfce5610b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.800973,-96.988635,Exact
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902043,HOWELL MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-2828,2502 FANNIN DR,VICTORIA,TX,77901-2828,(361) 578-1561,(361) 788-9547,clark.motley@visd.net,,MR CLARK MOTLEY   ,'06-08,832,Active, ,2015-03-14T05:35:00,419,USCGeocoder,47,1,4.01,,2d7083eb-2f54-498b-a84a-cb57ce1e108c,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,79305.7829399,ArealInterpolationGeometricCentroid,Parcel,99.1568047337,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.8379760871,-96.9861744085,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902044,HAROLD CADE MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-1759,611 W TROPICAL DR,VICTORIA,TX,77904.0,(361) 788-2840,(361) 788-9643,jill.lau@visd.net,www.visd.net,JILL LAU   ,'06-08,811,Active,38910.0,2015-03-14T05:35:00,420,USCGeocoder,47,1,4.01,,b3708726-a893-48e4-ad11-1d2ff0fe3a5d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,28.857846,-97.034622,Exact
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902045,MITCHELL GUIDANCE CENTER MIDDLE,DAEP INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902.0,306 E COMMERCIAL,VICTORIA,TX,77901.0,(361) 788-9658,(361) 788-9665,tedrick.valentine@visd.net,,MR TEDRICK VALENTINE   ,'06-08,27,Active,38910.0,2015-03-14T05:35:00,421,USCGeocoder,16,1,4.01,,976cd47e-fb84-4a9f-aeee-259eaca89b5f,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7256.91297057,ArealInterpolationGeometricCentroid,Parcel,93.2396449704,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.8013519004,-97.002366836,Relaxed
'235,VICTORIA COUNTY,'03,'235902,VICTORIA ISD,INDEPENDENT,P O BOX 1759,VICTORIA,TX,77902-1759,102 PROFIT DR,VICTORIA,TX,77901-7346,(361) 576-3131,(361) 788-9643,robert.jaklich@visd.net,www.visd.net,DR ROBERT A JAKLICH   ,14483,'235902101,ALOE EL,REGULAR INSTRUCTIONAL,,P O BOX 1759,VICTORIA,TX,77902-9998,62 CHAPARRAL,VICTORIA,TX,77901-9998,(361) 788-9509,(361) 788-9511,linda.allen@visd.net,,MRS LINDA ALLEN   ,'EE-05,482,Active, ,2015-03-14T05:35:00,422,USCGeocoder,31,1,4.01,,1a59db42-0cdb-4046-a70a-c5c3c3e1c6d8,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,96538.4093394,ArealInterpolationGeometricCentroid,Parcel,92.9585798817,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,28.7691153529,-97.0744353266,Relaxed
